#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
P4_82_NODE_282_length_4889_cov_1.895842	1	4889	535	4881	99.8364	14.8957	35.8	59
P4_82_NODE_283_length_4867_cov_1.073418	1	4867	305	4867	100	8.53174	35.8	59.7
P4_82_NODE_284_length_4850_cov_0.965488	1	4850	350	4850	100	8.68474	35	53.1
P4_82_NODE_285_length_4845_cov_1.246079	1	4845	340	4845	100	9.516	36.2	59.3
P4_82_NODE_286_length_4843_cov_0.906701	1	4843	326	4843	100	7.70845	35.6	50
P4_82_NODE_287_length_4834_cov_1.363501	1	4834	371	4834	100	10.0904	36.1	57
P4_82_NODE_288_length_4816_cov_1.616123	1	4816	543	4816	100	13.597	35.9	50.7
P4_82_NODE_289_length_4772_cov_1.077072	1	4772	275	4772	100	7.98114	35.8	59.4
P4_82_NODE_290_length_4767_cov_1.017457	1	4767	293	4767	100	7.91588	35.6	55.2
P4_82_NODE_291_length_4746_cov_1.429747	1	4746	524	4741	99.8946	12.5946	34.8	47.1
P4_82_NODE_292_length_4733_cov_33.264872	1	4733	8708	4733	100	254.753	36	53.8
P4_82_NODE_293_length_4705_cov_5.671358	1	4705	1506	4705	100	43.8863	36	59.8
P4_82_NODE_294_length_4699_cov_1.937227	1	4699	574	4699	100	15.8251	35.9	54.2
P4_82_NODE_295_length_4697_cov_1.136980	1	4697	341	4697	100	9.26357	35.5	56.8
P4_82_NODE_296_length_4652_cov_1.344309	1	4652	396	4652	100	10.6298	36.2	56.8
P4_82_NODE_297_length_4645_cov_1.375166	1	4645	358	4645	100	10.4065	36.1	58.8
P4_82_NODE_298_length_4620_cov_2.213443	1	4620	620	4620	100	17.9948	35.8	58.8
P4_82_NODE_299_length_4618_cov_1.057448	1	4618	282	4618	100	8.30533	36	59.2
P4_82_NODE_300_length_4613_cov_4.919409	1	4613	1383	4613	100	40.6254	36.2	59.5
P4_82_NODE_301_length_4603_cov_0.912422	1	4603	313	4603	100	8.11493	35.6	56.6
P4_82_NODE_302_length_4576_cov_0.822882	1	4576	225	4576	100	6.51071	35.9	58.7
P4_82_NODE_303_length_4569_cov_1.490770	1	4569	370	4569	100	11.1403	36	59.8
P4_82_NODE_304_length_4545_cov_7.233091	1	4545	1906	4545	100	57.5221	35.7	59.7
P4_82_NODE_305_length_4543_cov_1.243207	1	4543	400	4534	99.8019	10.8155	35.2	54.9
P4_82_NODE_306_length_4513_cov_1.236662	1	4513	341	4513	100	9.68491	35.9	56.4
P4_82_NODE_307_length_4495_cov_1.082418	1	4495	270	4485	99.7775	8.22447	35.9	57.6
P4_82_NODE_308_length_4464_cov_1.598801	1	4464	406	4464	100	12.3533	36	57.9
P4_82_NODE_309_length_4372_cov_3.878640	1	4372	974	4372	100	29.5011	35.8	59.9
P4_82_NODE_310_length_4372_cov_0.955477	1	4372	293	4372	100	8.27242	35.9	55.9
P4_82_NODE_311_length_4360_cov_1.059296	1	4360	298	4317	99.0138	9.00138	35.7	56.9
P4_82_NODE_312_length_4356_cov_1.653582	1	4356	428	4356	100	12.8278	35.7	57.6
P4_82_NODE_313_length_4341_cov_1.533935	1	4341	418	4341	100	12.7321	35.8	58.3
P4_82_NODE_314_length_4321_cov_2.393419	1	4321	625	4321	100	19.3344	35.6	58.5
P4_82_NODE_315_length_4309_cov_0.861071	1	4309	206	4309	100	6.65189	36	59.6
P4_82_NODE_316_length_4288_cov_4.848354	1	4288	1366	4288	100	42.0131	35.4	56.5
P4_82_NODE_317_length_4252_cov_0.720485	1	4252	243	4252	100	6.13641	35.6	47.2
P4_82_NODE_318_length_4247_cov_0.691748	1	4247	173	4247	100	5.44219	35.3	57.1
P4_82_NODE_319_length_4233_cov_1.880662	1	4233	541	4233	100	16.6596	36	55.5
P4_82_NODE_320_length_4167_cov_3.109901	1	4167	811	4167	100	26.5851	35.9	59
P4_82_NODE_321_length_4143_cov_7.495082	1	4143	1784	4143	100	58.7483	35.9	59.8
P4_82_NODE_322_length_4134_cov_93.884065	1	4134	22709	4134	100	751.382	35.9	59.9
P4_82_NODE_323_length_4131_cov_0.960539	1	4131	279	4131	100	8.04599	35.3	52.1
P4_82_NODE_324_length_4123_cov_2.738739	1	4123	655	4118	99.8787	21.5472	36	59.3
P4_82_NODE_325_length_4113_cov_1.239589	1	4113	330	4113	100	10.2774	35.4	56.1
P4_82_NODE_326_length_4102_cov_1.044528	1	4102	318	4102	100	8.57947	35.2	50.5
P4_82_NODE_327_length_4087_cov_1.161364	1	4087	299	4087	100	9.07854	35.4	55.2
P4_82_NODE_328_length_4071_cov_2.188641	1	4071	505	4071	100	16.2881	35.7	56.6
P4_82_NODE_329_length_4071_cov_0.866886	1	4071	206	4071	100	6.507	35.9	55.8
P4_82_NODE_330_length_4070_cov_0.852904	1	4070	198	4070	100	6.44988	35.7	57.5
P4_82_NODE_331_length_4056_cov_2.904810	1	4056	699	4051	99.8767	23.1393	36.1	59.5
P4_82_NODE_332_length_4034_cov_0.962887	1	4034	601	4034	100	13.3969	34	44.9
P4_82_NODE_333_length_4025_cov_5.357177	1	4025	1195	4025	100	40.5993	36.2	59.7
P4_82_NODE_334_length_4021_cov_7.639585	1	4021	1726	4021	100	58.2611	36	59.9
P4_82_NODE_335_length_3919_cov_0.831224	1	3919	187	3919	100	6.22149	36	57.5
P4_82_NODE_336_length_3915_cov_1.498944	1	3915	632	3915	100	15.2835	32.2	35.8
P4_82_NODE_337_length_3868_cov_1.182037	1	3868	327	3868	100	10.045	35.7	53
P4_82_NODE_338_length_3864_cov_2.028900	1	3864	13211	3864	100	104.06	36.2	17.7
P4_82_NODE_339_length_3862_cov_1.637751	1	3862	441	3862	100	13.6289	35.3	53.7
P4_82_NODE_340_length_3857_cov_1.983110	1	3857	400	3857	100	14.5439	35.9	59.9
P4_82_NODE_341_length_3830_cov_11.891332	1	3830	2582	3830	100	92.2739	36.1	59.9
P4_82_NODE_342_length_3799_cov_0.752179	1	3799	166	3799	100	6.03633	35.6	59.5
P4_82_NODE_343_length_3797_cov_1.261308	1	3797	293	3797	100	9.82196	35.8	54.8
P4_82_NODE_344_length_3783_cov_0.830142	1	3783	262	3783	100	7.56331	35.7	52.2
P4_82_NODE_345_length_3778_cov_0.864969	1	3778	186	3778	100	6.36792	36	55.8
P4_82_NODE_346_length_3765_cov_1.042606	1	3765	283	3765	100	9.70969	35.6	56.8
P4_82_NODE_347_length_3760_cov_1.189100	1	3760	418	3760	100	12.309	34.9	47.7
P4_82_NODE_348_length_3752_cov_2.689353	1	3752	580	3752	100	20.9678	35.8	59.7
P4_82_NODE_349_length_3741_cov_1.048423	1	3741	246	3741	100	8.33654	35.6	56
P4_82_NODE_350_length_3738_cov_1.035447	1	3738	184	3738	100	7.04601	36.2	59.3
P4_82_NODE_351_length_3733_cov_1.480588	1	3733	294	3733	100	11.0418	36.3	59.8
P4_82_NODE_352_length_3715_cov_1.152453	1	3715	329	3715	100	10.5023	35.2	54.4
P4_82_NODE_353_length_3704_cov_2.237350	1	3704	456	3704	100	16.5367	36.1	59.8
P4_82_NODE_354_length_3693_cov_0.621705	1	3693	156	3693	100	5.17438	35.7	56.4
P4_82_NODE_355_length_3684_cov_1.203823	1	3684	375	3684	100	11.4631	35	51.4
P4_82_NODE_356_length_3677_cov_1.710423	1	3677	416	3677	100	14.1145	35.4	54
P4_82_NODE_357_length_3677_cov_1.308732	1	3677	265	3677	100	9.86266	35.8	55.5
P4_82_NODE_358_length_3668_cov_0.944366	1	3668	343	3658	99.7274	9.54417	35.7	42.4
P4_82_NODE_359_length_3667_cov_1.020904	1	3667	224	3667	100	8.27925	36.1	60
P4_82_NODE_360_length_3642_cov_0.791181	1	3642	545	3642	100	11.316	29.5	20.7
P4_82_NODE_361_length_3637_cov_0.998291	1	3637	220	3637	100	8.23866	35.8	58.4
P4_82_NODE_362_length_3635_cov_1.144242	1	3635	229	3635	100	8.38377	35.8	57.2
P4_82_NODE_363_length_3612_cov_0.974462	1	3612	322	3612	100	10.6517	35.2	56.7
P4_82_NODE_364_length_3568_cov_2784.113049	1	3568	595419	3568	100	22999.6	36	59.6
P4_82_NODE_365_length_3542_cov_0.763104	1	3542	236	3542	100	7.1022	35.4	47.8
P4_82_NODE_366_length_3520_cov_1.102269	1	3520	670	3520	100	13.602	34.9	21.5
P4_82_NODE_367_length_3518_cov_46.561191	1	3518	14025	3518	100	508.48	34.8	58.4
P4_82_NODE_368_length_3518_cov_1.296373	1	3518	259	3518	100	9.76265	35.8	57.9
P4_82_NODE_369_length_3505_cov_0.787152	1	3505	222	3505	100	6.55235	35.7	51
P4_82_NODE_370_length_3503_cov_5.052342	1	3503	1047	3503	100	39.8564	36	59.8
P4_82_NODE_371_length_3503_cov_1.446979	1	3503	790	3503	100	19.151	31.9	28.3
P4_82_NODE_372_length_3501_cov_2.311500	1	3501	557	3501	100	20.2762	35.4	57.8
P4_82_NODE_373_length_3489_cov_1.131172	1	3489	232	3489	100	9.00086	35.9	59.6
P4_82_NODE_374_length_3487_cov_13.246726	1	3487	3206	3487	100	113.81	36	48.9
P4_82_NODE_375_length_3482_cov_0.901639	1	3482	229	3482	100	7.94055	35.8	53.3
P4_82_NODE_376_length_3479_cov_0.551313	1	3479	171	3469	99.7126	4.56827	36.1	38.6
P4_82_NODE_377_length_3473_cov_28.601614	1	3473	5358	3473	100	214.468	35.7	60
P4_82_NODE_378_length_3470_cov_1.447502	1	3470	580	3470	100	19.9398	35.9	56.3
P4_82_NODE_379_length_3468_cov_0.760850	1	3468	586	3468	100	13.0513	35.7	17.7
P4_82_NODE_380_length_3465_cov_0.801678	1	3465	211	3465	100	7.52929	35.7	55.8
P4_82_NODE_381_length_3454_cov_0.933273	1	3454	246	3454	100	8.73943	34.9	55.6
P4_82_NODE_382_length_3432_cov_2.337670	1	3432	444	3432	100	17.6754	35.9	58.3
P4_82_NODE_383_length_3424_cov_3.508644	1	3424	759	3424	100	29.2996	35.9	59.1
P4_82_NODE_384_length_3410_cov_2.109656	1	3410	1150	3410	100	39.5795	34.8	46.1
P4_82_NODE_385_length_3397_cov_0.779205	1	3397	187	3397	100	6.90786	35.9	56
P4_82_NODE_386_length_3359_cov_0.688119	1	3359	158	3349	99.7023	5.67282	35.4	56.8
P4_82_NODE_387_length_3337_cov_2.462617	1	3337	490	3337	100	19.2035	35.6	57.5
P4_82_NODE_388_length_3336_cov_0.903397	1	3336	152	3336	100	6.30426	36	59
P4_82_NODE_389_length_3324_cov_9.855802	1	3324	1790	3324	100	74.1543	36	59.9
P4_82_NODE_390_length_3318_cov_1.950799	1	3318	416	3318	100	15.8315	35.5	57.3
P4_82_NODE_391_length_3310_cov_1.446434	1	3310	281	3310	100	11.3628	36	59.5
P4_82_NODE_392_length_3302_cov_0.719370	1	3302	167	3302	100	6.13507	35.4	53.5
P4_82_NODE_393_length_3271_cov_1.408715	1	3271	431	3259	99.6331	13.0177	35.2	45.3
P4_82_NODE_394_length_3271_cov_0.754453	1	3271	152	3263	99.7554	6.07765	36	58.4
P4_82_NODE_395_length_3261_cov_1.517869	1	3261	262	3243	99.448	11.2502	36	59.6
P4_82_NODE_396_length_3258_cov_0.977962	1	3258	207	3258	100	8.27041	35.7	58.3
P4_82_NODE_397_length_3208_cov_1.053229	1	3208	186	3208	100	7.84258	36.3	57.6
P4_82_NODE_398_length_3202_cov_0.804228	1	3202	173	3202	100	6.83448	35.7	54.3
P4_82_NODE_399_length_3192_cov_0.919413	1	3192	243	3192	100	8.46241	35.6	53.5
P4_82_NODE_400_length_3180_cov_4.274812	1	3180	806	3180	100	33.8267	35.8	58.7
P4_82_NODE_401_length_3168_cov_2.422230	1	3168	471	3168	100	19.417	35.6	57.1
P4_82_NODE_402_length_3160_cov_5.509067	1	3160	1046	3160	100	43.2851	35.5	55.8
P4_82_NODE_403_length_3156_cov_1.138660	1	3156	179	3156	100	8.09347	35.6	60
P4_82_NODE_404_length_3131_cov_0.786618	1	3131	151	3106	99.2015	6.33536	36.1	58.2
P4_82_NODE_405_length_3128_cov_0.853715	1	3128	167	3128	100	6.80627	35.9	56.6
P4_82_NODE_406_length_3125_cov_3.366911	1	3125	864	3125	100	35.1507	35	55.7
P4_82_NODE_407_length_3122_cov_1.620033	1	3122	296	3122	100	12.1931	35.5	57.4
P4_82_NODE_408_length_3118_cov_1.081244	1	3118	179	3109	99.7114	7.94035	36	59.9
P4_82_NODE_409_length_3115_cov_1.078648	1	3115	235	3112	99.9037	9.60032	35.7	58.3
P4_82_NODE_410_length_3103_cov_1.246640	1	3103	228	3103	100	9.6932	36	57.9
P4_82_NODE_411_length_3097_cov_0.653535	1	3097	119	3097	100	5.01227	36.1	56.5
P4_82_NODE_412_length_3062_cov_1.000341	1	3062	203	3062	100	8.59046	35.7	58.1
P4_82_NODE_413_length_3049_cov_2.827858	1	3049	494	3049	100	21.8688	36	59.3
P4_82_NODE_414_length_3039_cov_1.334478	1	3039	223	3039	100	9.69957	36	57.2
P4_82_NODE_415_length_3038_cov_0.794572	1	3038	169	3038	100	6.5418	35.9	52.2
P4_82_NODE_416_length_3030_cov_1.523252	1	3030	277	3030	100	11.8092	35.3	55
P4_82_NODE_417_length_3023_cov_0.999309	1	3023	189	3023	100	8.2223	35.4	56.1
P4_82_NODE_418_length_3022_cov_1.313644	1	3022	215	3022	100	9.87856	36.1	57.7
P4_82_NODE_419_length_3012_cov_0.845407	1	3012	218	3012	100	6.751	35.5	40
P4_82_NODE_420_length_2979_cov_1.347826	1	2979	216	2979	100	9.96945	35.7	57.1
P4_82_NODE_421_length_2974_cov_1.142255	1	2974	180	2974	100	8.51143	35.9	59.8
P4_82_NODE_422_length_2972_cov_0.869947	1	2972	140	2972	100	6.45996	35.9	58.8
P4_82_NODE_423_length_2971_cov_1.345640	1	2971	224	2971	100	10.0555	36.1	58.3
P4_82_NODE_424_length_2970_cov_1.582132	1	2970	429	2970	100	15.1441	35.2	49
P4_82_NODE_425_length_2958_cov_0.493818	1	2958	113	2956	99.9324	4.23935	35.5	49.9
P4_82_NODE_426_length_2935_cov_0.857906	1	2935	164	2925	99.6593	7.35264	36	59.4
P4_82_NODE_427_length_2935_cov_0.799145	1	2935	170	2935	100	6.98262	36	53
P4_82_NODE_428_length_2933_cov_0.883820	1	2933	163	2908	99.1476	6.85407	35.8	54
P4_82_NODE_429_length_2930_cov_0.770960	1	2930	133	2930	100	5.41911	35.6	52.6
P4_82_NODE_430_length_2920_cov_2.356606	1	2920	378	2920	100	17.7664	35.9	59.1
P4_82_NODE_431_length_2916_cov_6.661847	1	2916	1076	2916	100	50.4636	36.1	59.9
P4_82_NODE_432_length_2910_cov_1.330579	1	2910	233	2906	99.8625	10.7045	35.5	58.5
P4_82_NODE_433_length_2906_cov_0.781576	1	2906	219	2896	99.6559	8.35031	35.5	51.7
P4_82_NODE_434_length_2905_cov_0.569834	1	2905	91	2896	99.6902	4.22031	36.4	59.3
P4_82_NODE_435_length_2900_cov_0.852867	1	2900	199	2900	100	7.31103	34.7	44.6
P4_82_NODE_436_length_2897_cov_0.802527	1	2897	165	2897	100	7.13324	36	56.3
P4_82_NODE_437_length_2891_cov_0.904848	1	2891	217	2891	100	8.79523	35.3	55.4
P4_82_NODE_438_length_2865_cov_1.227173	1	2865	201	2865	100	9.38918	35.9	59.7
P4_82_NODE_439_length_2865_cov_1.017166	1	2865	163	2865	100	7.73717	36.3	59.6
P4_82_NODE_440_length_2842_cov_8.509392	1	2842	1449	2842	100	69.2143	35.5	59.7
P4_82_NODE_441_length_2838_cov_0.992254	1	2838	163	2838	100	7.70402	35.5	58.7
P4_82_NODE_442_length_2838_cov_0.848027	1	2838	144	2838	100	6.82875	36.3	59.2
P4_82_NODE_443_length_2830_cov_1.240104	1	2830	173	2830	100	8.52968	35.8	58.7
P4_82_NODE_444_length_2821_cov_0.810690	1	2821	142	2821	100	6.61999	36.2	59.9
P4_82_NODE_445_length_2798_cov_0.884687	1	2798	370	2798	100	10.7559	31.8	26.6
P4_82_NODE_446_length_2792_cov_12.781089	1	2792	2377	2792	100	110.7	35.4	59.2
P4_82_NODE_447_length_2770_cov_1.079455	1	2770	166	2770	100	8.34332	35.6	59.5
P4_82_NODE_448_length_2770_cov_0.984109	1	2770	187	2770	100	8.06895	35	51.8
P4_82_NODE_449_length_2751_cov_0.982470	1	2751	156	2751	100	7.59506	35.5	56.6
P4_82_NODE_450_length_2740_cov_0.865289	1	2740	143	2740	100	6.95547	36.3	59.7
P4_82_NODE_451_length_2740_cov_0.854191	1	2740	150	2740	100	6.59307	35.7	55.1
P4_82_NODE_452_length_2736_cov_1.259103	1	2736	213	2736	100	9.85709	36	58.3
P4_82_NODE_453_length_2735_cov_0.987347	1	2735	161	2735	100	7.85484	35.9	57
P4_82_NODE_454_length_2725_cov_1.158968	1	2725	275	2725	100	10.1222	35.3	43
P4_82_NODE_455_length_2712_cov_1.505609	1	2712	248	2712	100	12.1309	35.7	58.4
P4_82_NODE_456_length_2701_cov_1.264569	1	2701	228	2701	100	10.9382	35.8	57.5
P4_82_NODE_457_length_2701_cov_0.858586	1	2701	134	2701	100	6.56461	36	58.2
P4_82_NODE_458_length_2696_cov_33.935383	1	2696	7514	2696	100	363.313	35.7	49.1
P4_82_NODE_459_length_2694_cov_1.060382	1	2694	191	2694	100	8.53081	35.8	53.2
P4_82_NODE_460_length_2692_cov_4.616374	1	2692	764	2692	100	37.8087	35.8	52.7
P4_82_NODE_461_length_2678_cov_1.103097	1	2678	194	2678	100	9.03398	35.5	54.2
P4_82_NODE_462_length_2675_cov_0.733124	1	2675	197	2659	99.4019	8.49682	35.5	54.8
P4_82_NODE_463_length_2668_cov_11.822511	1	2668	1721	2665	99.8876	89.205	36.3	57.9
P4_82_NODE_464_length_2667_cov_0.582283	1	2667	80	2667	100	4.19873	36	60
P4_82_NODE_465_length_2652_cov_0.685149	1	2652	153	2652	100	6.6859	34.6	50.9
P4_82_NODE_466_length_2647_cov_0.738095	1	2647	131	2647	100	5.80431	35.3	53
P4_82_NODE_467_length_2645_cov_0.597299	1	2645	145	2645	100	5.58374	35.2	46.1
P4_82_NODE_468_length_2642_cov_1.155467	1	2642	237	2642	100	10.8747	35.1	54.3
P4_82_NODE_469_length_2631_cov_0.733626	1	2631	139	2631	100	6.36412	35.3	53.7
P4_82_NODE_470_length_2626_cov_0.929572	1	2626	146	2626	100	7.38195	35.8	57.1
P4_82_NODE_471_length_2616_cov_1.018883	1	2616	160	2616	100	8.11697	36.2	59.9
P4_82_NODE_472_length_2611_cov_0.758052	1	2611	133	2611	100	6.15511	35.5	52.8
P4_82_NODE_473_length_2602_cov_0.960404	1	2602	164	2602	100	7.75942	35.5	55.3
P4_82_NODE_474_length_2598_cov_0.877782	1	2598	138	2568	98.8453	6.60316	35.9	53.7
P4_82_NODE_475_length_2597_cov_0.817814	1	2597	127	2597	100	6.0643	35.7	54.2
P4_82_NODE_476_length_2583_cov_79.984528	1	2583	11909	2583	100	625.714	36.1	50.5
P4_82_NODE_477_length_2580_cov_0.761109	1	2580	130	2580	100	6.10271	35.8	53
P4_82_NODE_478_length_2578_cov_1.219094	1	2578	181	2578	100	9.1443	36	57.9
P4_82_NODE_479_length_2576_cov_0.859126	1	2576	124	2567	99.6506	6.43168	35.6	55.9
P4_82_NODE_480_length_2560_cov_1.781751	1	2560	262	2560	100	13.141	35.6	53.8
P4_82_NODE_481_length_2546_cov_0.801571	1	2546	143	2546	100	6.69678	35.5	55
P4_82_NODE_482_length_2542_cov_1.043478	1	2542	135	2542	100	7.37726	35.7	58.1
P4_82_NODE_483_length_2540_cov_1.073353	1	2540	239	2540	100	9.90787	35.1	48.7
P4_82_NODE_484_length_2535_cov_1.142857	1	2535	187	2535	100	9.62209	35.6	58
P4_82_NODE_485_length_2535_cov_0.681894	1	2535	472	2535	100	10.783	34.5	14
P4_82_NODE_486_length_2535_cov_0.663206	1	2535	90	2535	100	4.69822	35.9	56.2
P4_82_NODE_487_length_2530_cov_0.495630	1	2530	97	2530	100	4.72055	35.4	54.7
P4_82_NODE_488_length_2529_cov_1.162781	1	2529	156	2529	100	8.35152	35.9	58.5
P4_82_NODE_489_length_2524_cov_1.610763	1	2524	290	2524	100	13.3356	35.3	52.8
P4_82_NODE_490_length_2515_cov_0.721943	1	2515	112	2515	100	5.97177	35.5	60
P4_82_NODE_491_length_2514_cov_0.732719	1	2514	163	2514	100	6.85839	35.4	47
P4_82_NODE_492_length_2514_cov_0.715543	1	2514	129	2514	100	6.26531	35.4	53.9
P4_82_NODE_493_length_2512_cov_1.694759	1	2512	272	2512	100	13.9761	35.5	56.7
P4_82_NODE_494_length_2498_cov_1.193589	1	2498	182	2498	100	9.78102	36	59.2
P4_82_NODE_495_length_2488_cov_0.882253	1	2488	127	2488	100	6.72307	35.6	57.5
P4_82_NODE_496_length_2483_cov_1.210951	1	2483	160	2473	99.5973	8.88764	35.8	56.9
P4_82_NODE_497_length_2477_cov_0.919149	1	2477	112	2467	99.5963	6.44166	36.2	60
P4_82_NODE_498_length_2476_cov_0.827586	1	2476	323	2475	99.9596	14.2334	35	39.3
P4_82_NODE_499_length_2473_cov_0.904945	1	2473	122	2473	100	6.65184	35.4	58.3
P4_82_NODE_500_length_2470_cov_0.684166	1	2470	84	2470	100	4.61781	35.2	59.8
P4_82_NODE_501_length_2462_cov_0.879229	1	2462	118	2452	99.5938	6.36353	35.7	56.6
P4_82_NODE_502_length_2459_cov_6077.726844	1	2459	1124359	2459	100	62196.2	35.9	59.5
P4_82_NODE_503_length_2455_cov_0.768471	1	2455	111	2455	100	5.87576	36.1	57.4
P4_82_NODE_504_length_2453_cov_0.870593	1	2453	119	2453	100	6.40522	36.1	58.2
P4_82_NODE_505_length_2443_cov_1.108808	1	2443	137	2443	100	7.88334	36	59.6
P4_82_NODE_506_length_2433_cov_0.967476	1	2433	131	2433	100	7.40238	36.2	59.7
P4_82_NODE_507_length_2425_cov_1.755004	1	2425	305	2425	100	16.932	35.8	52.6
P4_82_NODE_508_length_2420_cov_1.068033	1	2420	183	2420	100	9.26281	35.4	55.6
P4_82_NODE_509_length_2411_cov_0.665499	1	2411	133	2411	100	6.19992	35.5	46.7
P4_82_NODE_510_length_2411_cov_0.653240	1	2411	92	2411	100	5.14517	35.2	58.4
P4_82_NODE_511_length_2407_cov_0.825000	1	2407	99	2407	100	5.73494	35.9	58.7
P4_82_NODE_512_length_2406_cov_0.885915	1	2406	97	2406	100	5.81629	36.2	59
P4_82_NODE_513_length_2396_cov_0.393565	1	2396	96	2396	100	4.59224	35.1	56
P4_82_NODE_514_length_2395_cov_0.958554	1	2395	196	2395	100	8.33278	33.9	45
P4_82_NODE_515_length_2379_cov_0.682504	1	2379	121	2379	100	6.35897	35.4	57.7
P4_82_NODE_516_length_2373_cov_0.851736	1	2373	131	2373	100	6.63548	36	52.8
P4_82_NODE_517_length_2370_cov_0.938029	1	2370	187	2370	100	9.64937	35.2	54.5
P4_82_NODE_518_length_2363_cov_1.036225	1	2363	148	2356	99.7038	8.24037	35.8	57.7
P4_82_NODE_519_length_2344_cov_0.921516	1	2344	148	2344	100	8.04352	35.5	57
P4_82_NODE_520_length_2338_cov_0.546811	1	2338	85	2328	99.5723	4.45766	35.5	55.3
P4_82_NODE_521_length_2330_cov_1.077621	1	2330	140	2330	100	7.9867	36.1	57
P4_82_NODE_522_length_2322_cov_2.582232	1	2322	338	2322	100	19.6408	35.9	57.8
P4_82_NODE_523_length_2314_cov_0.519433	1	2314	83	2304	99.5678	4.59075	35.6	56.9
P4_82_NODE_524_length_2308_cov_0.645575	1	2308	105	2308	100	5.47747	35.7	53.5
P4_82_NODE_525_length_2307_cov_0.862844	1	2307	107	2307	100	6.18899	36.3	55.5
P4_82_NODE_526_length_2307_cov_0.618807	1	2307	80	2307	100	4.68921	36.5	57.2
P4_82_NODE_527_length_2303_cov_0.908548	1	2303	122	2303	100	7.27573	36	59.7
P4_82_NODE_528_length_2295_cov_0.691882	1	2295	97	2295	100	5.2061	36.1	52.7
P4_82_NODE_529_length_2293_cov_1.000462	1	2293	110	2293	100	6.78195	36	57.8
P4_82_NODE_530_length_2288_cov_1.081907	1	2288	123	2279	99.6066	7.50306	36	59.8
P4_82_NODE_531_length_2284_cov_1.458971	1	2284	205	2284	100	11.2653	35.9	55.8
P4_82_NODE_532_length_2284_cov_0.880853	1	2284	143	2275	99.606	7.59851	34.7	55.3
P4_82_NODE_533_length_2271_cov_1.173974	1	2271	167	2271	100	9.04007	35.1	52.9
P4_82_NODE_534_length_2267_cov_1.003738	1	2267	126	2267	100	7.77371	35.3	58.6
P4_82_NODE_535_length_2265_cov_1.045837	1	2265	145	2265	100	8.14216	36	56.6
P4_82_NODE_536_length_2257_cov_0.882160	1	2257	126	2257	100	7.4537	35.9	58.6
P4_82_NODE_537_length_2254_cov_0.689234	1	2254	88	2254	100	5.15839	36.1	56.7
P4_82_NODE_538_length_2248_cov_0.939180	1	2248	140	2248	100	7.34786	35.4	55.3
P4_82_NODE_539_length_2247_cov_0.976415	1	2247	140	2247	100	8.30174	35.9	56.4
P4_82_NODE_540_length_2243_cov_0.672023	1	2243	114	2243	100	5.57334	35.3	50.8
P4_82_NODE_541_length_2242_cov_0.771631	1	2242	112	2242	100	6.35147	36.1	57.1
P4_82_NODE_542_length_2237_cov_1.051659	1	2237	187	2237	100	10.2883	35.8	53.2
P4_82_NODE_543_length_2233_cov_0.937322	1	2233	118	2233	100	7.28437	36.4	59.8
P4_82_NODE_544_length_2228_cov_0.892432	1	2228	108	2228	100	6.85144	36.4	59.8
P4_82_NODE_545_length_2222_cov_1.638663	1	2222	295	2222	100	14.2367	34.1	45.8
P4_82_NODE_546_length_2222_cov_0.789499	1	2222	118	2222	100	6.4658	35.3	54.5
P4_82_NODE_547_length_2214_cov_0.732151	1	2214	80	2214	100	5.11608	35.8	60
P4_82_NODE_548_length_2210_cov_1.153145	1	2210	195	2210	100	10.0204	35.1	53.6
P4_82_NODE_549_length_2209_cov_0.859750	1	2209	101	2209	100	6.31281	36.3	59
P4_82_NODE_550_length_2205_cov_0.892204	1	2205	96	2196	99.5918	6.20408	36.2	60
P4_82_NODE_551_length_2203_cov_0.743738	1	2203	134	2203	100	6.28688	35.3	47.3
P4_82_NODE_552_length_2200_cov_0.972986	1	2200	126	2200	100	7.56955	35.3	57.3
P4_82_NODE_553_length_2198_cov_0.454370	1	2198	93	2198	100	4.84076	35.8	57.9
P4_82_NODE_554_length_2194_cov_0.798742	1	2194	102	2194	100	6.12808	36.2	59.4
P4_82_NODE_555_length_2191_cov_0.795058	1	2191	93	2191	100	5.74852	36.1	58.9
P4_82_NODE_556_length_2190_cov_0.684440	1	2190	115	2190	100	6.06621	35.4	48.4
P4_82_NODE_557_length_2181_cov_1.282376	1	2181	209	2165	99.2664	11.1068	34.9	52.2
P4_82_NODE_558_length_2176_cov_0.654466	1	2176	135	2176	100	6.18566	34.7	46.6
P4_82_NODE_559_length_2173_cov_0.781525	1	2173	91	2150	98.9416	5.92361	35.6	60
P4_82_NODE_560_length_2173_cov_0.483382	1	2173	93	2173	100	4.27566	35.5	45.5
P4_82_NODE_561_length_2169_cov_0.818315	1	2169	89	2169	100	5.48363	35.8	56.4
P4_82_NODE_562_length_2165_cov_0.798822	1	2165	88	2165	100	5.67113	36.1	60
P4_82_NODE_563_length_2161_cov_1.589479	1	2161	222	2161	100	13.4965	36	53.1
P4_82_NODE_564_length_2157_cov_0.643842	1	2157	118	2154	99.8609	5.8586	34.9	50.8
P4_82_NODE_565_length_2157_cov_0.528571	1	2157	86	2157	100	4.42003	35.8	53.2
P4_82_NODE_566_length_2156_cov_0.838837	1	2156	1254	2156	100	36.1289	26.3	6.88
