#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
P4_19_NODE_279_length_6589_cov_1.401733	1	6589	481	6589	100	10.2032	35.8	59.5
P4_19_NODE_280_length_6586_cov_4.585230	1	6586	2310	6586	100	47.8099	35.9	59.7
P4_19_NODE_281_length_6567_cov_8.092236	1	6567	2750	6567	100	59.4399	35.8	57.5
P4_19_NODE_282_length_6553_cov_1.514784	1	6553	514	6553	100	11.0467	35.6	59.6
P4_19_NODE_283_length_6493_cov_5.683475	1	6493	1958	6493	100	42.5132	35.8	59.8
P4_19_NODE_284_length_6397_cov_0.866029	1	6397	306	6393	99.9375	6.57683	35.7	59.2
P4_19_NODE_285_length_6394_cov_1.128610	1	6394	524	6384	99.8436	10.5497	35.6	53.7
P4_19_NODE_286_length_6385_cov_1.240652	1	6385	419	6385	100	9.28457	35.6	60
P4_19_NODE_287_length_6325_cov_1.810907	1	6325	662	6325	100	14.0987	35.7	57.1
P4_19_NODE_288_length_6312_cov_1.560388	1	6312	599	6305	99.8891	12.6766	35.7	58.1
P4_19_NODE_289_length_6294_cov_0.699692	1	6294	257	6294	100	5.53813	35.8	59.8
P4_19_NODE_290_length_6281_cov_0.908677	1	6281	367	6281	100	7.7623	35.9	58.1
P4_19_NODE_291_length_6271_cov_0.850749	1	6271	271	6271	100	6.107	35.7	58.7
P4_19_NODE_292_length_6253_cov_1.485309	1	6253	473	6253	100	10.6547	35.8	59.3
P4_19_NODE_293_length_6235_cov_2.022757	1	6235	693	6235	100	15.4346	35.6	58.8
P4_19_NODE_294_length_6209_cov_1.338376	1	6209	565	6209	100	12.4548	35.7	56.6
P4_19_NODE_295_length_6195_cov_17.073006	1	6195	5927	6097	98.4181	133.288	35.6	58
P4_19_NODE_296_length_6160_cov_36.550804	1	6160	11942	6160	100	275.047	35.6	59.6
P4_19_NODE_297_length_6108_cov_1.755559	1	6108	553	6108	100	12.9065	35.9	59.1
P4_19_NODE_298_length_6096_cov_0.918077	1	6096	309	6096	100	7.04692	35.7	60
P4_19_NODE_299_length_6061_cov_0.980789	1	6061	301	6061	100	7.08761	35.9	59.7
P4_19_NODE_300_length_5994_cov_2.378388	1	5994	728	5994	100	17.2432	35.7	59.6
P4_19_NODE_301_length_5954_cov_0.901493	1	5954	296	5954	100	6.82533	35.5	58
P4_19_NODE_302_length_5948_cov_0.718605	1	5948	269	5948	100	5.86836	35.4	55.1
P4_19_NODE_303_length_5945_cov_2.709866	1	5945	1054	5945	100	23.6695	35.8	59.6
P4_19_NODE_304_length_5936_cov_1.208986	1	5936	530	5936	100	11.8988	35.7	51
P4_19_NODE_305_length_5935_cov_1.818871	1	5935	599	5935	100	13.9013	35.7	57.4
P4_19_NODE_306_length_5924_cov_0.905986	1	5924	385	5924	100	8.66999	35.7	57
P4_19_NODE_307_length_5898_cov_1.054583	1	5898	342	5898	100	8.03001	35.8	59.9
P4_19_NODE_308_length_5856_cov_0.952871	1	5856	289	5846	99.8292	6.92845	35.9	58.5
P4_19_NODE_309_length_5813_cov_1.559796	1	5813	565	5813	100	13.4547	35.7	59.6
P4_19_NODE_310_length_5810_cov_0.963928	1	5810	295	5800	99.8279	7.14544	35.8	59.5
P4_19_NODE_311_length_5796_cov_1.169518	1	5796	390	5796	100	9.09627	35.5	59.4
P4_19_NODE_312_length_5790_cov_4.883277	1	5790	1590	5690	98.2729	38.0674	35.6	56.4
P4_19_NODE_313_length_5766_cov_3.383579	1	5766	1176	5766	100	28.2893	35.5	56.1
P4_19_NODE_314_length_5765_cov_4.428343	1	5765	1335	5765	100	33.0911	35.7	56.6
P4_19_NODE_315_length_5759_cov_2.441761	1	5759	881	5759	100	20.9545	35.2	59.7
P4_19_NODE_316_length_5758_cov_1.301900	1	5758	385	5758	100	9.46405	35.8	59.8
P4_19_NODE_317_length_5757_cov_1.232504	1	5757	365	5757	100	9.06305	35.7	59.9
P4_19_NODE_318_length_5750_cov_1.138716	1	5750	391	5750	100	9.41861	35.4	56
P4_19_NODE_319_length_5687_cov_1.014928	1	5687	277	5677	99.8242	7.01354	35.8	59.9
P4_19_NODE_320_length_5668_cov_0.817722	1	5668	243	5658	99.8236	5.9903	35.8	58.9
P4_19_NODE_321_length_5636_cov_1.294609	1	5636	372	5636	100	9.32949	35.7	58.7
P4_19_NODE_322_length_5623_cov_3.209425	1	5623	1024	5623	100	25.4121	35.6	56.5
P4_19_NODE_323_length_5621_cov_1.980160	1	5621	601	5618	99.9466	15.1103	35.8	60
P4_19_NODE_324_length_5606_cov_1.210805	1	5606	369	5606	100	9.25473	35.8	59.5
P4_19_NODE_325_length_5603_cov_1.141161	1	5603	348	5603	100	8.7148	35.7	59.8
P4_19_NODE_326_length_5599_cov_1.084247	1	5599	366	5599	100	9.11127	35.9	57.8
P4_19_NODE_327_length_5571_cov_1.378766	1	5571	395	5571	100	10.144	35.7	59.4
P4_19_NODE_328_length_5564_cov_1.241126	1	5564	396	5564	100	9.81902	35.8	60
P4_19_NODE_329_length_5519_cov_0.902263	1	5519	268	5519	100	6.81826	35.6	59.1
P4_19_NODE_330_length_5516_cov_0.731119	1	5516	227	5516	100	5.60569	35.8	59.2
P4_19_NODE_331_length_5515_cov_0.804566	1	5515	224	5495	99.6374	5.78731	35.8	60
P4_19_NODE_332_length_5461_cov_1.470941	1	5461	418	5461	100	10.8702	35.5	57.1
P4_19_NODE_333_length_5458_cov_1.220221	1	5458	377	5458	100	9.53206	35.6	59.7
P4_19_NODE_334_length_5454_cov_0.901445	1	5454	255	5454	100	6.64631	35.9	60
P4_19_NODE_335_length_5400_cov_0.967571	1	5400	296	5400	100	7.58407	35.6	59.9
P4_19_NODE_336_length_5383_cov_1.635274	1	5383	444	5383	100	11.6058	35.8	59.2
P4_19_NODE_337_length_5382_cov_0.909610	1	5382	288	5382	100	7.33203	35.6	52.4
P4_19_NODE_338_length_5351_cov_16.136677	1	5351	4759	5351	100	124.909	35.5	57.9
P4_19_NODE_339_length_5323_cov_1.006351	1	5323	280	5323	100	7.33553	35.8	58.1
P4_19_NODE_340_length_5307_cov_1.090927	1	5307	301	5297	99.8116	7.95214	35.5	59.4
P4_19_NODE_341_length_5303_cov_1.251546	1	5303	449	5303	100	11.575	35.6	58.9
P4_19_NODE_342_length_5283_cov_1.017843	1	5283	322	5283	100	8.26443	35.6	53.9
P4_19_NODE_343_length_5272_cov_1.002915	1	5272	265	5272	100	7.13505	36	60
P4_19_NODE_344_length_5245_cov_0.948613	1	5245	266	5245	100	7.18017	35.9	59.8
P4_19_NODE_345_length_5213_cov_1.740857	1	5213	473	5213	100	12.7915	35.8	59.6
P4_19_NODE_346_length_5207_cov_0.824606	1	5207	217	5207	100	5.89303	35.6	59.4
P4_19_NODE_347_length_5189_cov_1.756223	1	5189	515	5189	100	13.7077	35.5	58.5
P4_19_NODE_348_length_5181_cov_7.041353	1	5181	1880	5181	100	51.4738	35.7	59.4
P4_19_NODE_349_length_5169_cov_2.445260	1	5169	765	5169	100	20.5345	35.6	52.3
P4_19_NODE_350_length_5128_cov_0.843831	1	5128	239	5119	99.8245	6.47387	35.7	59.7
P4_19_NODE_351_length_5118_cov_3.877580	1	5118	1031	5118	100	28.4592	35.6	59.4
P4_19_NODE_352_length_5116_cov_0.983564	1	5116	259	5116	100	7.22342	35.9	59.8
P4_19_NODE_353_length_5079_cov_3.036349	1	5079	845	5079	100	23.3044	35.6	57.5
P4_19_NODE_354_length_5065_cov_1.042932	1	5065	282	5065	100	7.85548	35.7	59.7
P4_19_NODE_355_length_5051_cov_0.837327	1	5051	223	5045	99.8812	6.28173	35.9	60
P4_19_NODE_356_length_5047_cov_1.750000	1	5047	517	5047	100	14.3786	35.9	58.1
P4_19_NODE_357_length_5041_cov_1.075092	1	5041	320	5032	99.8215	8.35628	35.5	57.1
P4_19_NODE_358_length_5011_cov_1.811220	1	5011	755	5011	100	21.3967	35.3	41.7
P4_19_NODE_359_length_4988_cov_2.905781	1	4988	772	4988	100	21.6229	35.6	58.8
P4_19_NODE_360_length_4944_cov_1.057920	1	4944	266	4935	99.818	7.4911	35.7	58.3
P4_19_NODE_361_length_4943_cov_1.455565	1	4943	393	4943	100	11.0423	35.8	59.6
P4_19_NODE_362_length_4938_cov_1.471835	1	4938	367	4938	100	10.5932	36	59.8
P4_19_NODE_363_length_4916_cov_2.015452	1	4916	521	4916	100	14.7427	35.6	56.9
P4_19_NODE_364_length_4911_cov_1.279891	1	4911	377	4911	100	10.5602	35.6	59.2
P4_19_NODE_365_length_4891_cov_0.822418	1	4891	214	4891	100	6.1053	35.8	59.4
P4_19_NODE_366_length_4885_cov_2.798085	1	4885	778	4885	100	21.3742	36	60
P4_19_NODE_367_length_4880_cov_1.818430	1	4880	520	4880	100	14.1984	35.6	58.3
P4_19_NODE_368_length_4877_cov_2.157895	1	4877	591	4877	100	16.5643	35.7	57.5
P4_19_NODE_369_length_4875_cov_1.052233	1	4875	275	4875	100	7.76205	36	54.6
P4_19_NODE_370_length_4864_cov_4.545071	1	4864	1198	4864	100	34.2198	35.9	58.5
P4_19_NODE_371_length_4856_cov_1.053711	1	4856	276	4856	100	8.00412	35.6	59.8
P4_19_NODE_372_length_4854_cov_1.103025	1	4854	278	4854	100	7.96889	35.6	59
P4_19_NODE_373_length_4838_cov_1.654426	1	4838	441	4838	100	12.5542	35.9	58.2
P4_19_NODE_374_length_4803_cov_0.764115	1	4803	195	4803	100	5.64085	35.4	59.8
P4_19_NODE_375_length_4775_cov_1.526033	1	4775	446	4775	100	12.675	35.9	59.2
P4_19_NODE_376_length_4770_cov_0.809390	1	4770	197	4770	100	5.92453	35.5	59.7
P4_19_NODE_377_length_4769_cov_0.942482	1	4769	222	4767	99.9581	6.63577	35.9	60
P4_19_NODE_378_length_4725_cov_1.599826	1	4725	397	4725	100	11.8267	35.8	59.9
P4_19_NODE_379_length_4725_cov_1.409091	1	4725	354	4725	100	10.5661	35.8	59.5
P4_19_NODE_380_length_4708_cov_2.580441	1	4708	673	4708	100	19.7094	35.9	59
P4_19_NODE_381_length_4698_cov_1.032159	1	4698	263	4698	100	7.70626	35.7	57.9
P4_19_NODE_382_length_4696_cov_1.242285	1	4696	308	4692	99.9148	9.1365	35.8	59.7
P4_19_NODE_383_length_4678_cov_1.351791	1	4678	410	4678	100	11.4224	35.8	54.7
P4_19_NODE_384_length_4659_cov_1.335172	1	4659	330	4658	99.9785	9.90663	35.7	58.7
P4_19_NODE_385_length_4650_cov_2.874607	1	4650	762	4650	100	22.4047	35.8	60
P4_19_NODE_386_length_4644_cov_2.165154	1	4644	581	4644	100	17.0515	35.6	55
P4_19_NODE_387_length_4630_cov_1.831002	1	4630	574	4626	99.9136	16.9337	35.6	57.5
P4_19_NODE_388_length_4624_cov_1.111630	1	4624	313	4623	99.9784	8.95891	35.7	58.9
P4_19_NODE_389_length_4610_cov_1.233326	1	4610	340	4610	100	9.7885	35.7	59.4
P4_19_NODE_390_length_4577_cov_2.292360	1	4577	569	4577	100	17.2703	35.6	56.8
P4_19_NODE_391_length_4572_cov_0.943532	1	4572	266	4572	100	7.53325	35.6	55.2
P4_19_NODE_392_length_4569_cov_1.279379	1	4569	338	4569	100	10.0924	36	59
P4_19_NODE_393_length_4541_cov_0.751019	1	4541	203	4533	99.8238	6.08368	35.8	60
P4_19_NODE_394_length_4531_cov_1.154405	1	4531	296	4531	100	8.98874	35.8	57.6
P4_19_NODE_395_length_4525_cov_0.675307	1	4525	146	4516	99.8011	4.68022	35.8	60
P4_19_NODE_396_length_4514_cov_1.346934	1	4514	305	4514	100	9.68299	35.4	58.7
P4_19_NODE_397_length_4479_cov_1.143382	1	4479	249	4467	99.7321	7.97991	35.9	60
P4_19_NODE_398_length_4473_cov_0.929821	1	4473	233	4473	100	7.16678	35.8	59.8
P4_19_NODE_399_length_4471_cov_1.595994	1	4471	366	4471	100	11.5605	35.8	59.7
P4_19_NODE_400_length_4465_cov_15.343707	1	4465	3913	4465	100	124.181	35.8	57.5
P4_19_NODE_401_length_4458_cov_1.360656	1	4458	319	4458	100	10.0527	35.9	60
P4_19_NODE_402_length_4426_cov_1.859502	1	4426	435	4426	100	13.6932	35.6	57.9
P4_19_NODE_403_length_4421_cov_0.962040	1	4421	219	4421	100	6.92264	35.8	59.5
P4_19_NODE_404_length_4416_cov_0.803218	1	4416	196	4402	99.683	6.03963	35.7	58.5
P4_19_NODE_405_length_4404_cov_0.993687	1	4404	242	4404	100	7.56494	35.9	58.3
P4_19_NODE_406_length_4391_cov_0.940197	1	4391	226	4381	99.7723	7.20132	35.7	58.8
P4_19_NODE_407_length_4389_cov_1.610277	1	4389	388	4389	100	12.2857	35.5	58.6
P4_19_NODE_408_length_4370_cov_1.279284	1	4370	312	4370	100	9.92632	35.5	56.2
P4_19_NODE_409_length_4347_cov_0.822749	1	4347	204	4347	100	6.43639	35.5	58.7
P4_19_NODE_410_length_4311_cov_1.353728	1	4311	286	4311	100	9.47298	35.5	59.4
P4_19_NODE_411_length_4284_cov_3.336060	1	4284	755	4284	100	24.9335	35.6	59.9
P4_19_NODE_412_length_4283_cov_0.651107	1	4283	156	4283	100	4.99556	35.5	55.5
P4_19_NODE_413_length_4269_cov_0.948334	1	4269	200	4269	100	6.61021	35.9	58.8
P4_19_NODE_414_length_4244_cov_0.677921	1	4244	137	4234	99.7644	4.68497	35.8	60
P4_19_NODE_415_length_4239_cov_3.290613	1	4239	816	4239	100	26.7726	35.4	58.6
P4_19_NODE_416_length_4220_cov_1.846567	1	4220	408	4204	99.6209	13.6187	35.7	58.4
P4_19_NODE_417_length_4218_cov_1.322904	1	4218	366	4208	99.7629	11.9867	35.6	59.5
P4_19_NODE_418_length_4209_cov_1.020088	1	4209	232	4209	100	7.52697	35.6	59.7
P4_19_NODE_419_length_4133_cov_2.470794	1	4133	531	4133	100	18.0755	35.8	58.8
P4_19_NODE_420_length_4125_cov_0.966733	1	4125	212	4125	100	7.35467	35.8	56.5
P4_19_NODE_421_length_4123_cov_14.998999	1	4123	3226	4123	100	109.834	35.8	59.2
P4_19_NODE_422_length_4116_cov_1.192529	1	4116	289	4116	100	9.19121	35.6	56.5
P4_19_NODE_423_length_4106_cov_1.146519	1	4106	250	4106	100	8.54189	35.7	58.9
P4_19_NODE_424_length_4079_cov_0.989119	1	4079	226	4079	100	7.52341	35.7	60
P4_19_NODE_425_length_4077_cov_0.841013	1	4077	182	4077	100	6.182	35.7	58.1
P4_19_NODE_426_length_4076_cov_0.858445	1	4076	196	4076	100	6.70486	35.7	57.9
P4_19_NODE_427_length_4070_cov_0.900076	1	4070	175	4070	100	6.31376	35.6	60
P4_19_NODE_428_length_4058_cov_1.112185	1	4058	212	4058	100	7.63849	35.9	60
P4_19_NODE_429_length_4055_cov_1.484725	1	4055	310	4055	100	10.6942	35.8	59.7
P4_19_NODE_430_length_4047_cov_1.316327	1	4047	290	4047	100	9.92192	35.6	57.6
P4_19_NODE_431_length_4036_cov_5.233819	1	4036	1181	4036	100	40.8427	35.6	57.1
P4_19_NODE_432_length_4018_cov_0.784117	1	4018	160	4008	99.7511	5.6772	35.5	58.8
P4_19_NODE_433_length_4015_cov_1.500000	1	4015	348	3996	99.5268	11.7031	35.8	57.8
P4_19_NODE_434_length_4014_cov_0.751994	1	4014	170	4014	100	5.81988	35.6	58.2
P4_19_NODE_435_length_4002_cov_1.043355	1	4002	206	4002	100	7.35307	35.9	59.3
P4_19_NODE_436_length_4000_cov_2.809192	1	4000	564	3997	99.925	20.1295	35.6	59.1
P4_19_NODE_437_length_3992_cov_1.020699	1	3992	214	3992	100	7.61072	35.7	60
P4_19_NODE_438_length_3990_cov_3.658814	1	3990	1236	3990	100	40.6794	35.4	57.1
P4_19_NODE_439_length_3989_cov_1.023822	1	3989	221	3989	100	7.79995	35.8	60
P4_19_NODE_440_length_3987_cov_0.738083	1	3987	140	3987	100	5.13268	35.8	60
P4_19_NODE_441_length_3973_cov_1.058762	1	3973	232	3973	100	8.10345	35.8	59
P4_19_NODE_442_length_3967_cov_0.834115	1	3967	178	3967	100	6.16032	35.8	58.7
P4_19_NODE_443_length_3951_cov_0.942730	1	3951	195	3951	100	6.81574	35.6	59
P4_19_NODE_444_length_3944_cov_1.374116	1	3944	275	3944	100	9.84736	36	59.9
P4_19_NODE_445_length_3944_cov_0.983233	1	3944	193	3944	100	6.97262	35.8	60
P4_19_NODE_446_length_3942_cov_0.934731	1	3942	212	3942	100	7.35058	35.7	60
P4_19_NODE_447_length_3930_cov_2.789114	1	3930	775	3930	100	27.3753	35.5	51.7
P4_19_NODE_448_length_3872_cov_0.998131	1	3872	211	3872	100	7.47701	35.6	58.5
P4_19_NODE_449_length_3864_cov_1.209794	1	3864	242	3864	100	8.65683	35.8	58.8
P4_19_NODE_450_length_3861_cov_1.187467	1	3861	289	3861	100	10.2901	35.5	53.4
P4_19_NODE_451_length_3856_cov_0.785733	1	3856	199	3846	99.7407	6.71629	35.3	58
P4_19_NODE_452_length_3804_cov_1.515366	1	3804	304	3804	100	10.9495	35.6	57.8
P4_19_NODE_453_length_3799_cov_0.756264	1	3799	173	3799	100	6.05501	35.7	58.4
P4_19_NODE_454_length_3797_cov_1.095095	1	3797	219	3797	100	8.02344	35.5	59.3
P4_19_NODE_455_length_3781_cov_1.178708	1	3781	215	3781	100	8.19439	35.7	59.4
P4_19_NODE_456_length_3775_cov_1.190241	1	3775	248	3768	99.8146	9.00901	36.1	57.5
P4_19_NODE_457_length_3743_cov_1.522954	1	3743	303	3743	100	11.5878	35.8	58.9
P4_19_NODE_458_length_3739_cov_1.946290	1	3739	448	3739	100	15.6873	35.7	51.9
P4_19_NODE_459_length_3738_cov_0.870950	1	3738	190	3729	99.7592	6.95238	35.7	59.8
P4_19_NODE_460_length_3737_cov_1.422715	1	3737	324	3729	99.7859	11.5373	35.8	58.2
P4_19_NODE_461_length_3729_cov_1.609384	1	3729	367	3729	100	13.4047	36	58.9
P4_19_NODE_462_length_3717_cov_1.955432	1	3717	440	3717	100	15.6677	35.7	57.2
P4_19_NODE_463_length_3717_cov_1.304178	1	3717	248	3717	100	9.5526	35.9	60
P4_19_NODE_464_length_3701_cov_1.074147	1	3701	229	3691	99.7298	8.45825	35.4	59.2
P4_19_NODE_465_length_3700_cov_3.030507	1	3700	606	3700	100	22.7859	35.7	57.8
P4_19_NODE_466_length_3659_cov_0.892129	1	3659	170	3659	100	6.4974	35.7	59.7
P4_19_NODE_467_length_3642_cov_0.806259	1	3642	169	3642	100	6.24465	35.9	57.4
P4_19_NODE_468_length_3638_cov_1.504415	1	3638	325	3638	100	11.8257	35.7	52.1
P4_19_NODE_469_length_3624_cov_1.099228	1	3624	209	3624	100	7.86976	35.7	56.4
P4_19_NODE_470_length_3603_cov_0.802934	1	3603	140	3593	99.7225	5.66833	35.8	60
P4_19_NODE_471_length_3575_cov_1.235209	1	3575	248	3575	100	9.39301	35.7	57.1
P4_19_NODE_472_length_3566_cov_5.308811	1	3566	995	3566	100	38.915	35.8	57.7
P4_19_NODE_473_length_3565_cov_1.007272	1	3565	193	3565	100	7.47742	35.7	59.3
P4_19_NODE_474_length_3553_cov_0.809399	1	3553	147	3553	100	5.77399	35.3	59.2
P4_19_NODE_475_length_3545_cov_0.850790	1	3545	163	3545	100	6.50776	35.6	59.3
P4_19_NODE_476_length_3543_cov_2.375293	1	3543	477	3543	100	18.287	35.7	59.5
P4_19_NODE_477_length_3540_cov_1.162321	1	3540	213	3540	100	8.36158	35.7	59.6
P4_19_NODE_478_length_3529_cov_0.962081	1	3529	167	3529	100	6.8739	35.8	60
P4_19_NODE_479_length_3528_cov_1.671861	1	3528	322	3528	100	12.6967	35.4	59.7
P4_19_NODE_480_length_3524_cov_1.136297	1	3524	274	3515	99.7446	10.3184	35.7	56.6
P4_19_NODE_481_length_3494_cov_0.694684	1	3494	126	3403	97.3955	5.0561	35.8	59.7
P4_19_NODE_482_length_3491_cov_3.997325	1	3491	731	3491	100	28.9181	35.8	58.4
P4_19_NODE_483_length_3487_cov_0.752381	1	3487	128	3477	99.7132	5.16633	35.6	59.6
P4_19_NODE_484_length_3486_cov_1.237273	1	3486	231	3486	100	9.28715	35.9	58.5
P4_19_NODE_485_length_3480_cov_1.267522	1	3480	201	3480	100	8.48075	35.8	60
P4_19_NODE_486_length_3470_cov_0.630571	1	3470	123	3460	99.7118	4.88242	35.8	58.5
P4_19_NODE_487_length_3466_cov_0.900869	1	3466	153	3446	99.423	6.41518	35.4	60
P4_19_NODE_488_length_3457_cov_1.092492	1	3457	200	3457	100	7.99942	36.1	59.1
P4_19_NODE_489_length_3415_cov_1.329380	1	3415	248	3415	100	10.149	35.9	59.6
P4_19_NODE_490_length_3399_cov_0.815098	1	3399	141	3399	100	5.80671	35.9	60
P4_19_NODE_491_length_3397_cov_0.834251	1	3397	147	3388	99.7351	6.15396	35.2	59.2
P4_19_NODE_492_length_3378_cov_0.863734	1	3378	166	3378	100	6.50296	35.7	56
P4_19_NODE_493_length_3372_cov_0.956549	1	3372	163	3372	100	6.86744	35.3	58.8
P4_19_NODE_494_length_3350_cov_2.516910	1	3350	438	3350	100	18.1699	35.6	58.5
P4_19_NODE_495_length_3344_cov_1.733603	1	3344	289	3344	100	12.2931	35.7	58.8
P4_19_NODE_496_length_3340_cov_1.112667	1	3340	177	3340	100	7.66168	35.7	60
P4_19_NODE_497_length_3336_cov_0.828607	1	3336	307	3336	100	10.4985	35.7	52.8
P4_19_NODE_498_length_3334_cov_1.467727	1	3334	269	3334	100	11.0351	35.8	59.9
P4_19_NODE_499_length_3330_cov_1.337184	1	3330	230	3330	100	9.75495	35.9	60
P4_19_NODE_500_length_3329_cov_2.126483	1	3329	374	3329	100	15.8771	35.7	59.3
P4_19_NODE_501_length_3324_cov_0.633406	1	3324	109	3324	100	4.65523	35.6	60
P4_19_NODE_502_length_3301_cov_1.199433	1	3301	193	3301	100	8.43714	35.8	59.9
P4_19_NODE_503_length_3288_cov_0.897501	1	3288	150	3288	100	6.41667	35.6	60
P4_19_NODE_504_length_3261_cov_1.266114	1	3261	222	3261	100	9.40417	35.4	54.4
P4_19_NODE_505_length_3260_cov_0.886371	1	3260	149	3260	100	6.43436	35.6	60
P4_19_NODE_506_length_3253_cov_2.510877	1	3253	429	3253	100	18.2991	35.6	58.7
P4_19_NODE_507_length_3248_cov_0.491509	1	3248	105	3248	100	4.26201	35.7	60
P4_19_NODE_508_length_3247_cov_0.873077	1	3247	145	3247	100	6.37881	35.8	60
P4_19_NODE_509_length_3242_cov_0.942857	1	3242	154	3242	100	6.75571	35.6	60
P4_19_NODE_510_length_3222_cov_0.890145	1	3222	179	3222	100	6.93265	35.7	51.5
P4_19_NODE_511_length_3215_cov_0.832254	1	3215	144	3215	100	6.13095	35.6	58.9
P4_19_NODE_512_length_3214_cov_0.870748	1	3214	147	3214	100	6.46266	35.5	60
P4_19_NODE_513_length_3194_cov_0.631236	1	3194	104	3187	99.7808	4.61209	35.9	60
P4_19_NODE_514_length_3186_cov_2.621118	1	3186	536	3174	99.6234	22.9667	35.4	52.9
P4_19_NODE_515_length_3173_cov_0.678595	1	3173	119	3173	100	5.27387	34.9	57.1
P4_19_NODE_516_length_3159_cov_4.327177	1	3159	752	3159	100	33.1064	35.5	56
P4_19_NODE_517_length_3150_cov_0.806814	1	3150	124	3150	100	5.58603	35.9	59.6
P4_19_NODE_518_length_3143_cov_0.771552	1	3143	134	3143	100	5.83105	35.6	59.6
P4_19_NODE_519_length_3139_cov_0.733732	1	3139	130	3139	100	5.57662	35.3	57.9
P4_19_NODE_520_length_3134_cov_2.100100	1	3134	336	3134	100	15.1407	35.7	59.5
P4_19_NODE_521_length_3122_cov_0.648414	1	3122	103	3122	100	4.65054	35.7	58.8
P4_19_NODE_522_length_3121_cov_1.686039	1	3121	317	3121	100	13.727	35.7	55.7
P4_19_NODE_523_length_3108_cov_0.772224	1	3108	120	3098	99.6782	5.56338	35.8	60
P4_19_NODE_524_length_3105_cov_1.631968	1	3105	256	3105	100	11.6596	35.6	59.7
P4_19_NODE_525_length_3087_cov_0.595270	1	3087	119	3087	100	4.72886	35.2	58.4
P4_19_NODE_526_length_3086_cov_1.282190	1	3086	324	3086	100	12.6857	35.1	46.8
P4_19_NODE_527_length_3078_cov_0.758726	1	3078	122	3078	100	5.52177	35.5	59.8
P4_19_NODE_528_length_3067_cov_0.735374	1	3067	114	3057	99.6739	5.33942	35.7	60
P4_19_NODE_529_length_3050_cov_0.577489	1	3050	102	3050	100	4.55705	35.8	58.8
P4_19_NODE_530_length_3049_cov_0.588638	1	3049	94	3040	99.7048	4.10954	35.8	58.5
P4_19_NODE_531_length_3043_cov_0.813443	1	3043	137	3043	100	6.19586	35.6	58.1
P4_19_NODE_532_length_3032_cov_0.623752	1	3032	107	3030	99.934	4.70943	35.8	55.3
P4_19_NODE_533_length_3026_cov_0.728182	1	3026	120	3016	99.6695	5.51751	35.8	60
P4_19_NODE_534_length_3023_cov_0.760704	1	3023	123	3023	100	5.60834	35.7	60
P4_19_NODE_535_length_3010_cov_2.029136	1	3010	312	3010	100	14.587	35.6	58.4
P4_19_NODE_536_length_3007_cov_1.218056	1	3007	179	3007	100	8.48254	35.9	60
P4_19_NODE_537_length_2985_cov_0.795311	1	2985	134	2985	100	6.21608	36.1	59.9
P4_19_NODE_538_length_2960_cov_2.192729	1	2960	383	2960	100	17.5618	35.7	51.9
P4_19_NODE_539_length_2952_cov_0.698053	1	2952	119	2947	99.8306	5.60874	35.8	60
P4_19_NODE_540_length_2946_cov_0.780419	1	2946	118	2946	100	5.6928	35.6	60
P4_19_NODE_541_length_2935_cov_0.642450	1	2935	228	2935	100	9.67189	35.7	42.9
P4_19_NODE_542_length_2933_cov_1.063792	1	2933	183	2933	100	8.4105	35.7	58.3
P4_19_NODE_543_length_2928_cov_0.522670	1	2928	89	2928	100	4.23702	35.4	60
P4_19_NODE_544_length_2921_cov_1.269864	1	2921	179	2921	100	8.68572	35.2	58.6
P4_19_NODE_545_length_2920_cov_1.363767	1	2920	248	2920	100	11.3332	35.6	52.2
P4_19_NODE_546_length_2916_cov_0.860523	1	2916	127	2906	99.6571	6.14815	35.4	58.8
P4_19_NODE_547_length_2905_cov_1.466523	1	2905	237	2893	99.5869	11.1487	35.8	56.8
P4_19_NODE_548_length_2903_cov_1.760447	1	2903	277	2903	100	13.1461	35.5	57.1
P4_19_NODE_549_length_2902_cov_1.195676	1	2902	197	2902	100	8.8725	35.6	55.7
P4_19_NODE_550_length_2902_cov_0.755676	1	2902	112	2902	100	5.34011	35.6	59.5
P4_19_NODE_551_length_2901_cov_1.397981	1	2901	213	2901	100	10.3216	35.4	58.6
P4_19_NODE_552_length_2882_cov_0.868966	1	2882	125	2882	100	6.16204	35.8	60
P4_19_NODE_553_length_2879_cov_1.141715	1	2879	161	2879	100	7.90865	35.8	60
P4_19_NODE_554_length_2879_cov_1.020349	1	2879	154	2879	100	7.42202	35.8	59.7
P4_19_NODE_555_length_2874_cov_0.791045	1	2874	143	2874	100	6.63292	35.6	59
P4_19_NODE_556_length_2862_cov_0.858867	1	2862	124	2862	100	6.10622	35.5	59.7
P4_19_NODE_557_length_2860_cov_0.866447	1	2860	135	2860	100	6.50979	35.9	59.4
P4_19_NODE_558_length_2859_cov_0.716325	1	2859	116	2859	100	5.52676	35.7	60
P4_19_NODE_559_length_2855_cov_0.539223	1	2855	89	2845	99.6497	4.23433	35.7	58.8
P4_19_NODE_560_length_2854_cov_0.668867	1	2854	173	2854	100	6.61002	35.5	41.8
P4_19_NODE_561_length_2849_cov_0.776267	1	2849	9637	2849	100	113.995	34.2	0.934
P4_19_NODE_562_length_2846_cov_5.275837	1	2846	837	2846	100	41.0246	35.4	56.4
