#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
P3_68_NODE_280_length_6181_cov_2.219855	1	6181	820	6181	100	18.192	35.8	59.5
P3_68_NODE_281_length_6164_cov_3.695544	1	6164	1506	6158	99.9027	32.102	35.9	53.2
P3_68_NODE_282_length_6164_cov_1.027497	1	6164	447	6164	100	9.18754	35.7	56.6
P3_68_NODE_283_length_6145_cov_1.446826	1	6145	646	6145	100	12.5901	34.8	52.3
P3_68_NODE_284_length_6140_cov_1.232663	1	6140	474	6140	100	10.1142	35.7	58.5
P3_68_NODE_285_length_6128_cov_2.151141	1	6128	839	6128	100	18.1842	35.6	56.6
P3_68_NODE_286_length_6087_cov_2.902013	1	6087	1047	6074	99.7864	23.3685	35.7	58.9
P3_68_NODE_287_length_6082_cov_1.167422	1	6082	462	6071	99.8191	9.98783	35.2	57.6
P3_68_NODE_288_length_6033_cov_1.770911	1	6033	770	6033	100	17.1061	36	51.2
P3_68_NODE_289_length_6030_cov_1.657123	1	6030	544	6030	100	12.5303	35.6	59.5
P3_68_NODE_290_length_6029_cov_9.124919	1	6029	3211	6029	100	72.7338	35.5	59.4
P3_68_NODE_291_length_6015_cov_1.067595	1	6015	388	6015	100	8.68229	35.7	58.5
P3_68_NODE_292_length_5982_cov_1.580017	1	5982	717	5982	100	14.5329	35.4	54.8
P3_68_NODE_293_length_5972_cov_1.130539	1	5972	414	5972	100	8.93972	35.6	56.2
P3_68_NODE_294_length_5964_cov_3.720747	1	5964	1486	5964	100	32.1028	35.3	57.5
P3_68_NODE_295_length_5929_cov_4.349707	1	5929	1460	5929	100	33.7492	35.8	59.7
P3_68_NODE_296_length_5812_cov_5.193843	1	5812	1867	5812	100	43.3642	35.9	56.9
P3_68_NODE_297_length_5811_cov_6.945989	1	5811	2193	5811	100	52.3972	35.9	59.8
P3_68_NODE_298_length_5782_cov_2.379841	1	5782	859	5782	100	19.5394	35.2	57.8
P3_68_NODE_299_length_5761_cov_1.142882	1	5761	439	5761	100	9.59625	35.5	55.5
P3_68_NODE_300_length_5737_cov_1.113904	1	5737	379	5737	100	8.86456	35.8	58.1
P3_68_NODE_301_length_5697_cov_126.157630	1	5697	39345	5697	100	958.293	35.9	59.9
P3_68_NODE_302_length_5688_cov_30.655458	1	5688	9593	5688	100	233.068	35.9	59.9
P3_68_NODE_303_length_5616_cov_0.969211	1	5616	353	5616	100	8.05199	35.6	56.7
P3_68_NODE_304_length_5601_cov_1.588053	1	5601	585	5597	99.9286	13.3662	36	58.5
P3_68_NODE_305_length_5570_cov_4.637177	1	5570	1677	5570	100	38.7774	35.4	57.2
P3_68_NODE_306_length_5552_cov_1.178802	1	5552	482	5552	100	10.1189	35.1	48.9
P3_68_NODE_307_length_5534_cov_1.390235	1	5534	487	5534	100	11.6283	35.7	58.1
P3_68_NODE_308_length_5510_cov_1.653539	1	5510	491	5510	100	12.4633	36	60
P3_68_NODE_309_length_5505_cov_2.497397	1	5505	763	5505	100	18.9804	35.6	59.2
P3_68_NODE_310_length_5498_cov_1.617948	1	5498	555	5495	99.9454	13.0047	35.6	57.1
P3_68_NODE_311_length_5492_cov_1.299907	1	5492	386	5469	99.5812	9.48288	35.6	57.5
P3_68_NODE_312_length_5474_cov_1.288573	1	5474	462	5474	100	10.5906	35.2	55.3
P3_68_NODE_313_length_5473_cov_1.356341	1	5473	782	5473	100	12.9943	35.5	49
P3_68_NODE_314_length_5467_cov_1.293633	1	5467	471	5467	100	11.0629	35.9	57.3
P3_68_NODE_315_length_5456_cov_2.471610	1	5456	810	5456	100	19.945	35.6	58.7
P3_68_NODE_316_length_5452_cov_1.648075	1	5452	514	5452	100	12.8237	36	58.5
P3_68_NODE_317_length_5444_cov_2.286628	1	5444	1036	5444	100	22.8481	35.3	44.4
P3_68_NODE_318_length_5409_cov_6.695002	1	5409	2001	5409	100	51.0231	35.8	59.5
P3_68_NODE_319_length_5404_cov_2.731666	1	5404	5682	5402	99.963	58.7298	31.3	13.1
P3_68_NODE_320_length_5404_cov_1.513739	1	5404	469	5394	99.815	11.7069	35.8	58.7
P3_68_NODE_321_length_5341_cov_273.069495	1	5341	92458	5341	100	2356.29	35.7	59.1
P3_68_NODE_322_length_5336_cov_1.730658	1	5336	528	5323	99.7564	13.3977	35.7	58.4
P3_68_NODE_323_length_5318_cov_1.889424	1	5318	603	5318	100	15.3595	36	58.4
P3_68_NODE_324_length_5285_cov_1.387359	1	5285	382	5285	100	10.179	35.8	59.4
P3_68_NODE_325_length_5279_cov_2.332686	1	5279	678	5279	100	17.6403	35.6	58.6
P3_68_NODE_326_length_5247_cov_3.007422	1	5247	1060	5247	100	25.0435	35	50.7
P3_68_NODE_327_length_5241_cov_1.977708	1	5241	565	5241	100	14.9407	35.7	59.6
P3_68_NODE_328_length_5237_cov_1.541096	1	5237	472	5237	100	11.915	35.6	57.5
P3_68_NODE_329_length_5235_cov_1.240799	1	5235	489	5219	99.6944	10.6344	35.4	54.2
P3_68_NODE_330_length_5232_cov_187.545544	1	5232	54154	5232	100	1439.85	35.9	59.7
P3_68_NODE_331_length_5194_cov_1866.664890	1	5194	576570	5194	100	15362.7	35.9	59.7
P3_68_NODE_332_length_5188_cov_1.584272	1	5188	470	5188	100	12.2213	35.7	58.5
P3_68_NODE_333_length_5184_cov_1.152660	1	5184	356	5184	100	8.91474	35.6	56.7
P3_68_NODE_334_length_5181_cov_1.610210	1	5181	622	5181	100	14.6063	35.1	53.4
P3_68_NODE_335_length_5155_cov_2.041766	1	5155	609	5155	100	16.0111	35.9	59.6
P3_68_NODE_336_length_5142_cov_663.664407	1	5142	567710	5142	100	14950.7	35.6	43.7
P3_68_NODE_337_length_5125_cov_3.780712	1	5125	1080	5125	100	29.0494	35.7	59.1
P3_68_NODE_338_length_5115_cov_12.951885	1	5115	3564	5115	100	97.5441	35.8	59.6
P3_68_NODE_339_length_5108_cov_3.851636	1	5108	1185	5108	100	31.1725	35.6	57.2
P3_68_NODE_340_length_5098_cov_1.556628	1	5098	425	5098	100	11.6306	35.9	59.9
P3_68_NODE_341_length_5095_cov_1.214372	1	5095	387	5095	100	10.0481	35.6	57.7
P3_68_NODE_342_length_5088_cov_0.841564	1	5088	310	5088	100	7.60515	35.5	56.8
P3_68_NODE_343_length_5085_cov_1.113554	1	5085	389	5085	100	9.04208	35	50.5
P3_68_NODE_344_length_5075_cov_4.382579	1	5075	1378	5075	100	36.1498	35.8	58.4
P3_68_NODE_345_length_5045_cov_2.928223	1	5045	913	5045	100	23.4682	35.8	58.6
P3_68_NODE_346_length_4989_cov_1.445496	1	4989	412	4978	99.7795	11.382	35.5	58.1
P3_68_NODE_347_length_4954_cov_1.717423	1	4954	479	4954	100	13.1752	35.7	59.5
P3_68_NODE_348_length_4943_cov_1.040282	1	4943	369	4943	100	8.73296	35.2	49.7
P3_68_NODE_349_length_4890_cov_1.365736	1	4890	455	4890	100	11.0693	35.7	54
P3_68_NODE_350_length_4859_cov_1451.873415	1	4859	432790	4859	100	12405.1	35.5	59.7
P3_68_NODE_351_length_4845_cov_0.983044	1	4845	332	4845	100	8.40454	35.2	54.6
P3_68_NODE_352_length_4837_cov_0.970064	1	4837	290	4837	100	7.9109	35.6	57.4
P3_68_NODE_353_length_4809_cov_1.737933	1	4809	552	4806	99.9376	14.7877	35.6	57.5
P3_68_NODE_354_length_4798_cov_3.364061	1	4798	948	4798	100	26.1867	35.4	58.1
P3_68_NODE_355_length_4772_cov_34.463564	1	4772	9794	4772	100	282.798	35.7	59.2
P3_68_NODE_356_length_4768_cov_4.381814	1	4768	1229	4768	100	35.0849	35.7	59.1
P3_68_NODE_357_length_4747_cov_1.331169	1	4747	378	4747	100	10.3779	35.9	57.5
P3_68_NODE_358_length_4734_cov_1.296722	1	4734	358	4734	100	10.1379	35.6	59.2
P3_68_NODE_359_length_4730_cov_0.981534	1	4730	264	4720	99.7886	7.62537	35.8	59.5
P3_68_NODE_360_length_4728_cov_0.896544	1	4728	268	4728	100	7.31028	35.5	57.1
P3_68_NODE_361_length_4715_cov_84.581299	1	4715	22352	4715	100	658.067	35.8	57.3
P3_68_NODE_362_length_4699_cov_1.063867	1	4699	537	4699	100	14.2873	35.7	50.3
P3_68_NODE_363_length_4647_cov_1.611283	1	4647	510	4647	100	13.8804	35.3	55.3
P3_68_NODE_364_length_4637_cov_2.741242	1	4637	757	4637	100	21.5016	35.5	57.7
P3_68_NODE_365_length_4628_cov_1.371473	1	4628	307	4628	100	9.5685	35.4	60
P3_68_NODE_366_length_4609_cov_7.010933	1	4609	1925	4609	100	55.8099	35.8	57.6
P3_68_NODE_367_length_4596_cov_1.125979	1	4596	363	4596	100	9.65557	35.6	55
P3_68_NODE_368_length_4584_cov_2.738697	1	4584	789	4584	100	22.1422	35.3	59.1
P3_68_NODE_369_length_4573_cov_2.914755	1	4573	827	4573	100	23.6514	35.4	57.4
P3_68_NODE_370_length_4569_cov_1.472760	1	4569	462	4569	100	12.3128	35.8	55.7
P3_68_NODE_371_length_4567_cov_1.373649	1	4567	339	4558	99.8029	10.1675	35.8	58.6
P3_68_NODE_372_length_4545_cov_4.599140	1	4545	1318	4545	100	39.2614	35.9	56.1
P3_68_NODE_373_length_4545_cov_1.188547	1	4545	404	4545	100	10.5149	35.1	52.5
P3_68_NODE_374_length_4543_cov_23.824728	1	4543	5860	4543	100	179.339	36.1	57.6
P3_68_NODE_375_length_4539_cov_1.128060	1	4539	300	4539	100	8.73717	36	59.4
P3_68_NODE_376_length_4533_cov_3.222424	1	4533	3950	4533	100	64.3232	35.3	26.9
P3_68_NODE_377_length_4517_cov_1.795216	1	4517	465	4517	100	14.1882	35.5	59.8
P3_68_NODE_378_length_4502_cov_1.274971	1	4502	468	4502	100	12.7348	35.5	54.5
P3_68_NODE_379_length_4485_cov_1.431620	1	4485	381	4485	100	11.2147	35.7	57.9
P3_68_NODE_380_length_4485_cov_1.289123	1	4485	325	4485	100	9.80268	35.9	57.1
P3_68_NODE_381_length_4466_cov_1.002305	1	4466	319	4466	100	8.59001	35.3	53.3
P3_68_NODE_382_length_4441_cov_1.157395	1	4441	410	4441	100	10.6487	35.6	49.6
P3_68_NODE_383_length_4440_cov_1.728263	1	4440	961	4440	100	18.4207	33	30.2
P3_68_NODE_384_length_4422_cov_17.518356	1	4422	4906	4422	100	149.6	35.5	59.5
P3_68_NODE_385_length_4421_cov_1.744527	1	4421	469	4412	99.7964	13.9466	35.3	57.7
P3_68_NODE_386_length_4410_cov_0.723091	1	4410	187	4410	100	5.69206	35.9	59.4
P3_68_NODE_387_length_4409_cov_1.503270	1	4409	403	4409	100	11.9723	35.6	56.8
P3_68_NODE_388_length_4407_cov_1.074065	1	4407	262	4407	100	8.16224	36.1	59.8
P3_68_NODE_389_length_4402_cov_1.180819	1	4402	272	4402	100	8.42731	36	58.2
P3_68_NODE_390_length_4396_cov_2.054814	1	4396	779	4396	100	18.4882	34.4	41
P3_68_NODE_391_length_4395_cov_0.854733	1	4395	215	4395	100	6.68146	35.7	59.7
P3_68_NODE_392_length_4387_cov_17.997887	1	4387	4656	4387	100	143.173	36	59.7
P3_68_NODE_393_length_4374_cov_3.984931	1	4374	1088	4374	100	32.5672	35.3	57.9
P3_68_NODE_394_length_4370_cov_3.028753	1	4370	697	4370	100	22.3348	35.8	59.8
P3_68_NODE_395_length_4365_cov_1.712600	1	4365	415	4365	100	13.1242	35.8	58.8
P3_68_NODE_396_length_4361_cov_0.885451	1	4361	254	4361	100	7.42123	35	54.2
P3_68_NODE_397_length_4344_cov_1.014940	1	4344	287	4343	99.977	8.72422	35	58.8
P3_68_NODE_398_length_4344_cov_0.689115	1	4344	207	4335	99.7928	5.57551	35.6	51.4
P3_68_NODE_399_length_4343_cov_1.402277	1	4343	375	4343	100	11.1621	35.8	58.2
P3_68_NODE_400_length_4342_cov_0.932622	1	4342	222	4342	100	6.98181	35.9	59.1
P3_68_NODE_401_length_4335_cov_0.737405	1	4335	216	4324	99.7463	6.16517	35	54.5
P3_68_NODE_402_length_4330_cov_0.943850	1	4330	299	4330	100	8.03002	35.3	55.3
P3_68_NODE_403_length_4304_cov_1.249461	1	4304	333	4304	100	10.0783	35.8	58.4
P3_68_NODE_404_length_4302_cov_0.879760	1	4302	210	4302	100	6.68015	35.7	58.3
P3_68_NODE_405_length_4286_cov_1.146910	1	4286	252	4276	99.7667	8.32618	36	60
P3_68_NODE_406_length_4277_cov_1.135663	1	4277	323	4277	100	9.51602	35.5	54.9
P3_68_NODE_407_length_4275_cov_1.552314	1	4275	395	4275	100	11.7911	35.3	55.1
P3_68_NODE_408_length_4267_cov_1.485507	1	4267	3920	4267	100	63.5981	27.7	11.3
P3_68_NODE_409_length_4258_cov_1.088356	1	4258	319	4255	99.9295	9.2426	35.5	53.7
P3_68_NODE_410_length_4257_cov_1.654964	1	4257	675	4257	100	15.0862	33.8	34.6
P3_68_NODE_411_length_4254_cov_10.451495	1	4254	2574	4254	100	82.2459	35.8	59.8
P3_68_NODE_412_length_4247_cov_200.367233	1	4247	61891	4247	100	1867.44	35.3	53
P3_68_NODE_413_length_4225_cov_6.857003	1	4225	3506	4225	100	96.453	35.3	26.7
P3_68_NODE_414_length_4223_cov_2435.298096	1	4223	497750	4223	100	16177.7	35.7	40.1
P3_68_NODE_415_length_4213_cov_3.702398	1	4213	1157	4213	100	34.7814	34.9	56.4
P3_68_NODE_416_length_4206_cov_15.869144	1	4206	3751	4206	100	122.245	35.9	60
P3_68_NODE_417_length_4206_cov_1.906104	1	4206	939	4206	100	19.7822	32.4	30.1
P3_68_NODE_418_length_4201_cov_0.835542	1	4201	212	4200	99.9762	6.74387	35.4	58.1
P3_68_NODE_419_length_4188_cov_5.915411	1	4188	1440	4188	100	46.4195	35.9	59.1
P3_68_NODE_420_length_4171_cov_1.315282	1	4171	320	4171	100	10.1911	35.9	56.8
P3_68_NODE_421_length_4169_cov_1.550965	1	4169	400	4169	100	12.632	35.6	58
P3_68_NODE_422_length_4164_cov_1.201387	1	4164	285	4164	100	9.22887	35.4	58.2
P3_68_NODE_423_length_4164_cov_1.118652	1	4164	321	4164	100	10.0706	35.8	58.2
P3_68_NODE_424_length_4156_cov_3.881112	1	4156	926	4156	100	30.4249	35.7	59.2
P3_68_NODE_425_length_4144_cov_0.700523	1	4144	181	4136	99.8069	5.64406	35.4	56.2
P3_68_NODE_426_length_4140_cov_0.936706	1	4140	215	4140	100	7.043	36	58.3
P3_68_NODE_427_length_4130_cov_2.167254	1	4130	525	4130	100	16.7634	35.9	58.9
P3_68_NODE_428_length_4119_cov_2.519289	1	4119	654	4119	100	21.8512	35.9	56.8
P3_68_NODE_429_length_4104_cov_0.593412	1	4104	209	4104	100	5.96905	35.1	52.9
P3_68_NODE_430_length_4090_cov_2.133737	1	4090	557	4085	99.8778	18.8518	35.8	53
P3_68_NODE_431_length_4083_cov_5.264846	1	4083	1320	4083	100	42.3213	35.3	57.7
P3_68_NODE_432_length_4083_cov_0.903185	1	4083	316	4082	99.9755	8.6167	35.2	48.9
P3_68_NODE_433_length_4073_cov_0.990117	1	4073	272	4073	100	8.26712	35.8	58
P3_68_NODE_434_length_4073_cov_0.765839	1	4073	195	4073	100	6.12104	35.6	57.3
P3_68_NODE_435_length_4072_cov_1.190368	1	4072	1630	4072	100	21.846	32.9	12.4
P3_68_NODE_436_length_4044_cov_1.013786	1	4044	240	4044	100	8.05341	35.7	59.3
P3_68_NODE_437_length_4044_cov_0.697473	1	4044	201	4044	100	6.12488	35.2	52.5
P3_68_NODE_438_length_4025_cov_2.584402	1	4025	680	4025	100	21.9409	35	57.3
P3_68_NODE_439_length_3989_cov_1.885552	1	3989	559	3989	100	16.8676	34.7	53.5
P3_68_NODE_440_length_3986_cov_1.144338	1	3986	296	3986	100	9.28073	35.2	54.3
P3_68_NODE_441_length_3970_cov_2.240177	1	3970	603	3970	100	19.2073	35.3	54.4
P3_68_NODE_442_length_3967_cov_1.220052	1	3967	297	3966	99.9748	10.0426	35.4	56.8
P3_68_NODE_443_length_3952_cov_15.177255	1	3952	3682	3952	100	124.784	35.7	58.1
P3_68_NODE_444_length_3930_cov_0.831449	1	3930	178	3930	100	6.2458	36.2	59.8
P3_68_NODE_445_length_3924_cov_1.673163	1	3924	398	3924	100	13.5757	35.9	58.7
P3_68_NODE_446_length_3919_cov_1.353903	1	3919	492	3919	100	12.3674	34.6	36.2
P3_68_NODE_447_length_3895_cov_1.023885	1	3895	270	3895	100	8.24801	35.1	52.4
P3_68_NODE_448_length_3892_cov_4.977358	1	3892	1174	3892	100	40.0943	35.9	56.1
P3_68_NODE_449_length_3869_cov_1.244789	1	3869	305	3869	100	10.5218	35.3	58.3
P3_68_NODE_450_length_3850_cov_1.733280	1	3850	380	3850	100	13.6044	35.7	57.2
P3_68_NODE_451_length_3849_cov_1.325363	1	3849	313	3849	100	10.3333	35.6	55.3
P3_68_NODE_452_length_3839_cov_2.035022	1	3839	565	3839	100	16.9021	35.9	47.7
P3_68_NODE_453_length_3834_cov_2.595900	1	3834	677	3834	100	22.849	35	58
P3_68_NODE_454_length_3830_cov_1.573589	1	3830	358	3830	100	12.3245	35.7	58.3
P3_68_NODE_455_length_3816_cov_0.621036	1	3816	121	3816	100	4.3978	35.7	58.5
P3_68_NODE_456_length_3811_cov_2.408837	1	3811	522	3811	100	18.5946	35.8	59.7
P3_68_NODE_457_length_3806_cov_12.348736	1	3806	2710	3806	100	95.7982	35.9	59.8
P3_68_NODE_458_length_3798_cov_1.659766	1	3798	399	3798	100	13.6467	35.6	58.3
P3_68_NODE_459_length_3789_cov_1.911524	1	3789	394	3789	100	14.4592	35.9	58.7
P3_68_NODE_460_length_3789_cov_1.379847	1	3789	294	3787	99.9472	10.4772	36	58
P3_68_NODE_461_length_3788_cov_0.995356	1	3788	231	3778	99.736	8.07339	35.5	57.8
P3_68_NODE_462_length_3786_cov_0.666302	1	3786	185	3786	100	6.07158	35.3	55.4
P3_68_NODE_463_length_3782_cov_1.374555	1	3782	293	3782	100	10.2451	36	57.5
P3_68_NODE_464_length_3778_cov_0.884141	1	3778	195	3778	100	7.01535	35.9	60
P3_68_NODE_465_length_3775_cov_0.765625	1	3775	171	3775	100	6.12503	35.6	58.8
P3_68_NODE_466_length_3768_cov_0.728371	1	3768	165	3768	100	5.5966	35.9	57.3
P3_68_NODE_467_length_3766_cov_3.400719	1	3766	780	3766	100	27.8787	35.7	59.9
P3_68_NODE_468_length_3765_cov_25.604728	1	3765	6031	3765	100	216.682	35.2	59.2
P3_68_NODE_469_length_3764_cov_1.515810	1	3764	462	3764	100	14.615	34.8	54.1
P3_68_NODE_470_length_3744_cov_83.030135	1	3744	18790	3744	100	676.038	35.5	56.5
P3_68_NODE_471_length_3741_cov_0.942999	1	3741	198	3741	100	7.12644	35.9	59.7
P3_68_NODE_472_length_3733_cov_1.341653	1	3733	281	3733	100	10.2191	35.9	58.8
P3_68_NODE_473_length_3718_cov_1.051796	1	3718	221	3718	100	8.00269	36.1	58.4
P3_68_NODE_474_length_3707_cov_1.279888	1	3707	434	3707	100	12.4869	35	50.6
P3_68_NODE_475_length_3692_cov_1.355680	1	3692	298	3683	99.7562	10.8705	35.7	58.9
P3_68_NODE_476_length_3681_cov_260.131303	1	3681	55432	3681	100	2078.01	35.9	59.9
P3_68_NODE_477_length_3679_cov_1.833052	1	3679	537	3679	100	17.383	35	55.9
P3_68_NODE_478_length_3664_cov_0.960984	1	3664	182	3664	100	6.93122	36.1	59.6
P3_68_NODE_479_length_3663_cov_1.121606	1	3663	745	3663	100	15.4406	33.7	21.3
P3_68_NODE_480_length_3659_cov_0.958381	1	3659	212	3659	100	7.74611	35.5	58
P3_68_NODE_481_length_3656_cov_0.890904	1	3656	195	3656	100	7.00821	35.3	57.2
P3_68_NODE_482_length_3640_cov_0.918588	1	3640	240	3640	100	7.50275	35.2	50.1
P3_68_NODE_483_length_3635_cov_1.222634	1	3635	269	3635	100	9.67895	35	56.4
P3_68_NODE_484_length_3627_cov_1.025429	1	3627	254	3627	100	8.84395	35	55.4
P3_68_NODE_485_length_3612_cov_0.997991	1	3612	235	3612	100	8.35908	35.6	56.9
P3_68_NODE_486_length_3608_cov_1.206263	1	3608	238	3608	100	9.15493	35.6	59.9
P3_68_NODE_487_length_3604_cov_0.918608	1	3604	184	3604	100	7.07852	36	59.9
P3_68_NODE_488_length_3592_cov_0.715152	1	3592	213	3592	100	6.87834	35.1	49.2
P3_68_NODE_489_length_3590_cov_1.074502	1	3590	226	3590	100	8.30891	35.1	56.9
P3_68_NODE_490_length_3589_cov_174.240581	1	3589	35713	3589	100	1374.06	35.9	59.9
P3_68_NODE_491_length_3586_cov_0.932639	1	3586	223	3574	99.6654	7.86364	36	52.6
P3_68_NODE_492_length_3583_cov_64.174394	1	3583	13408	3583	100	503.095	35.9	59.8
P3_68_NODE_493_length_3568_cov_1.023830	1	3568	244	3568	100	9.02578	35.7	59
P3_68_NODE_494_length_3547_cov_0.625439	1	3547	201	3547	100	6.62165	34.7	54
P3_68_NODE_495_length_3546_cov_3.402124	1	3546	721	3546	100	26.6354	35.6	53.3
P3_68_NODE_496_length_3523_cov_1.847762	1	3523	340	3523	100	13.1303	35.5	58.6
P3_68_NODE_497_length_3521_cov_54.317708	1	3521	12850	3521	100	491.174	35.4	58.5
P3_68_NODE_498_length_3519_cov_1.617925	1	3519	378	3509	99.7158	13.5109	35.9	54.3
P3_68_NODE_499_length_3519_cov_0.883844	1	3519	168	3510	99.7442	6.52316	35.8	58.4
P3_68_NODE_500_length_3518_cov_2.020053	1	3518	465	3518	100	16.3874	35.4	55
P3_68_NODE_501_length_3513_cov_2.183993	1	3513	386	3513	100	15.3091	35.9	52.3
P3_68_NODE_502_length_3491_cov_1.112366	1	3491	259	3491	100	9.0169	35.7	52.8
P3_68_NODE_503_length_3480_cov_4.392186	1	3480	969	3453	99.2241	37.881	35.9	53.4
P3_68_NODE_504_length_3471_cov_2.732351	1	3471	560	3471	100	21.4391	35.8	59.6
P3_68_NODE_505_length_3471_cov_0.595694	1	3471	450	3463	99.7695	9.50706	34.9	19.8
P3_68_NODE_506_length_3464_cov_0.912496	1	3464	202	3464	100	7.13915	35.6	53.5
P3_68_NODE_507_length_3462_cov_0.781409	1	3462	163	3462	100	6.32178	35.6	57.4
P3_68_NODE_508_length_3452_cov_0.561504	1	3452	108	3452	100	4.28592	36.1	59.3
P3_68_NODE_509_length_3430_cov_0.872237	1	3430	153	3430	100	6.19009	35.6	58.4
P3_68_NODE_510_length_3424_cov_1.806491	1	3424	483	3424	100	16.7231	35	54.5
P3_68_NODE_511_length_3418_cov_1.540261	1	3418	398	3418	100	14.7855	35.3	57.6
P3_68_NODE_512_length_3416_cov_2.948009	1	3416	620	3416	100	24.4868	36.1	56.3
P3_68_NODE_513_length_3415_cov_0.901460	1	3415	228	3415	100	7.88258	36	50.6
P3_68_NODE_514_length_3400_cov_1.124962	1	3400	201	3400	100	8.13765	36	58.5
P3_68_NODE_515_length_3399_cov_0.678484	1	3399	166	3399	100	6.22595	36	58.9
P3_68_NODE_516_length_3362_cov_1.065842	1	3362	227	3362	100	8.51755	35.5	55.9
P3_68_NODE_517_length_3361_cov_2.253247	1	3361	466	3361	100	18.5451	35.8	53.6
P3_68_NODE_518_length_3358_cov_1.110802	1	3358	244	3358	100	9.04854	35.6	55
P3_68_NODE_519_length_3353_cov_1.319591	1	3353	263	3353	100	10.3281	35.5	57.8
P3_68_NODE_520_length_3349_cov_0.765363	1	3349	152	3349	100	6.07943	34.9	58.5
P3_68_NODE_521_length_3347_cov_1.538820	1	3347	250	3347	100	10.7514	36.2	60
P3_68_NODE_522_length_3342_cov_0.910109	1	3342	214	3342	100	7.85248	35.4	54.8
P3_68_NODE_523_length_3330_cov_279.413943	1	3330	55727	3330	100	2248.25	35.5	60
P3_68_NODE_524_length_3320_cov_1.025368	1	3320	187	3310	99.6988	7.62982	36.2	59.8
P3_68_NODE_525_length_3302_cov_1.145197	1	3302	216	3302	100	8.71956	35.9	57.7
P3_68_NODE_526_length_3292_cov_0.712480	1	3292	144	3292	100	5.51094	36.1	55.2
P3_68_NODE_527_length_3289_cov_1.921252	1	3289	365	3277	99.6351	15.0024	35.1	58.7
P3_68_NODE_528_length_3274_cov_7.784239	1	3274	1545	3274	100	62.6072	35.5	54.7
P3_68_NODE_529_length_3274_cov_0.500477	1	3274	119	3274	100	4.2306	36	54.8
P3_68_NODE_530_length_3264_cov_1.412177	1	3264	294	3264	100	11.769	35.8	58.8
P3_68_NODE_531_length_3260_cov_1.170124	1	3260	326	3260	100	11.3334	35	53.2
P3_68_NODE_532_length_3257_cov_2.068690	1	3257	403	3257	100	16.6002	35.4	56.6
P3_68_NODE_533_length_3251_cov_0.814020	1	3251	273	3251	100	8.98093	36.1	46.5
P3_68_NODE_534_length_3246_cov_0.863097	1	3246	180	3246	100	7.27388	35.8	58.3
P3_68_NODE_535_length_3246_cov_0.742866	1	3246	177	3246	100	6.41466	35.9	52.3
P3_68_NODE_536_length_3243_cov_3.275995	1	3243	624	3239	99.8767	25.4869	35.7	56.7
P3_68_NODE_537_length_3234_cov_1.389121	1	3234	317	3234	100	12.5523	35.5	57.7
P3_68_NODE_538_length_3216_cov_0.592748	1	3216	119	3216	100	4.787	35.6	55.1
P3_68_NODE_539_length_3206_cov_1.023384	1	3206	193	3206	100	8.05521	35.6	57.6
P3_68_NODE_540_length_3206_cov_0.852225	1	3206	171	3206	100	7.16095	35.5	59
P3_68_NODE_541_length_3182_cov_1.971849	1	3182	367	3182	100	15.3215	35.7	58.5
P3_68_NODE_542_length_3181_cov_1.326457	1	3181	272	3181	100	10.9984	35.5	56.6
P3_68_NODE_543_length_3180_cov_0.731084	1	3180	180	3180	100	5.9434	35.1	45.2
P3_68_NODE_544_length_3160_cov_42.287174	1	3160	7355	3160	100	319.615	36.1	59.9
P3_68_NODE_545_length_3153_cov_0.810311	1	3153	150	3153	100	6.35966	35.6	58.8
P3_68_NODE_546_length_3151_cov_2.845238	1	3151	547	3142	99.7144	22.6334	35.7	57.9
P3_68_NODE_547_length_3144_cov_92.515413	1	3144	17103	3144	100	747.052	35.9	57.9
P3_68_NODE_548_length_3143_cov_1.093501	1	3143	271	3143	100	11.1938	35.3	51.8
P3_68_NODE_549_length_3139_cov_1.189907	1	3139	242	3139	100	9.71743	35.3	54.7
P3_68_NODE_550_length_3118_cov_2.164159	1	3118	492	3118	100	17.6572	35	52
P3_68_NODE_551_length_3110_cov_1.482065	1	3110	287	3110	100	12.609	36	58.9
P3_68_NODE_552_length_3108_cov_0.904730	1	3108	188	3084	99.2278	7.58076	35.7	55.4
P3_68_NODE_553_length_3108_cov_0.799396	1	3108	130	3094	99.5495	5.91602	35.6	59.7
P3_68_NODE_554_length_3107_cov_0.632886	1	3107	110	3107	100	4.81365	35.8	58.9
P3_68_NODE_555_length_3097_cov_0.683838	1	3097	138	3097	100	5.67646	36.1	57.8
P3_68_NODE_556_length_3080_cov_2.063664	1	3080	427	3080	100	17.1318	35.6	56
P3_68_NODE_557_length_3077_cov_1.703729	1	3077	342	3077	100	14.1098	35.3	57.9
P3_68_NODE_558_length_3055_cov_38.415301	1	3055	7190	3055	100	318.466	35.5	59
P3_68_NODE_559_length_3036_cov_1.068752	1	3036	239	3036	100	9.67391	35.5	57.5
P3_68_NODE_560_length_3021_cov_0.910504	1	3021	195	3021	100	7.72956	35.1	54.9
P3_68_NODE_561_length_3016_cov_1.750779	1	3016	400	3016	100	16.3359	35.9	54.4
P3_68_NODE_562_length_3011_cov_1.108530	1	3011	221	3011	100	9.21853	35.1	55.3
P3_68_NODE_563_length_3004_cov_0.762600	1	3004	163	3004	100	6.63515	35.8	57.1
