#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
GC1003827_F08_NODE_637_length_3915_cov_5.942978	1	3915	1349	3915	100	48.6153	35.5	58.9
GC1003827_F08_NODE_638_length_3914_cov_6.900977	1	3914	1825	3914	100	62.5787	35.4	57.2
GC1003827_F08_NODE_639_length_3913_cov_3.491284	1	3913	1171	3913	100	37.4383	35.2	53.2
GC1003827_F08_NODE_640_length_3910_cov_4.550093	1	3910	949	3910	100	34.9931	35.5	59.3
GC1003827_F08_NODE_641_length_3909_cov_6.784770	1	3909	1412	3909	100	51.5802	35.6	59.1
GC1003827_F08_NODE_642_length_3908_cov_9.137265	1	3908	2172	3908	100	77.2119	35.3	58.3
GC1003827_F08_NODE_643_length_3908_cov_6.825972	1	3908	1918	3908	100	64.8764	35.6	56.1
GC1003827_F08_NODE_644_length_3906_cov_8.361207	1	3906	1933	3906	100	68.2601	35.5	56.5
GC1003827_F08_NODE_645_length_3903_cov_6.567797	1	3903	1584	3885	99.5388	54.4409	35.6	56.5
GC1003827_F08_NODE_646_length_3902_cov_4.434437	1	3902	1131	3902	100	37.7755	35.5	54.2
GC1003827_F08_NODE_647_length_3899_cov_4.625133	1	3899	1110	3899	100	38.8053	35.5	57.8
GC1003827_F08_NODE_648_length_3895_cov_4.687102	1	3895	996	3895	100	36.4965	35.4	59.3
GC1003827_F08_NODE_649_length_3895_cov_3.220541	1	3895	734	3895	100	26.0311	35.8	58.5
GC1003827_F08_NODE_650_length_3893_cov_7.560542	1	3893	1613	3893	100	58.9163	35.7	59.1
GC1003827_F08_NODE_651_length_3892_cov_7.675963	1	3892	1619	3892	100	58.9915	35.6	58.8
GC1003827_F08_NODE_652_length_3892_cov_7.268526	1	3892	1889	3891	99.9743	64.3677	35.5	56.8
GC1003827_F08_NODE_653_length_3892_cov_7.218327	1	3892	1661	3892	100	58.723	35.5	58.2
GC1003827_F08_NODE_654_length_3892_cov_5.179283	1	3892	1120	3892	100	40.7223	35.6	59.1
GC1003827_F08_NODE_655_length_3891_cov_4.292508	1	3891	1098	3891	100	38.3225	35.3	58.5
GC1003827_F08_NODE_656_length_3883_cov_6.308839	1	3883	1393	3883	100	50.6034	35.5	58.9
GC1003827_F08_NODE_657_length_3878_cov_5.216742	1	3878	1551	3878	100	50.8948	35.5	55
GC1003827_F08_NODE_658_length_3877_cov_1.078667	1	3877	242	3877	100	8.73665	35.6	58.3
GC1003827_F08_NODE_659_length_3875_cov_13.161419	1	3875	3366	3875	100	116.682	35.5	54.7
GC1003827_F08_NODE_660_length_3874_cov_4.345610	1	3874	993	3872	99.9484	35.9652	35.9	59
GC1003827_F08_NODE_661_length_3868_cov_11.819300	1	3868	2440	3868	100	88.8555	35.6	58.5
GC1003827_F08_NODE_662_length_3868_cov_5.438653	1	3868	1165	3858	99.7415	42.5931	35.6	59.1
GC1003827_F08_NODE_663_length_3861_cov_9.332619	1	3861	2171	3861	100	76.5232	35.7	56.3
GC1003827_F08_NODE_664_length_3858_cov_11.659609	1	3858	2441	3858	100	89.7597	35.5	58.8
GC1003827_F08_NODE_665_length_3857_cov_14.173190	1	3857	4508	3857	100	154.791	35.5	52.3
GC1003827_F08_NODE_666_length_3857_cov_9.557373	1	3857	2051	3857	100	75.2468	35.4	59.2
GC1003827_F08_NODE_667_length_3857_cov_5.583378	1	3857	1204	3857	100	44.2883	35.5	59.2
GC1003827_F08_NODE_668_length_3857_cov_4.642359	1	3857	1030	3857	100	38.1882	35.7	59.1
GC1003827_F08_NODE_669_length_3854_cov_11.497988	1	3854	3263	3854	100	111.811	35.6	57.3
GC1003827_F08_NODE_670_length_3854_cov_6.890529	1	3854	1452	3854	100	52.9346	35.6	58.8
GC1003827_F08_NODE_671_length_3852_cov_7.494497	1	3852	2389	3852	100	79.9312	34.9	53.8
GC1003827_F08_NODE_672_length_3847_cov_4.395430	1	3847	951	3847	100	35.0291	35.3	59.4
GC1003827_F08_NODE_673_length_3845_cov_10.753362	1	3845	2323	3845	100	85.0401	35.6	58.7
GC1003827_F08_NODE_674_length_3843_cov_5.350646	1	3843	1055	3843	100	39.4122	35.5	59
GC1003827_F08_NODE_675_length_3839_cov_6.807651	1	3839	1382	3839	100	51.6387	35.6	59.1
GC1003827_F08_NODE_676_length_3837_cov_8.193531	1	3837	1718	3837	100	62.9687	35.6	58.5
GC1003827_F08_NODE_677_length_3835_cov_6.087648	1	3835	1338	3835	100	48.6201	35.5	58.6
GC1003827_F08_NODE_678_length_3834_cov_10.749123	1	3834	2237	3834	100	83.9105	35.6	59.4
GC1003827_F08_NODE_679_length_3831_cov_5.904698	1	3831	1326	3793	99.0081	47.6147	35.4	57.4
GC1003827_F08_NODE_680_length_3830_cov_6.543883	1	3830	2201	3823	99.8172	64.9554	35.1	40.5
GC1003827_F08_NODE_681_length_3830_cov_4.756144	1	3830	1010	3808	99.4256	36.7896	35.7	58.1
GC1003827_F08_NODE_682_length_3830_cov_3.393735	1	3830	711	3830	100	26.5392	35.5	59.1
GC1003827_F08_NODE_683_length_3828_cov_7.287490	1	3828	1549	3828	100	57.1972	35.3	58.8
GC1003827_F08_NODE_684_length_3827_cov_9.583243	1	3827	2799	3826	99.9739	95.0201	35.5	56.5
GC1003827_F08_NODE_685_length_3821_cov_4.828100	1	3821	1029	3821	100	38.0173	35.7	58.6
GC1003827_F08_NODE_686_length_3814_cov_6.256306	1	3814	1326	3814	100	49.6188	35.9	58.7
GC1003827_F08_NODE_687_length_3812_cov_3.608141	1	3812	810	3812	100	29.9439	35.5	59.1
GC1003827_F08_NODE_688_length_3811_cov_5.172638	1	3811	1117	3811	100	41.3742	35.2	59
GC1003827_F08_NODE_689_length_3810_cov_12.918002	1	3810	3810	3810	100	128.185	35.3	55
GC1003827_F08_NODE_690_length_3809_cov_7.346551	1	3809	1800	3809	100	61.456	35.7	55
GC1003827_F08_NODE_691_length_3805_cov_5.830886	1	3805	1155	3805	100	43.8615	35.6	59.4
GC1003827_F08_NODE_692_length_3804_cov_6.162905	1	3804	1272	3804	100	47.5313	35.4	59.1
GC1003827_F08_NODE_693_length_3804_cov_4.246668	1	3804	1113	3804	100	39.7723	35.4	58.5
GC1003827_F08_NODE_694_length_3800_cov_7.824394	1	3800	1620	3800	100	60.4266	35.5	58.9
GC1003827_F08_NODE_695_length_3798_cov_14.296649	1	3798	3326	3798	100	120.454	35.5	58.4
GC1003827_F08_NODE_696_length_3798_cov_8.286570	1	3798	2814	3798	100	92.5632	35.4	55.8
GC1003827_F08_NODE_697_length_3798_cov_4.223917	1	3798	1043	3788	99.7367	36.4131	35.4	57.5
GC1003827_F08_NODE_698_length_3795_cov_7.352781	1	3795	1495	3795	100	55.9874	35.7	58.9
GC1003827_F08_NODE_699_length_3794_cov_6.302427	1	3794	2036	3794	100	69.573	35	55.6
GC1003827_F08_NODE_700_length_3792_cov_8.543520	1	3792	1969	3792	100	72.3829	35.4	58.1
GC1003827_F08_NODE_701_length_3787_cov_3.267213	1	3787	708	3787	100	26.1711	35.4	58.9
GC1003827_F08_NODE_702_length_3783_cov_4.927243	1	3783	1000	3783	100	37.6326	35.5	59.2
GC1003827_F08_NODE_703_length_3781_cov_8.147236	1	3781	1994	3778	99.9207	71.4298	35.5	57.8
GC1003827_F08_NODE_704_length_3777_cov_5.293973	1	3777	1174	3777	100	43.8806	35.7	58.6
GC1003827_F08_NODE_705_length_3776_cov_3.699096	1	3776	854	3775	99.9735	29.585	35.7	55.8
GC1003827_F08_NODE_706_length_3775_cov_5.171601	1	3775	1029	3775	100	38.8056	35.7	58.8
GC1003827_F08_NODE_707_length_3774_cov_4.642172	1	3774	1004	3773	99.9735	36.7629	35.5	58.8
GC1003827_F08_NODE_708_length_3774_cov_3.187826	1	3774	645	3774	100	24.3447	35.3	58.9
GC1003827_F08_NODE_709_length_3773_cov_5.485738	1	3773	1237	3773	100	45.3377	35.6	58.4
GC1003827_F08_NODE_710_length_3770_cov_3.461158	1	3770	782	3770	100	28.5923	35.7	58.6
GC1003827_F08_NODE_711_length_3769_cov_7.744920	1	3769	2063	3769	100	72.2486	35.3	57.2
GC1003827_F08_NODE_712_length_3768_cov_5.208459	1	3768	1241	3728	98.9384	44.2903	35.5	56.3
GC1003827_F08_NODE_713_length_3765_cov_11.860638	1	3765	2536	3751	99.6282	94.8523	35.7	58.7
GC1003827_F08_NODE_714_length_3760_cov_6.619873	1	3760	1605	3760	100	58.3364	35.5	56.9
GC1003827_F08_NODE_715_length_3759_cov_4.565804	1	3759	1144	3759	100	39.9955	35.2	55.4
GC1003827_F08_NODE_716_length_3758_cov_6.850730	1	3758	1692	3758	100	60.6631	35.6	58.2
GC1003827_F08_NODE_717_length_3756_cov_5.668779	1	3756	1239	3756	100	45.9079	35.6	58
GC1003827_F08_NODE_718_length_3753_cov_4.525648	1	3753	893	3753	100	33.6861	35.8	59.4
GC1003827_F08_NODE_719_length_3749_cov_3.295693	1	3749	674	3745	99.8933	25.6356	35.6	59.1
GC1003827_F08_NODE_720_length_3746_cov_6.870683	1	3746	2216	3746	100	79.4229	35.4	57.8
GC1003827_F08_NODE_721_length_3742_cov_3.010235	1	3742	652	3742	100	24.272	35.7	58
GC1003827_F08_NODE_722_length_3735_cov_4.034368	1	3735	1040	3735	100	36.3797	35.6	53.4
GC1003827_F08_NODE_723_length_3732_cov_4.197226	1	3732	1229	3732	100	40.4397	35.6	54
GC1003827_F08_NODE_724_length_3731_cov_13.385960	1	3731	3081	3731	100	112.772	35.6	57.6
GC1003827_F08_NODE_725_length_3731_cov_5.612930	1	3731	1880	3722	99.7588	63.5291	35.2	51.5
GC1003827_F08_NODE_726_length_3727_cov_1.933889	1	3727	394	3727	100	15.0861	35.5	59
GC1003827_F08_NODE_727_length_3724_cov_5.496803	1	3724	1205	3724	100	45.3639	35.6	59.1
GC1003827_F08_NODE_728_length_3717_cov_8.873538	1	3717	2199	3717	100	74.3826	35.4	49.6
GC1003827_F08_NODE_729_length_3717_cov_5.540111	1	3717	1465	3717	100	47.6804	35.4	54.6
GC1003827_F08_NODE_730_length_3712_cov_5.889819	1	3712	1794	3712	100	57.3036	35.4	47
GC1003827_F08_NODE_731_length_3711_cov_6.890904	1	3711	1580	3701	99.7305	57.9143	35.5	57.4
GC1003827_F08_NODE_732_length_3711_cov_5.005859	1	3711	1464	3701	99.7305	50.0423	35.4	55.1
GC1003827_F08_NODE_733_length_3709_cov_10.141541	1	3709	2136	3709	100	80.698	35.7	58.7
GC1003827_F08_NODE_734_length_3709_cov_4.526521	1	3709	921	3709	100	35.0776	35.5	59.1
GC1003827_F08_NODE_735_length_3707_cov_2.859777	1	3707	578	3707	100	22.259	35.5	59.2
GC1003827_F08_NODE_736_length_3705_cov_3.780045	1	3705	721	3705	100	27.8516	35.5	59.4
GC1003827_F08_NODE_737_length_3698_cov_2.121535	1	3698	415	3698	100	15.6909	35.3	58.8
GC1003827_F08_NODE_738_length_3697_cov_6.804762	1	3697	1784	3697	100	63.9554	35.2	57.5
GC1003827_F08_NODE_739_length_3695_cov_4.033632	1	3695	837	3695	100	31.7275	35.7	59.1
GC1003827_F08_NODE_740_length_3693_cov_5.053842	1	3693	1405	3693	100	48.4747	35.7	56.2
GC1003827_F08_NODE_741_length_3688_cov_4.405223	1	3688	995	3685	99.9187	37.0008	35.6	58.4
GC1003827_F08_NODE_742_length_3688_cov_1.892446	1	3688	475	3686	99.9458	17.3197	35.3	58.3
GC1003827_F08_NODE_743_length_3685_cov_7.074761	1	3685	1578	3668	99.5387	58.0393	35.6	57.4
GC1003827_F08_NODE_744_length_3682_cov_12.124332	1	3682	2527	3682	100	96.362	35.6	58.8
GC1003827_F08_NODE_745_length_3681_cov_5.043894	1	3681	1087	3681	100	41.2426	35.5	59.2
GC1003827_F08_NODE_746_length_3679_cov_5.514640	1	3679	1111	3669	99.7282	42.6339	35.6	58.9
GC1003827_F08_NODE_747_length_3678_cov_5.944804	1	3678	1168	3669	99.7553	45.2624	35.6	59.2
GC1003827_F08_NODE_748_length_3677_cov_5.045915	1	3677	1083	3677	100	40.7737	35.5	58.7
GC1003827_F08_NODE_749_length_3677_cov_3.583380	1	3677	720	3677	100	27.7006	35.3	58.3
GC1003827_F08_NODE_750_length_3670_cov_13.676545	1	3670	3068	3670	100	114.613	35.6	58
GC1003827_F08_NODE_751_length_3670_cov_4.635902	1	3670	1459	3670	100	45.6866	35.5	47.3
GC1003827_F08_NODE_752_length_3668_cov_8.768709	1	3668	1810	3668	100	68.9487	35.6	58.6
GC1003827_F08_NODE_753_length_3666_cov_13.445324	1	3666	4593	3666	100	158.175	35.2	50.8
GC1003827_F08_NODE_754_length_3664_cov_11.806333	1	3664	2337	3664	100	91.0535	35.6	59.1
GC1003827_F08_NODE_755_length_3656_cov_6.336923	1	3656	1550	3656	100	56.0873	35.5	56.7
GC1003827_F08_NODE_756_length_3656_cov_5.911873	1	3656	1897	3656	100	58.4365	35.2	45.7
GC1003827_F08_NODE_757_length_3655_cov_7.358560	1	3655	2179	3655	100	73.6148	35.5	49.4
GC1003827_F08_NODE_758_length_3654_cov_8.532464	1	3654	1696	3654	100	66.0649	35.4	58.9
GC1003827_F08_NODE_759_length_3654_cov_6.869861	1	3654	1333	3654	100	52.1294	35.4	59.3
GC1003827_F08_NODE_760_length_3653_cov_3.105502	1	3653	752	3653	100	27.4667	35.7	57.7
GC1003827_F08_NODE_761_length_3651_cov_3.615210	1	3651	741	3553	97.3158	28.513	35.6	58.4
GC1003827_F08_NODE_762_length_3649_cov_5.400625	1	3649	1314	3649	100	47.2436	35.6	56
GC1003827_F08_NODE_763_length_3647_cov_3.039773	1	3647	638	3645	99.9452	24.4286	35.5	58.2
GC1003827_F08_NODE_764_length_3644_cov_6.978106	1	3644	1504	3644	100	57.4341	35.7	58.9
GC1003827_F08_NODE_765_length_3643_cov_9.002275	1	3643	2160	3643	100	79.6121	35.7	56.9
GC1003827_F08_NODE_766_length_3641_cov_4.968981	1	3641	1299	3641	100	46.5985	35.4	54.1
GC1003827_F08_NODE_767_length_3640_cov_6.374609	1	3640	1608	3640	100	56.917	35.4	54.9
GC1003827_F08_NODE_768_length_3640_cov_5.680900	1	3640	1346	3640	100	49.5703	35.5	55.9
GC1003827_F08_NODE_769_length_3637_cov_6.785185	1	3637	2042	3637	100	70.9098	35	55.4
GC1003827_F08_NODE_770_length_3637_cov_6.564672	1	3637	1570	3637	100	60.5378	35.4	58.7
GC1003827_F08_NODE_771_length_3634_cov_4.943827	1	3634	1250	3634	100	45.795	35.3	56.6
GC1003827_F08_NODE_772_length_3633_cov_9.226184	1	3633	1919	3633	100	74.0286	35.6	58.6
GC1003827_F08_NODE_773_length_3629_cov_4.718447	1	3629	4218	3629	100	111.118	34.2	20.6
GC1003827_F08_NODE_774_length_3627_cov_4.006000	1	3627	738	3627	100	29.3863	35.4	59.3
GC1003827_F08_NODE_775_length_3625_cov_4.309320	1	3625	926	3625	100	35.6712	35.4	58.2
GC1003827_F08_NODE_776_length_3624_cov_7.386045	1	3624	1499	3624	100	57.9117	35.6	58.9
GC1003827_F08_NODE_777_length_3624_cov_4.634544	1	3624	891	3621	99.9172	35.149	35.5	59.3
GC1003827_F08_NODE_778_length_3620_cov_2.246779	1	3620	636	3610	99.7238	21.3674	35.6	51.4
GC1003827_F08_NODE_779_length_3619_cov_6.943013	1	3619	1594	3619	100	60.5524	35.2	57.5
GC1003827_F08_NODE_780_length_3619_cov_5.428694	1	3619	1175	3619	100	44.4899	35.6	57.9
GC1003827_F08_NODE_781_length_3616_cov_4.978217	1	3616	998	3616	100	38.7658	35.6	58.9
GC1003827_F08_NODE_782_length_3615_cov_1.950975	1	3615	597	3615	100	19.6562	35.7	53
GC1003827_F08_NODE_783_length_3614_cov_10.233725	1	3614	2107	3614	100	81.7122	35.8	58.7
GC1003827_F08_NODE_784_length_3613_cov_5.884682	1	3613	1167	3613	100	45.8303	35.5	58.7
GC1003827_F08_NODE_785_length_3612_cov_10.060258	1	3612	2293	3612	100	86.9756	35.5	58.3
GC1003827_F08_NODE_786_length_3612_cov_6.152941	1	3612	1445	3612	100	54.8472	35.6	58
GC1003827_F08_NODE_787_length_3611_cov_8.983639	1	3611	2420	3611	100	88.3802	35.2	55.9
GC1003827_F08_NODE_788_length_3607_cov_5.286207	1	3607	987	3596	99.695	39.4746	35.4	59.4
GC1003827_F08_NODE_789_length_3605_cov_15.243818	1	3605	2943	3603	99.9445	116.507	35.5	59.4
GC1003827_F08_NODE_790_length_3602_cov_4.248633	1	3602	1573	3602	100	50.4256	35.2	52.6
GC1003827_F08_NODE_791_length_3600_cov_6.172473	1	3600	1192	3590	99.7222	47.4939	35.6	59.5
GC1003827_F08_NODE_792_length_3600_cov_2.063922	1	3600	445	3600	100	16.9708	35.5	58
GC1003827_F08_NODE_793_length_3598_cov_3.779314	1	3598	820	3598	100	31.0509	35.5	57.6
GC1003827_F08_NODE_794_length_3596_cov_4.638224	1	3596	865	3596	100	34.4853	35.5	59.1
GC1003827_F08_NODE_795_length_3596_cov_3.871433	1	3596	910	3596	100	33.3968	35.4	55.3
GC1003827_F08_NODE_796_length_3592_cov_6.554978	1	3592	1320	3592	100	51.5306	35.4	59
GC1003827_F08_NODE_797_length_3591_cov_4.665704	1	3591	866	3591	100	35.0705	35.4	59.8
GC1003827_F08_NODE_798_length_3587_cov_9.606647	1	3587	1976	3587	100	77.1068	35.6	58.8
GC1003827_F08_NODE_799_length_3586_cov_11.462851	1	3586	2776	3586	100	104.673	35.4	57.6
GC1003827_F08_NODE_800_length_3586_cov_7.310205	1	3586	1686	3586	100	64.3422	35.6	56.8
GC1003827_F08_NODE_801_length_3585_cov_12.742626	1	3585	2494	3585	100	98.0179	35.5	57.4
GC1003827_F08_NODE_802_length_3581_cov_13.002895	1	3581	2421	3581	100	97.2734	35.7	59.2
GC1003827_F08_NODE_803_length_3580_cov_4.863597	1	3580	983	3580	100	39.3506	35.7	59.4
GC1003827_F08_NODE_804_length_3578_cov_8.932483	1	3578	1908	3578	100	70.9011	35.7	54.7
GC1003827_F08_NODE_805_length_3571_cov_5.203252	1	3571	1729	3571	100	52.1761	35.2	41
GC1003827_F08_NODE_806_length_3570_cov_4.299158	1	3570	1041	3570	100	38.4457	35.8	57.2
GC1003827_F08_NODE_807_length_3569_cov_4.274840	1	3569	1269	3569	100	41.1068	35.5	49.3
GC1003827_F08_NODE_808_length_3569_cov_3.454096	1	3569	1050	3569	100	40.7571	35.3	56.2
GC1003827_F08_NODE_809_length_3567_cov_5.268895	1	3567	1426	3555	99.6636	52.5461	35.5	56.5
GC1003827_F08_NODE_810_length_3564_cov_6.804481	1	3564	1586	3564	100	59.498	35.5	57
GC1003827_F08_NODE_811_length_3563_cov_6.613213	1	3563	2262	3563	100	75.9837	35.2	52.3
GC1003827_F08_NODE_812_length_3562_cov_3.627948	1	3562	824	3562	100	31.8616	35.4	57.9
GC1003827_F08_NODE_813_length_3561_cov_5.138905	1	3561	1288	3561	100	43.8124	35.6	51.9
GC1003827_F08_NODE_814_length_3558_cov_5.871466	1	3558	1411	3552	99.8314	53.7024	35.6	58.4
GC1003827_F08_NODE_815_length_3557_cov_4.812245	1	3557	1670	3557	100	56.2303	35.1	47.9
GC1003827_F08_NODE_816_length_3553_cov_11.079977	1	3553	2633	3553	100	100.072	35.5	57.3
GC1003827_F08_NODE_817_length_3552_cov_10.054891	1	3552	2614	3552	100	95.4758	35.3	55.8
GC1003827_F08_NODE_818_length_3548_cov_7.911429	1	3548	1501	3539	99.7463	60.3019	35.6	59
GC1003827_F08_NODE_819_length_3548_cov_3.276820	1	3548	608	3548	100	24.248	35.7	58.3
GC1003827_F08_NODE_820_length_3547_cov_5.000877	1	3547	1391	3547	100	49.0516	35.4	53.8
GC1003827_F08_NODE_821_length_3546_cov_4.795262	1	3546	981	3536	99.718	38.4707	35.6	58.5
GC1003827_F08_NODE_822_length_3546_cov_4.025446	1	3546	1050	3546	100	37.3567	35.6	57
GC1003827_F08_NODE_823_length_3545_cov_4.326507	1	3545	889	3535	99.7179	34.754	35.5	58.7
GC1003827_F08_NODE_824_length_3541_cov_3.619215	1	3541	871	3541	100	32.4575	35.8	56.7
GC1003827_F08_NODE_825_length_3539_cov_3.712778	1	3539	727	3539	100	28.8966	35.6	58.4
GC1003827_F08_NODE_826_length_3539_cov_2.682298	1	3539	507	3539	100	20.6392	35.4	59.6
GC1003827_F08_NODE_827_length_3538_cov_2.979478	1	3538	562	3538	100	22.6348	35.5	59.1
GC1003827_F08_NODE_828_length_3536_cov_6.151657	1	3536	4717	3536	100	165.085	35.4	52.3
GC1003827_F08_NODE_829_length_3535_cov_4.356514	1	3535	844	3535	100	34.041	35.4	59.2
GC1003827_F08_NODE_830_length_3534_cov_5.655122	1	3534	1187	3534	100	44.8016	35.4	56.6
GC1003827_F08_NODE_831_length_3533_cov_8.147974	1	3533	1744	3533	100	67.7928	35.6	57.7
GC1003827_F08_NODE_832_length_3531_cov_7.319918	1	3531	1978	3531	100	68.4704	35.3	51
GC1003827_F08_NODE_833_length_3530_cov_9.735821	1	3530	1986	3530	100	78.3442	35.4	58.6
GC1003827_F08_NODE_834_length_3528_cov_7.793296	1	3528	1907	3528	100	70.9983	35.6	56.3
GC1003827_F08_NODE_835_length_3526_cov_6.696381	1	3526	1326	3526	100	53.1205	35.5	58.8
GC1003827_F08_NODE_836_length_3526_cov_5.960577	1	3526	1115	3526	100	44.8358	35.5	59.1
GC1003827_F08_NODE_837_length_3524_cov_7.124227	1	3524	1602	3524	100	61.8556	35.7	58.2
GC1003827_F08_NODE_838_length_3524_cov_5.473948	1	3524	1163	3524	100	44.7168	35.5	56.1
GC1003827_F08_NODE_839_length_3523_cov_12.488516	1	3523	2576	3523	100	100.569	35.6	58.1
GC1003827_F08_NODE_840_length_3522_cov_6.036819	1	3522	1760	3522	100	67.1479	35.6	52.3
GC1003827_F08_NODE_841_length_3519_cov_9.283608	1	3519	1889	3519	100	74.9517	35.6	58.9
GC1003827_F08_NODE_842_length_3519_cov_2.520047	1	3519	532	3519	100	20.836	35.5	57.2
GC1003827_F08_NODE_843_length_3518_cov_9.707461	1	3518	1961	3518	100	76.6049	35.6	57.6
GC1003827_F08_NODE_844_length_3518_cov_5.990858	1	3518	1162	3518	100	46.1532	35.7	58.4
GC1003827_F08_NODE_845_length_3518_cov_5.567089	1	3518	1052	3510	99.7726	43.4338	35.5	59.6
GC1003827_F08_NODE_846_length_3517_cov_9.823894	1	3517	1825	3517	100	73.8846	35.4	59
GC1003827_F08_NODE_847_length_3517_cov_3.884956	1	3517	914	3517	100	34.9801	35.3	58.2
GC1003827_F08_NODE_848_length_3516_cov_7.986427	1	3516	1613	3516	100	63.5495	35.4	58.6
GC1003827_F08_NODE_849_length_3512_cov_5.820384	1	3512	1166	3512	100	46.4604	35.7	58.7
GC1003827_F08_NODE_850_length_3510_cov_7.719480	1	3510	1793	3510	100	67.4775	35.4	57.6
GC1003827_F08_NODE_851_length_3509_cov_4.764932	1	3509	1002	3509	100	38.2588	35.4	55.7
GC1003827_F08_NODE_852_length_3508_cov_3.856847	1	3508	688	3508	100	28.3674	35.6	59.4
GC1003827_F08_NODE_853_length_3507_cov_6.992308	1	3507	1411	3507	100	56.0924	35.8	58.6
GC1003827_F08_NODE_854_length_3499_cov_7.685053	1	3499	1433	3499	100	58.7711	35.7	59.3
GC1003827_F08_NODE_855_length_3497_cov_10.574777	1	3497	2489	3488	99.7426	94.0824	35.8	56.6
GC1003827_F08_NODE_856_length_3497_cov_5.833234	1	3497	1436	3495	99.9428	54.4464	35.5	57.2
GC1003827_F08_NODE_857_length_3497_cov_3.954896	1	3497	769	3487	99.714	31.3989	35.4	59
GC1003827_F08_NODE_858_length_3495_cov_4.691805	1	3495	952	3485	99.7139	37.0973	35.4	57.1
GC1003827_F08_NODE_859_length_3494_cov_3.127710	1	3494	623	3494	100	24.9668	35.6	58.8
GC1003827_F08_NODE_860_length_3493_cov_5.724599	1	3493	1456	3493	100	53.509	35.5	56.1
GC1003827_F08_NODE_861_length_3490_cov_9.970562	1	3490	2756	3490	100	104.264	35.4	56.9
GC1003827_F08_NODE_862_length_3490_cov_3.996134	1	3490	884	3490	100	33.7129	35.7	56.7
GC1003827_F08_NODE_863_length_3489_cov_5.104700	1	3489	1076	3488	99.9713	42.5537	35.5	57.5
GC1003827_F08_NODE_864_length_3488_cov_8.929485	1	3488	1938	3488	100	75.9131	35.5	58.1
GC1003827_F08_NODE_865_length_3487_cov_4.407143	1	3487	866	3487	100	34.4264	35.5	57.8
GC1003827_F08_NODE_866_length_3487_cov_3.924405	1	3487	923	3483	99.8853	34.7465	35.7	57.4
GC1003827_F08_NODE_867_length_3485_cov_5.374032	1	3485	1049	3482	99.9139	43.0623	35.5	59
GC1003827_F08_NODE_868_length_3485_cov_4.580405	1	3485	948	3485	100	37.6499	35.3	58.7
GC1003827_F08_NODE_869_length_3484_cov_3.769437	1	3484	866	3484	100	33.1521	35.3	57
GC1003827_F08_NODE_870_length_3483_cov_12.992253	1	3483	3088	3483	100	118.779	35.3	56.2
GC1003827_F08_NODE_871_length_3482_cov_3.009538	1	3482	578	3479	99.9138	23.0692	35.2	57
GC1003827_F08_NODE_872_length_3478_cov_4.891973	1	3478	1637	3478	100	61.3539	35.6	57.2
GC1003827_F08_NODE_873_length_3476_cov_3.870708	1	3476	1161	3476	100	38.9108	35.3	47.2
GC1003827_F08_NODE_874_length_3473_cov_10.223551	1	3473	2906	3473	100	103.243	35.5	51.6
GC1003827_F08_NODE_875_length_3473_cov_7.007472	1	3473	1614	3473	100	63.1348	35.5	58.2
GC1003827_F08_NODE_876_length_3472_cov_18.740209	1	3472	4587	3472	100	173.826	35.6	57
GC1003827_F08_NODE_877_length_3471_cov_5.694976	1	3471	1232	3471	100	46.2576	35.8	56.1
GC1003827_F08_NODE_878_length_3471_cov_5.652213	1	3471	1092	3471	100	44.3276	35.8	58.9
GC1003827_F08_NODE_879_length_3466_cov_3.410302	1	3466	830	3466	100	30.9325	35.5	55.5
GC1003827_F08_NODE_880_length_3465_cov_10.463751	1	3465	1984	3465	100	81.0618	35.4	58.7
GC1003827_F08_NODE_881_length_3465_cov_7.333733	1	3465	1753	3465	100	69.1247	35.5	58
GC1003827_F08_NODE_882_length_3464_cov_3.932574	1	3464	833	3464	100	33.2318	35.7	58.2
GC1003827_F08_NODE_883_length_3463_cov_4.365108	1	3463	913	3463	100	36.0858	35.6	56.7
GC1003827_F08_NODE_884_length_3463_cov_3.224520	1	3463	689	3463	100	26.9781	35.6	57.1
GC1003827_F08_NODE_885_length_3460_cov_14.326133	1	3460	2998	3364	97.2254	119.275	35.7	56.2
GC1003827_F08_NODE_886_length_3460_cov_12.437444	1	3460	3825	3460	100	142.441	35.1	54.9
GC1003827_F08_NODE_887_length_3459_cov_2.077131	1	3459	382	3459	100	15.9413	35.6	59.5
GC1003827_F08_NODE_888_length_3458_cov_7.044131	1	3458	1553	3457	99.9711	60.5038	35.7	56.9
GC1003827_F08_NODE_889_length_3457_cov_6.451051	1	3457	1472	3456	99.9711	56.8311	35.5	57
GC1003827_F08_NODE_890_length_3457_cov_4.575676	1	3457	806	3457	100	33.4408	35.4	59
GC1003827_F08_NODE_891_length_3455_cov_4.137320	1	3455	902	3455	100	34.2368	35.4	53.8
GC1003827_F08_NODE_892_length_3454_cov_4.416592	1	3454	971	3454	100	36.7904	35.6	56.5
GC1003827_F08_NODE_893_length_3450_cov_5.928378	1	3450	1127	3450	100	46.5159	35.4	58.9
GC1003827_F08_NODE_894_length_3446_cov_9.041579	1	3446	1739	3446	100	71.8706	35.4	59.2
GC1003827_F08_NODE_895_length_3444_cov_10.700935	1	3444	2199	3443	99.971	87.1585	35.6	57.5
