#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
GC1003827_G04_NODE_1561_length_2923_cov_12.938126	1	2923	2323	2923	100	109.979	35.4	57.6
GC1003827_G04_NODE_1562_length_2922_cov_12.387478	1	2922	1834	2922	100	90.6992	35.4	59.5
GC1003827_G04_NODE_1563_length_2922_cov_4.459392	1	2922	783	2922	100	37.6232	35.4	59.1
GC1003827_G04_NODE_1564_length_2921_cov_6.968146	1	2921	1190	2921	100	57.66	35.6	59.6
GC1003827_G04_NODE_1565_length_2921_cov_5.430565	1	2921	870	2921	100	41.8637	35.4	59.1
GC1003827_G04_NODE_1566_length_2920_cov_2.069459	1	2920	292	2920	100	14.5534	35.9	60
GC1003827_G04_NODE_1567_length_2919_cov_5.655802	1	2919	891	2919	100	43.618	35.4	59.3
GC1003827_G04_NODE_1568_length_2919_cov_5.606734	1	2919	935	2919	100	44.7927	35.5	59.1
GC1003827_G04_NODE_1569_length_2919_cov_4.131805	1	2919	711	2919	100	32.1117	34.8	56.9
GC1003827_G04_NODE_1570_length_2918_cov_5.658187	1	2918	937	2918	100	45.2721	35.4	59.4
GC1003827_G04_NODE_1571_length_2918_cov_3.000717	1	2918	578	2902	99.4517	25.4647	35.3	53.3
GC1003827_G04_NODE_1572_length_2916_cov_5.572248	1	2916	954	2907	99.6914	46.1437	35.3	59.2
GC1003827_G04_NODE_1573_length_2915_cov_8.840746	1	2915	1501	2915	100	72.6655	35.3	59.2
GC1003827_G04_NODE_1574_length_2915_cov_1.873745	1	2915	300	2915	100	14.7544	35.6	59.6
GC1003827_G04_NODE_1575_length_2914_cov_2.457481	1	2914	421	2914	100	20.0148	35.2	58.6
GC1003827_G04_NODE_1576_length_2913_cov_16.987437	1	2913	2769	2913	100	134.003	35.4	59.4
GC1003827_G04_NODE_1577_length_2913_cov_8.788945	1	2913	1570	2913	100	76.2839	35.2	59.3
GC1003827_G04_NODE_1578_length_2913_cov_7.239770	1	2913	1141	2913	100	55.2993	35.3	59.4
GC1003827_G04_NODE_1579_length_2913_cov_7.199569	1	2913	1089	2913	100	53.9794	35.2	59.8
GC1003827_G04_NODE_1580_length_2912_cov_12.091921	1	2912	2385	2912	100	107.668	35.2	53.4
GC1003827_G04_NODE_1581_length_2912_cov_7.846320	1	2912	1151	2912	100	56.8245	35.1	59.4
GC1003827_G04_NODE_1582_length_2912_cov_7.029803	1	2912	1195	2912	100	56.1975	35.3	56.4
GC1003827_G04_NODE_1583_length_2910_cov_13.969457	1	2910	2610	2910	100	120.303	35.4	56.3
GC1003827_G04_NODE_1584_length_2910_cov_6.056773	1	2910	994	2900	99.6564	48.832	35.5	59.5
GC1003827_G04_NODE_1585_length_2910_cov_4.260510	1	2910	759	2910	100	35.5385	35.1	57.1
GC1003827_G04_NODE_1586_length_2910_cov_3.237873	1	2910	791	2910	100	30.6625	35.3	42
GC1003827_G04_NODE_1587_length_2908_cov_8.336929	1	2908	1355	2908	100	65.5468	35.4	59.1
GC1003827_G04_NODE_1588_length_2908_cov_3.763394	1	2908	545	2908	100	27.4326	35.6	59.7
GC1003827_G04_NODE_1589_length_2907_cov_13.531655	1	2907	2133	2907	100	104.381	35.5	59.3
GC1003827_G04_NODE_1590_length_2907_cov_9.767986	1	2907	1487	2906	99.9656	73.1225	35.5	59.6
GC1003827_G04_NODE_1591_length_2907_cov_7.468705	1	2907	1256	2907	100	62.0509	35.6	59.4
GC1003827_G04_NODE_1592_length_2906_cov_7.394386	1	2906	1123	2906	100	54.9019	35.4	59.1
GC1003827_G04_NODE_1593_length_2905_cov_5.578474	1	2905	861	2905	100	42.0296	35.4	59.5
GC1003827_G04_NODE_1594_length_2904_cov_14.917897	1	2904	2506	2904	100	120.268	35.2	59
GC1003827_G04_NODE_1595_length_2904_cov_8.341376	1	2904	1308	2904	100	63.6016	35.5	59.2
GC1003827_G04_NODE_1596_length_2904_cov_7.286640	1	2904	1252	2904	100	60.5892	35.2	59.2
GC1003827_G04_NODE_1597_length_2901_cov_5.875270	1	2901	1111	2901	100	52.0683	35.3	58
GC1003827_G04_NODE_1598_length_2901_cov_4.610671	1	2901	730	2901	100	36.7635	35.3	59.7
GC1003827_G04_NODE_1599_length_2901_cov_3.351478	1	2901	552	2901	100	27.2568	35.2	59.4
GC1003827_G04_NODE_1600_length_2901_cov_2.537130	1	2901	415	2901	100	20.5298	35.7	59.7
GC1003827_G04_NODE_1601_length_2900_cov_7.526506	1	2900	1326	2900	100	63.7114	35.5	58.8
GC1003827_G04_NODE_1602_length_2900_cov_5.228273	1	2900	839	2900	100	41.6197	35.1	59.6
GC1003827_G04_NODE_1603_length_2899_cov_4.449134	1	2899	833	2899	100	37.9645	35.4	56.1
GC1003827_G04_NODE_1604_length_2899_cov_1.679654	1	2899	293	2897	99.931	13.7613	35.3	57.7
GC1003827_G04_NODE_1605_length_2898_cov_6.193071	1	2898	1051	2889	99.6894	50.833	35.3	59.1
GC1003827_G04_NODE_1606_length_2898_cov_5.568387	1	2898	892	2898	100	43.2802	35.6	59.4
GC1003827_G04_NODE_1607_length_2897_cov_4.286282	1	2897	806	2897	100	37.3027	35.4	56.9
GC1003827_G04_NODE_1608_length_2897_cov_2.334296	1	2897	374	2897	100	18.3155	35.5	59.5
GC1003827_G04_NODE_1609_length_2896_cov_6.094980	1	2896	7948	2896	100	237.146	33.5	15.9
GC1003827_G04_NODE_1610_length_2896_cov_5.985915	1	2896	1002	2896	100	49.0318	35.6	59.4
GC1003827_G04_NODE_1611_length_2895_cov_3.888728	1	2895	615	2895	100	30.2242	35.7	59.5
GC1003827_G04_NODE_1612_length_2895_cov_2.284321	1	2895	368	2895	100	18.2048	35.5	59.6
GC1003827_G04_NODE_1613_length_2894_cov_7.224069	1	2894	1111	2894	100	55.3003	35.4	59.6
GC1003827_G04_NODE_1614_length_2892_cov_6.564195	1	2892	1124	2892	100	53.8344	35.3	59
GC1003827_G04_NODE_1615_length_2892_cov_5.000723	1	2892	802	2892	100	38.7248	35.5	58.9
GC1003827_G04_NODE_1616_length_2891_cov_9.075615	1	2891	1495	2882	99.6887	72.3473	35.3	59.4
GC1003827_G04_NODE_1617_length_2891_cov_7.028220	1	2891	1135	2891	100	55.9395	35.4	59.5
GC1003827_G04_NODE_1618_length_2891_cov_6.611795	1	2891	1471	2890	99.9654	60.2888	35	41.4
GC1003827_G04_NODE_1619_length_2891_cov_1.851664	1	2891	335	2891	100	16.2722	34.9	59.4
GC1003827_G04_NODE_1620_length_2890_cov_5.412957	1	2890	856	2890	100	42.3405	35	59.1
GC1003827_G04_NODE_1621_length_2889_cov_3.880521	1	2889	588	2889	100	29.5808	35.2	59.6
GC1003827_G04_NODE_1622_length_2887_cov_6.815942	1	2887	1074	2887	100	52.1451	35.3	59.3
GC1003827_G04_NODE_1623_length_2887_cov_4.701812	1	2887	1318	2887	100	47.8614	34.9	38
GC1003827_G04_NODE_1624_length_2887_cov_4.087681	1	2887	768	2887	100	34.6592	35.4	52
GC1003827_G04_NODE_1625_length_2885_cov_4.189268	1	2885	726	2885	100	35.0478	35.4	59.1
GC1003827_G04_NODE_1626_length_2885_cov_2.687455	1	2885	417	2885	100	20.5088	35.5	59.6
GC1003827_G04_NODE_1627_length_2884_cov_6.402249	1	2884	1055	2884	100	50.5083	35.2	57.2
GC1003827_G04_NODE_1628_length_2883_cov_3.225689	1	2883	500	2883	100	24.8352	35.2	59.3
GC1003827_G04_NODE_1629_length_2882_cov_5.796007	1	2882	943	2882	100	46.6992	35.3	59.7
GC1003827_G04_NODE_1630_length_2880_cov_8.495459	1	2880	1356	2879	99.9653	66.3809	35.5	59.4
GC1003827_G04_NODE_1631_length_2880_cov_6.033781	1	2880	955	2880	100	47.241	34.7	59.4
GC1003827_G04_NODE_1632_length_2880_cov_4.986560	1	2880	825	2880	100	40.7976	35.5	59.3
GC1003827_G04_NODE_1633_length_2880_cov_4.798039	1	2880	751	2880	100	36.8229	35.4	59.4
GC1003827_G04_NODE_1634_length_2879_cov_8.607922	1	2879	1412	2869	99.6527	69.8982	35.3	59.3
GC1003827_G04_NODE_1635_length_2879_cov_4.855378	1	2879	1135	2879	100	46.2268	35.3	42.8
GC1003827_G04_NODE_1636_length_2879_cov_4.713299	1	2879	889	2879	100	38.6676	35.4	48.1
GC1003827_G04_NODE_1637_length_2879_cov_4.541788	1	2879	809	2879	100	38.6662	35.5	58.3
GC1003827_G04_NODE_1638_length_2879_cov_4.378997	1	2879	1202	2879	100	46.0066	34.9	36.4
GC1003827_G04_NODE_1639_length_2879_cov_2.740189	1	2879	358	2879	100	18.3022	35.3	59.6
GC1003827_G04_NODE_1640_length_2878_cov_7.276263	1	2878	1156	2876	99.9305	57.3673	35.4	59.6
GC1003827_G04_NODE_1641_length_2878_cov_3.065431	1	2878	490	2878	100	24.2488	35.3	59.4
GC1003827_G04_NODE_1642_length_2877_cov_4.823636	1	2877	1019	2877	100	47.3379	35.3	55.3
GC1003827_G04_NODE_1643_length_2877_cov_1.746545	1	2877	635	2877	100	20.78	34.7	33.2
GC1003827_G04_NODE_1644_length_2876_cov_8.572936	1	2876	1402	2876	100	69.0744	35.6	59.4
GC1003827_G04_NODE_1645_length_2876_cov_4.556202	1	2876	712	2876	100	35.564	35.4	59.6
GC1003827_G04_NODE_1646_length_2875_cov_7.177220	1	2875	1134	2875	100	55.8191	35.6	59.3
GC1003827_G04_NODE_1647_length_2874_cov_6.330906	1	2874	947	2874	100	47.3138	35.4	59.3
GC1003827_G04_NODE_1648_length_2874_cov_5.134692	1	2874	872	2874	100	40.302	35.2	55.7
GC1003827_G04_NODE_1649_length_2873_cov_9.077567	1	2873	3591	2873	100	133.992	34.5	30.6
GC1003827_G04_NODE_1650_length_2873_cov_4.295339	1	2873	669	2873	100	32.7525	35.5	59.7
GC1003827_G04_NODE_1651_length_2872_cov_1.691803	1	2872	278	2872	100	13.6518	35.2	59.1
GC1003827_G04_NODE_1652_length_2871_cov_8.513484	1	2871	1820	2871	100	75.6618	35.2	44.4
GC1003827_G04_NODE_1653_length_2870_cov_5.499453	1	2870	904	2870	100	43.3355	35.3	57.4
GC1003827_G04_NODE_1654_length_2870_cov_5.314619	1	2870	814	2870	100	40.5373	35.4	59.4
GC1003827_G04_NODE_1655_length_2869_cov_19.181984	1	2869	3250	2869	100	153.829	35.3	56.1
GC1003827_G04_NODE_1656_length_2869_cov_12.020788	1	2869	1856	2869	100	91.6738	35.4	59.4
GC1003827_G04_NODE_1657_length_2869_cov_4.696207	1	2869	1119	2869	100	43.3768	34.7	39.4
GC1003827_G04_NODE_1658_length_2869_cov_4.512764	1	2869	625	2869	100	31.7916	35.4	59.5
GC1003827_G04_NODE_1659_length_2869_cov_4.244347	1	2869	3122	2869	100	112.413	33.9	18.5
GC1003827_G04_NODE_1660_length_2867_cov_7.439781	1	2867	1143	2867	100	57.511	35.4	59.7
GC1003827_G04_NODE_1661_length_2867_cov_4.801460	1	2867	837	2867	100	40.3202	35.1	59.2
GC1003827_G04_NODE_1662_length_2867_cov_2.613869	1	2867	433	2867	100	21.3879	35.2	59.2
GC1003827_G04_NODE_1663_length_2867_cov_1.786861	1	2867	277	2867	100	13.9888	35.3	59.5
GC1003827_G04_NODE_1664_length_2865_cov_3.894449	1	2865	616	2865	100	30.0813	35.4	59.1
GC1003827_G04_NODE_1665_length_2864_cov_11.367190	1	2864	2774	2864	100	129.659	35.4	19.1
GC1003827_G04_NODE_1666_length_2864_cov_10.457435	1	2864	1809	2864	100	89.4588	35.3	59.5
GC1003827_G04_NODE_1667_length_2864_cov_6.095725	1	2864	975	2863	99.9651	47.4668	35.4	58.8
GC1003827_G04_NODE_1668_length_2864_cov_4.620022	1	2864	712	2864	100	35.985	35.1	59.4
GC1003827_G04_NODE_1669_length_2863_cov_6.574561	1	2863	1027	2863	100	50.5103	35.3	59.2
GC1003827_G04_NODE_1670_length_2863_cov_4.155336	1	2863	661	2863	100	32.4855	35.1	59.6
GC1003827_G04_NODE_1671_length_2863_cov_2.514620	1	2863	380	2863	100	18.84	35.6	58.5
GC1003827_G04_NODE_1672_length_2862_cov_12.350640	1	2862	1993	2862	100	97.8616	35.5	59.3
GC1003827_G04_NODE_1673_length_2862_cov_4.787934	1	2862	1106	2855	99.7554	43.0171	35.1	42.8
GC1003827_G04_NODE_1674_length_2861_cov_6.196416	1	2861	3751	2861	100	158.359	34.8	52.2
GC1003827_G04_NODE_1675_length_2861_cov_4.602048	1	2861	707	2861	100	35.2954	35.3	59.6
GC1003827_G04_NODE_1676_length_2859_cov_30.329795	1	2859	5074	2859	100	248.53	35.6	58.5
GC1003827_G04_NODE_1677_length_2859_cov_14.655930	1	2859	2281	2859	100	113.05	35.4	59.3
GC1003827_G04_NODE_1678_length_2859_cov_6.253660	1	2859	1013	2859	100	49.5495	35.3	59.3
GC1003827_G04_NODE_1679_length_2858_cov_7.998535	1	2858	1361	2857	99.965	66.5654	35.5	59.3
GC1003827_G04_NODE_1680_length_2858_cov_6.931161	1	2858	1104	2858	100	54.654	35.5	59.3
GC1003827_G04_NODE_1681_length_2858_cov_6.139143	1	2858	965	2858	100	48.5182	34.7	59.6
GC1003827_G04_NODE_1682_length_2857_cov_12.942125	1	2857	1930	2854	99.895	96.1789	35.5	59.4
GC1003827_G04_NODE_1683_length_2857_cov_3.069231	1	2857	455	2857	100	22.8285	35.6	59.8
GC1003827_G04_NODE_1684_length_2856_cov_2.378893	1	2856	361	2856	100	17.667	35.2	56.8
GC1003827_G04_NODE_1685_length_2856_cov_2.174423	1	2856	338	2856	100	17.0858	35.3	59.8
GC1003827_G04_NODE_1686_length_2856_cov_1.936973	1	2856	280	2856	100	14.152	35.6	59.5
GC1003827_G04_NODE_1687_length_2855_cov_15.635630	1	2855	2461	2855	100	122.429	35.5	59.4
GC1003827_G04_NODE_1688_length_2855_cov_4.871701	1	2855	807	2855	100	39.579	35.3	59.2
GC1003827_G04_NODE_1689_length_2855_cov_4.236804	1	2855	687	2855	100	33.4802	35.4	57.7
GC1003827_G04_NODE_1690_length_2854_cov_8.845618	1	2854	1396	2854	100	69.3658	35.3	58.8
GC1003827_G04_NODE_1691_length_2853_cov_9.975789	1	2853	1650	2851	99.9299	81.4711	35.2	59
GC1003827_G04_NODE_1692_length_2853_cov_8.452311	1	2853	1292	2853	100	64.6162	35.2	59.4
GC1003827_G04_NODE_1693_length_2853_cov_4.557960	1	2853	711	2853	100	35.8682	35.2	59.4
GC1003827_G04_NODE_1694_length_2852_cov_16.095780	1	2852	4067	2852	100	164.221	35.2	42.2
GC1003827_G04_NODE_1695_length_2852_cov_6.330275	1	2852	1138	2852	100	53.8962	35.3	58.7
GC1003827_G04_NODE_1696_length_2852_cov_5.211743	1	2852	909	2852	100	40.7809	35.1	51.2
GC1003827_G04_NODE_1697_length_2852_cov_4.347523	1	2852	660	2852	100	32.4839	35.2	57.5
GC1003827_G04_NODE_1698_length_2851_cov_8.986417	1	2851	1299	2851	100	66.0382	35.6	59.5
GC1003827_G04_NODE_1699_length_2851_cov_3.405286	1	2851	630	2851	100	29.7482	35.3	58.4
GC1003827_G04_NODE_1700_length_2850_cov_10.766067	1	2850	1664	2850	100	82.7172	35.4	59.2
GC1003827_G04_NODE_1701_length_2850_cov_6.307749	1	2850	1016	2850	100	49.8923	35.4	58.9
GC1003827_G04_NODE_1702_length_2850_cov_4.708410	1	2850	739	2840	99.6491	36.5537	35.4	58.9
GC1003827_G04_NODE_1703_length_2850_cov_4.088138	1	2850	1478	2850	100	52.8628	34.6	30
GC1003827_G04_NODE_1704_length_2850_cov_2.026441	1	2850	287	2850	100	14.5905	35.4	59.5
GC1003827_G04_NODE_1705_length_2850_cov_1.609622	1	2850	240	2850	100	12.1898	35.1	59.8
GC1003827_G04_NODE_1706_length_2848_cov_9.894524	1	2848	4629	2848	100	167.974	35.2	47.7
GC1003827_G04_NODE_1707_length_2848_cov_6.515252	1	2848	1231	2848	100	56.7198	35.2	55.5
GC1003827_G04_NODE_1708_length_2847_cov_4.018015	1	2847	4650	2847	100	144.214	33.9	16
GC1003827_G04_NODE_1709_length_2847_cov_2.913603	1	2847	622	2847	100	29.8019	35.6	58.1
GC1003827_G04_NODE_1710_length_2846_cov_8.517470	1	2846	1954	2841	99.8243	84.7818	35.3	54.4
GC1003827_G04_NODE_1711_length_2846_cov_3.632218	1	2846	577	2846	100	28.4125	35.5	57.9
GC1003827_G04_NODE_1712_length_2845_cov_6.403238	1	2845	1228	2845	100	54.4555	35.2	48.7
GC1003827_G04_NODE_1713_length_2845_cov_5.153054	1	2845	1165	2845	100	51.0214	35.6	52
GC1003827_G04_NODE_1714_length_2845_cov_2.816041	1	2845	535	2845	100	26.1743	35.6	58.8
GC1003827_G04_NODE_1715_length_2844_cov_4.463747	1	2844	839	2844	100	40.2331	35	58.1
GC1003827_G04_NODE_1716_length_2843_cov_5.740795	1	2843	5654	2843	100	120.051	32.6	14.7
GC1003827_G04_NODE_1717_length_2842_cov_1.587845	1	2842	2799	2842	100	87.7562	33.8	12.8
GC1003827_G04_NODE_1718_length_2841_cov_5.897568	1	2841	879	2831	99.648	44.1633	35.5	59.3
GC1003827_G04_NODE_1719_length_2840_cov_3.892739	1	2840	609	2840	100	30.3134	35.4	59.3
GC1003827_G04_NODE_1720_length_2839_cov_6.425516	1	2839	1043	2839	100	50.6611	35.4	58.8
GC1003827_G04_NODE_1721_length_2837_cov_5.000000	1	2837	776	2837	100	38.7829	35.3	59.5
GC1003827_G04_NODE_1722_length_2837_cov_4.159041	1	2837	858	2837	100	36.3405	35.2	47.4
GC1003827_G04_NODE_1723_length_2835_cov_11.584195	1	2835	2543	2835	100	120.198	35.6	50.6
GC1003827_G04_NODE_1724_length_2835_cov_8.050591	1	2835	1450	2835	100	72.8377	35.6	59.1
GC1003827_G04_NODE_1725_length_2835_cov_6.912482	1	2835	1206	2835	100	58.5989	35.5	58.6
GC1003827_G04_NODE_1726_length_2835_cov_2.894756	1	2835	463	2822	99.5414	23.4325	35.4	59.1
GC1003827_G04_NODE_1727_length_2834_cov_8.444403	1	2834	1260	2834	100	63.813	35.4	59.7
GC1003827_G04_NODE_1728_length_2834_cov_4.618027	1	2834	719	2834	100	35.693	35.3	58.9
GC1003827_G04_NODE_1729_length_2832_cov_4.108318	1	2832	604	2832	100	30.7338	35.2	59.2
GC1003827_G04_NODE_1730_length_2832_cov_3.095009	1	2832	713	2823	99.6822	33.0674	34.9	56.2
GC1003827_G04_NODE_1731_length_2830_cov_2.908990	1	2830	455	2830	100	22.5901	35.1	58.7
GC1003827_G04_NODE_1732_length_2829_cov_8.101776	1	2829	1662	2829	100	78.8763	35.3	53.1
GC1003827_G04_NODE_1733_length_2828_cov_7.643465	1	2828	1287	2828	100	60.8805	35.3	54.3
GC1003827_G04_NODE_1734_length_2828_cov_2.727879	1	2828	433	2828	100	21.5707	35.4	58.5
GC1003827_G04_NODE_1735_length_2828_cov_2.630507	1	2828	411	2828	100	20.3716	35.5	58.8
GC1003827_G04_NODE_1736_length_2827_cov_5.363704	1	2827	844	2827	100	42.0251	35.5	59.5
GC1003827_G04_NODE_1737_length_2827_cov_3.754074	1	2827	616	2827	100	30.6505	35.3	58.5
GC1003827_G04_NODE_1738_length_2826_cov_6.259355	1	2826	918	2826	100	46.2332	35.6	58.9
GC1003827_G04_NODE_1739_length_2826_cov_3.385698	1	2826	530	2826	100	27.1578	35.5	59.8
GC1003827_G04_NODE_1740_length_2826_cov_1.939978	1	2826	268	2826	100	13.5495	35.6	59.7
GC1003827_G04_NODE_1741_length_2825_cov_9.011861	1	2825	1504	2825	100	74.2655	35.3	58.9
GC1003827_G04_NODE_1742_length_2825_cov_5.732394	1	2825	1044	2825	100	51.5228	35.5	56.1
GC1003827_G04_NODE_1743_length_2825_cov_4.468866	1	2825	751	2825	100	37.166	35.2	59.3
GC1003827_G04_NODE_1744_length_2824_cov_5.847608	1	2824	915	2824	100	45.7698	35.4	59.1
GC1003827_G04_NODE_1745_length_2824_cov_4.087875	1	2824	662	2824	100	32.6636	35.4	59.1
GC1003827_G04_NODE_1746_length_2823_cov_6.934347	1	2823	2524	2823	100	91.729	34.5	33.5
GC1003827_G04_NODE_1747_length_2823_cov_6.800816	1	2823	1359	2823	100	62.4502	35.1	53.5
GC1003827_G04_NODE_1748_length_2823_cov_6.149852	1	2823	1021	2823	100	51.7216	35.4	59.6
GC1003827_G04_NODE_1749_length_2823_cov_3.797478	1	2823	561	2823	100	28.0326	35.4	59.4
GC1003827_G04_NODE_1750_length_2823_cov_3.176558	1	2823	488	2814	99.6812	24.5073	35.8	59.5
GC1003827_G04_NODE_1751_length_2822_cov_7.603340	1	2822	1111	2822	100	56.759	35.4	59.6
GC1003827_G04_NODE_1752_length_2822_cov_4.644898	1	2822	672	2822	100	34.0606	35.5	59.1
GC1003827_G04_NODE_1753_length_2820_cov_9.051615	1	2820	1359	2820	100	68.9028	35.5	59.3
GC1003827_G04_NODE_1754_length_2819_cov_10.573923	1	2819	1562	2819	100	79.4129	35.3	59.5
GC1003827_G04_NODE_1755_length_2819_cov_7.759658	1	2819	1153	2819	100	58.5289	35.5	59.4
GC1003827_G04_NODE_1756_length_2819_cov_5.700223	1	2819	1560	2819	100	76.8084	35.3	52.1
GC1003827_G04_NODE_1757_length_2818_cov_7.328131	1	2818	1231	2818	100	59.4567	35.5	56.8
GC1003827_G04_NODE_1758_length_2818_cov_4.513935	1	2818	650	2818	100	33.1572	35.5	59.5
GC1003827_G04_NODE_1759_length_2817_cov_15.839777	1	2817	2628	2814	99.8935	130.156	35.3	59.3
GC1003827_G04_NODE_1760_length_2817_cov_8.665428	1	2817	1650	2817	100	73.0973	35.3	47.6
GC1003827_G04_NODE_1761_length_2817_cov_7.447212	1	2817	1135	2817	100	57.6905	35.4	59.5
GC1003827_G04_NODE_1762_length_2815_cov_5.246280	1	2815	1525	2815	100	56.9517	34.7	34.6
GC1003827_G04_NODE_1763_length_2814_cov_3.601786	1	2814	559	2814	100	28.2317	35.4	59.3
GC1003827_G04_NODE_1764_length_2813_cov_8.186523	1	2813	1265	2813	100	64.5382	35.3	59.6
GC1003827_G04_NODE_1765_length_2813_cov_8.090841	1	2813	1213	2813	100	62.2638	35.6	59.5
GC1003827_G04_NODE_1766_length_2813_cov_7.399479	1	2813	1913	2813	100	76.0434	35.1	44.1
GC1003827_G04_NODE_1767_length_2813_cov_3.930380	1	2813	644	2813	100	32.5595	35.3	59.3
GC1003827_G04_NODE_1768_length_2811_cov_12.356930	1	2811	2361	2811	100	105.34	35.3	49.6
GC1003827_G04_NODE_1769_length_2811_cov_6.231371	1	2811	938	2811	100	47.1089	35.7	59.5
GC1003827_G04_NODE_1770_length_2811_cov_1.666915	1	2811	264	2800	99.6087	13.6446	35.2	59.7
GC1003827_G04_NODE_1771_length_2810_cov_5.468878	1	2810	1266	2810	100	50.4374	34.8	40.1
GC1003827_G04_NODE_1772_length_2810_cov_5.291092	1	2810	811	2810	100	40.7313	35.4	59.3
GC1003827_G04_NODE_1773_length_2810_cov_4.702199	1	2810	922	2808	99.9288	45.9794	35.2	59.2
GC1003827_G04_NODE_1774_length_2809_cov_6.175242	1	2809	963	2809	100	48.8316	35.4	59.5
GC1003827_G04_NODE_1775_length_2808_cov_16.022753	1	2808	2383	2808	100	120.653	35.5	59.2
GC1003827_G04_NODE_1776_length_2808_cov_3.735546	1	2808	510	2808	100	26.4313	35.2	59.8
GC1003827_G04_NODE_1777_length_2808_cov_2.384558	1	2808	375	2808	100	19.2322	34.7	59.6
GC1003827_G04_NODE_1778_length_2808_cov_1.744871	1	2808	248	2808	100	12.8223	35.3	59.9
GC1003827_G04_NODE_1779_length_2807_cov_6.413806	1	2807	1031	2807	100	51.2611	35.3	58.9
GC1003827_G04_NODE_1780_length_2807_cov_3.833955	1	2807	697	2807	100	30.7022	35.4	49.2
GC1003827_G04_NODE_1781_length_2806_cov_10.710340	1	2806	1644	2806	100	82.5777	35.3	59.2
GC1003827_G04_NODE_1782_length_2806_cov_4.277342	1	2806	644	2806	100	32.68	35.6	59
GC1003827_G04_NODE_1783_length_2805_cov_4.075056	1	2805	700	2805	100	32.605	35	52.4
GC1003827_G04_NODE_1784_length_2805_cov_3.254668	1	2805	504	2805	100	25.723	35.3	59
GC1003827_G04_NODE_1785_length_2804_cov_6.246545	1	2804	991	2804	100	49.8527	35.4	58.9
GC1003827_G04_NODE_1786_length_2803_cov_4.340060	1	2803	700	2803	100	34.7617	34.8	58.8
GC1003827_G04_NODE_1787_length_2802_cov_5.142430	1	2802	1001	2802	100	44.3901	35.2	47
GC1003827_G04_NODE_1788_length_2802_cov_4.858318	1	2802	752	2801	99.9643	37.6934	35.5	59
GC1003827_G04_NODE_1789_length_2801_cov_5.847794	1	2801	842	2801	100	43.7829	35.4	59.9
GC1003827_G04_NODE_1790_length_2801_cov_4.176889	1	2801	637	2801	100	32.5016	35.4	59.7
GC1003827_G04_NODE_1791_length_2801_cov_2.729245	1	2801	379	2794	99.7501	19.7312	35.1	59.7
GC1003827_G04_NODE_1792_length_2800_cov_6.652825	1	2800	948	2800	100	49.3586	35	59.5
GC1003827_G04_NODE_1793_length_2800_cov_5.083053	1	2800	759	2800	100	39.085	35.5	59.6
GC1003827_G04_NODE_1794_length_2800_cov_4.951740	1	2800	695	2800	100	36.1568	35.3	59.7
GC1003827_G04_NODE_1795_length_2800_cov_4.677142	1	2800	705	2793	99.75	36.0093	35.5	59.4
GC1003827_G04_NODE_1796_length_2799_cov_5.955090	1	2799	867	2799	100	44.5949	35.5	59.3
GC1003827_G04_NODE_1797_length_2799_cov_2.941991	1	2799	1150	2799	100	38.8242	34.4	25.8
GC1003827_G04_NODE_1798_length_2799_cov_2.623503	1	2799	411	2790	99.6785	20.831	35.4	59.6
GC1003827_G04_NODE_1799_length_2799_cov_1.894835	1	2799	283	2799	100	13.925	35.1	56
GC1003827_G04_NODE_1800_length_2798_cov_6.777237	1	2798	1040	2798	100	52.263	35.5	59.2
GC1003827_G04_NODE_1801_length_2797_cov_9.500749	1	2797	1691	2797	100	78.3475	35.3	51.5
GC1003827_G04_NODE_1802_length_2796_cov_9.107531	1	2796	1428	2796	100	71.7815	35.6	59.2
GC1003827_G04_NODE_1803_length_2796_cov_9.046085	1	2796	1392	2796	100	70.1642	35.4	59.4
GC1003827_G04_NODE_1804_length_2796_cov_5.240914	1	2796	739	2796	100	38.6688	35.5	59.8
GC1003827_G04_NODE_1805_length_2796_cov_4.507306	1	2796	665	2794	99.9285	34.1849	35.4	59.6
GC1003827_G04_NODE_1806_length_2794_cov_3.681665	1	2794	613	2794	100	30.2087	35.4	56.7
GC1003827_G04_NODE_1807_length_2792_cov_7.491557	1	2792	1232	2792	100	61.8922	35.3	59
GC1003827_G04_NODE_1808_length_2791_cov_4.698949	1	2791	688	2791	100	35.4045	35.4	59.4
GC1003827_G04_NODE_1809_length_2791_cov_2.575826	1	2791	377	2791	100	19.3271	35.5	59.4
GC1003827_G04_NODE_1810_length_2790_cov_2.287646	1	2790	342	2790	100	17.6846	35.4	59.4
GC1003827_G04_NODE_1811_length_2789_cov_5.773103	1	2789	995	2789	100	48.355	35.3	55.6
GC1003827_G04_NODE_1812_length_2788_cov_13.541150	1	2788	2061	2788	100	105.907	35.5	59.5
GC1003827_G04_NODE_1813_length_2788_cov_5.136415	1	2788	1534	2788	100	53.3095	34.8	32.7
GC1003827_G04_NODE_1814_length_2787_cov_7.943233	1	2787	1309	2785	99.9282	65.8288	35.1	58.8
GC1003827_G04_NODE_1815_length_2787_cov_5.238346	1	2787	805	2787	100	41.4758	35.4	59.6
GC1003827_G04_NODE_1816_length_2786_cov_9.990598	1	2786	1516	2786	100	77.6827	35.5	59.2
