#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
P1_53_NODE_283_length_12074_cov_3.332803	1	12074	3719	12074	100	36.9871	36.1	57.9
P1_53_NODE_284_length_12032_cov_6.994624	1	12032	9594	12032	100	88.8369	36.3	58.1
P1_53_NODE_285_length_11924_cov_2.924981	1	11924	3119	11924	100	31.7227	36.1	59.7
P1_53_NODE_286_length_11922_cov_1.907842	1	11922	2011	11922	100	20.5069	36.1	59.5
P1_53_NODE_287_length_11897_cov_7.477910	1	11897	7130	11897	100	75.2491	35.9	57.8
P1_53_NODE_288_length_11782_cov_1.207293	1	11782	1432	11782	100	14.1411	36.2	59.9
P1_53_NODE_289_length_11721_cov_4.493617	1	11721	5600	11721	100	54.5827	36.2	59.5
P1_53_NODE_290_length_11642_cov_1.974729	1	11642	1944	11642	100	20.2083	36	59
P1_53_NODE_291_length_11637_cov_3.449783	1	11637	2883	11637	100	31.9496	35.9	59.3
P1_53_NODE_292_length_11631_cov_4.083449	1	11631	4903	11631	100	48.4805	36.1	59.2
P1_53_NODE_293_length_11630_cov_2.084065	1	11630	1814	11630	100	19.7538	36	59.9
P1_53_NODE_294_length_11550_cov_3.197671	1	11550	3171	11550	100	33.9169	36	57.7
P1_53_NODE_295_length_11545_cov_1.882817	1	11545	1793	11545	100	19.366	36	59.8
P1_53_NODE_296_length_11397_cov_1.742236	1	11397	1586	11397	100	17.439	36	59.1
P1_53_NODE_297_length_11370_cov_2.762252	1	11370	22367	11370	100	89.2028	34.6	6.97
P1_53_NODE_298_length_11319_cov_1.172445	1	11319	1541	11319	100	15.3092	36.2	59.6
P1_53_NODE_299_length_11274_cov_3.118238	1	11274	3280	11267	99.9379	34.8192	35.9	58.3
P1_53_NODE_300_length_11226_cov_2.084692	1	11226	2436	11226	100	24.9732	36.1	56.4
P1_53_NODE_301_length_11198_cov_1.123114	1	11198	989	11198	100	11.3188	36.1	59.8
P1_53_NODE_302_length_11121_cov_1.680917	1	11121	1496	11119	99.982	16.5634	36	58.9
P1_53_NODE_303_length_11110_cov_2.815624	1	11110	2279	11092	99.838	26.2653	35.8	58.7
P1_53_NODE_304_length_10843_cov_1.430105	1	10843	1309	10843	100	14.7834	36.1	59.6
P1_53_NODE_305_length_10778_cov_2.432729	1	10778	2134	10778	100	24.6799	36	59.3
P1_53_NODE_306_length_10754_cov_6.041874	1	10754	5484	10746	99.9256	63.1141	36	59.7
P1_53_NODE_307_length_10602_cov_1.858138	1	10602	1720	10602	100	19.4994	35.9	57.8
P1_53_NODE_308_length_10578_cov_1.341403	1	10578	1153	10578	100	13.4276	36.1	59.3
P1_53_NODE_309_length_10471_cov_4.455530	1	10471	4162	10471	100	48.6266	36	58.4
P1_53_NODE_310_length_10445_cov_2.704788	1	10445	3384	10445	100	36.451	36.1	59.5
P1_53_NODE_311_length_10391_cov_3.300370	1	10391	12995	10391	100	71.1357	35	12.9
P1_53_NODE_312_length_10329_cov_0.824838	1	10329	665	10319	99.9032	8.11744	36.1	59.4
P1_53_NODE_313_length_10244_cov_3.238905	1	10244	2751	10244	100	33.2471	36.1	59.7
P1_53_NODE_314_length_10236_cov_1.170937	1	10236	1185	10236	100	13.604	36.2	59.9
P1_53_NODE_315_length_10230_cov_0.958329	1	10230	1089	10230	100	12.1584	36	59.7
P1_53_NODE_316_length_10142_cov_1.383425	1	10142	1344	10142	100	16.281	35.9	54.5
P1_53_NODE_317_length_10137_cov_1.802797	1	10137	1478	10137	100	18.2172	35.9	59.8
P1_53_NODE_318_length_10103_cov_3.015237	1	10103	2837	10103	100	33.5888	36	59.6
P1_53_NODE_319_length_9961_cov_1.461765	1	9961	1124	9961	100	14.2585	35.9	59.7
P1_53_NODE_320_length_9862_cov_14.257524	1	9862	14284	9862	100	167.731	36.1	58.3
P1_53_NODE_321_length_9808_cov_2.040388	1	9808	1978	9808	100	23.5392	36.1	57.8
P1_53_NODE_322_length_9761_cov_1.556467	1	9761	1590	9761	100	18.8258	36	59.7
P1_53_NODE_323_length_9751_cov_4.359830	1	9751	4277	9751	100	50.6302	36.1	58.9
P1_53_NODE_324_length_9680_cov_1.710248	1	9680	1486	9680	100	18.5318	36	58.5
P1_53_NODE_325_length_9666_cov_3.589265	1	9666	3366	9666	100	41.2333	36.1	59.1
P1_53_NODE_326_length_9490_cov_1.425077	1	9490	1099	9490	100	14.4845	36	59.6
P1_53_NODE_327_length_9489_cov_3.244926	1	9489	2790	9489	100	35.1332	36	56.7
P1_53_NODE_328_length_9484_cov_13.754968	1	9484	13329	9484	100	161.31	36.1	59.3
P1_53_NODE_329_length_9467_cov_1.082227	1	9467	858	9467	100	11.1855	35.9	59.5
P1_53_NODE_330_length_9387_cov_1.681317	1	9387	1415	9385	99.9787	18.3807	36.1	59.2
P1_53_NODE_331_length_9385_cov_1.370166	1	9385	1067	9385	100	13.8697	36.1	59.8
P1_53_NODE_332_length_9373_cov_1.887843	1	9373	1755	9373	100	21.7575	36	59.6
P1_53_NODE_333_length_9305_cov_1.596208	1	9305	1221	9305	100	16.349	36	59.6
P1_53_NODE_334_length_9197_cov_1.384013	1	9197	1184	9197	100	15.5907	36	52.6
P1_53_NODE_335_length_9158_cov_6.918040	1	9158	5500	9158	100	73.7801	36	59.8
P1_53_NODE_336_length_9047_cov_4.248206	1	9047	3223	9046	99.9889	44.3668	36	59.1
P1_53_NODE_337_length_9045_cov_1.254317	1	9045	1040	9045	100	13.7205	36.2	59.5
P1_53_NODE_338_length_8969_cov_5.471387	1	8969	3536	8969	100	51.7087	35.9	58.9
P1_53_NODE_339_length_8876_cov_1.475254	1	8876	1034	8876	100	14.3344	35.9	59.3
P1_53_NODE_340_length_8875_cov_1.537609	1	8875	1145	8875	100	15.8029	36.1	59.2
P1_53_NODE_341_length_8870_cov_4.718289	1	8870	3556	8869	99.9887	49.4297	36	59.8
P1_53_NODE_342_length_8639_cov_2.138745	1	8639	1576	8639	100	22.1785	35.9	57.7
P1_53_NODE_343_length_8565_cov_51.943944	1	8565	47595	8565	100	609.809	36.4	43.9
P1_53_NODE_344_length_8496_cov_1.291791	1	8496	769	8496	100	11.5261	35.9	59.5
P1_53_NODE_345_length_8429_cov_1.205493	1	8429	1166	8429	100	15.5976	36.2	59.6
P1_53_NODE_346_length_8351_cov_7.326483	1	8351	7137	8351	100	96.0833	36.3	57.4
P1_53_NODE_347_length_8325_cov_1.813735	1	8325	1397	8325	100	20.3182	35.9	57.6
P1_53_NODE_348_length_8169_cov_1.251306	1	8169	788	8169	100	12.1195	36	59.8
P1_53_NODE_349_length_8166_cov_2.398308	1	8166	1584	8166	100	24.1736	36	59.8
P1_53_NODE_350_length_8109_cov_5.885117	1	8109	4848	8109	100	69.6791	36.2	59.3
P1_53_NODE_351_length_8080_cov_2.106123	1	8080	1312	8080	100	20.6094	36	59.3
P1_53_NODE_352_length_8052_cov_1.188139	1	8052	818	8052	100	12.4641	36.1	59.7
P1_53_NODE_353_length_8006_cov_3.541439	1	8006	2867	8003	99.9625	41.2967	36.2	54.5
P1_53_NODE_354_length_7990_cov_1.426809	1	7990	901	7990	100	14.0432	35.9	59.8
P1_53_NODE_355_length_7747_cov_1.741864	1	7747	1108	7747	100	17.7829	36.1	59.9
P1_53_NODE_356_length_7741_cov_2.007486	1	7741	1340	7741	100	21.1373	36.1	59.8
P1_53_NODE_357_length_7693_cov_2.107851	1	7693	1249	7693	100	19.9476	36	59.1
P1_53_NODE_358_length_7690_cov_1.531271	1	7690	1152	7690	100	17.4805	36.1	59.8
P1_53_NODE_359_length_7679_cov_2.952728	1	7679	1871	7679	100	30.0289	36	59.5
P1_53_NODE_360_length_7677_cov_3.073907	1	7677	1933	7677	100	30.6147	36	58.9
P1_53_NODE_361_length_7652_cov_3.996678	1	7652	2677	7652	100	42.6053	36.1	58.9
P1_53_NODE_362_length_7651_cov_1.138756	1	7651	748	7651	100	11.9711	35.9	59.9
P1_53_NODE_363_length_7559_cov_1.916442	1	7559	1524	7559	100	23.6796	36	55
P1_53_NODE_364_length_7552_cov_2.283232	1	7552	1448	7552	100	23.2729	36	59
P1_53_NODE_365_length_7507_cov_1.184553	1	7507	896	7507	100	13.6129	36	56.8
P1_53_NODE_366_length_7366_cov_2.022517	1	7366	1124	7366	100	19.2429	36	59.1
P1_53_NODE_367_length_7358_cov_1.215323	1	7358	973	7358	100	14.9383	36.2	56.3
P1_53_NODE_368_length_7349_cov_2.674882	1	7349	1983	7349	100	31.6457	35.9	57.2
P1_53_NODE_369_length_7344_cov_1.350700	1	7344	1021	7344	100	16.0004	36.3	59.7
P1_53_NODE_370_length_7324_cov_1.791858	1	7324	1107	7324	100	18.6279	35.9	57.8
P1_53_NODE_371_length_7300_cov_2.357870	1	7300	1473	7289	99.8493	24.343	36.1	57.9
P1_53_NODE_372_length_7272_cov_1.069419	1	7272	629	7263	99.8762	10.6631	35.9	58.9
P1_53_NODE_373_length_7194_cov_2.184661	1	7194	1670	7194	100	26.6212	36.1	53.6
P1_53_NODE_374_length_7173_cov_1.199688	1	7173	871	7173	100	15.2009	36	57.8
P1_53_NODE_375_length_7172_cov_1.855216	1	7172	15898	7172	100	138.446	34.7	4.53
P1_53_NODE_376_length_7142_cov_21.255595	1	7142	15005	7142	100	245.112	36.2	59.2
P1_53_NODE_377_length_7141_cov_2.873111	1	7141	1949	7141	100	32.023	36.1	58.6
P1_53_NODE_378_length_7110_cov_0.840470	1	7110	697	7110	100	10.9858	36.2	59.6
P1_53_NODE_379_length_7044_cov_1.566720	1	7044	1023	7044	100	17.3786	36.1	59
P1_53_NODE_380_length_7025_cov_1.188460	1	7025	787	7025	100	13.1422	36.1	59.4
P1_53_NODE_381_length_6970_cov_2.100541	1	6970	998	6970	100	18.6066	35.9	59.9
P1_53_NODE_382_length_6944_cov_4.993546	1	6944	3734	6944	100	61.2824	36.2	57.9
P1_53_NODE_383_length_6934_cov_1.587190	1	6934	10863	6934	100	70.8888	34.8	5.34
P1_53_NODE_384_length_6878_cov_1.519923	1	6878	1009	6878	100	17.1668	36.2	59.6
P1_53_NODE_385_length_6876_cov_0.857460	1	6876	516	6876	100	9.04625	36.1	59.7
P1_53_NODE_386_length_6859_cov_3.270796	1	6859	2512	6859	100	40.768	36.3	59
P1_53_NODE_387_length_6834_cov_1.034442	1	6834	659	6834	100	11.3608	36	57.3
P1_53_NODE_388_length_6827_cov_1.010149	1	6827	512	6827	100	9.69665	35.9	59.9
P1_53_NODE_389_length_6797_cov_1.252324	1	6797	669	6797	100	12.4456	36	59.7
P1_53_NODE_390_length_6788_cov_1.540309	1	6788	1150	6788	100	19.2634	36.1	59.6
P1_53_NODE_391_length_6755_cov_5.124774	1	6755	3296	6755	100	58.2756	36	58.6
P1_53_NODE_392_length_6728_cov_1.100439	1	6728	777	6728	100	13.0609	36.1	59.6
P1_53_NODE_393_length_6717_cov_3.141146	1	6717	2335	6717	100	38.9857	36.1	59.6
P1_53_NODE_394_length_6554_cov_0.839739	1	6554	460	6554	100	8.52899	36	58.7
P1_53_NODE_395_length_6487_cov_2.261478	1	6487	1472	6487	100	26.5472	36.1	54.7
P1_53_NODE_396_length_6484_cov_1.173352	1	6484	671	6484	100	12.4821	35.8	56.4
P1_53_NODE_397_length_6466_cov_1.331283	1	6466	834	6466	100	15.3484	36	59
P1_53_NODE_398_length_6438_cov_1.538900	1	6438	1084	6438	100	19.2024	36.2	56.6
P1_53_NODE_399_length_6433_cov_1.342531	1	6433	766	6433	100	14.0036	36	56.8
P1_53_NODE_400_length_6426_cov_0.754247	1	6426	493	6426	100	8.7521	36.1	59.7
P1_53_NODE_401_length_6329_cov_1.971461	1	6329	1047	6329	100	19.9174	36.1	57.3
P1_53_NODE_402_length_6323_cov_1.531795	1	6323	826	6323	100	15.7144	36.1	59.2
P1_53_NODE_403_length_6313_cov_0.921759	1	6313	639	6313	100	11.3349	36.2	59.6
P1_53_NODE_404_length_6264_cov_1.678833	1	6264	1323	6264	100	24.0434	36.3	59.6
P1_53_NODE_405_length_6244_cov_6.808978	1	6244	3306	6244	100	66.7317	36.1	59.9
P1_53_NODE_406_length_6238_cov_12.439906	1	6238	8024	6238	100	148.289	36.2	59.7
P1_53_NODE_407_length_6197_cov_1.183031	1	6197	508	6197	100	10.7339	36	59.9
P1_53_NODE_408_length_6192_cov_1.120692	1	6192	547	6192	100	10.8671	36.1	58.8
P1_53_NODE_409_length_6174_cov_2.063999	1	6174	1054	6174	100	21.1255	35.7	58
P1_53_NODE_410_length_6149_cov_1.266191	1	6149	639	6149	100	12.6627	36	58.9
P1_53_NODE_411_length_6134_cov_1.725487	1	6134	770	6134	100	15.8818	35.8	47.7
P1_53_NODE_412_length_6110_cov_0.821829	1	6110	419	6110	100	8.45548	36.1	59.6
P1_53_NODE_413_length_6075_cov_1.502858	1	6075	824	6075	100	16.3984	36.1	59.8
P1_53_NODE_414_length_6071_cov_0.849933	1	6071	449	6069	99.9671	8.87004	35.9	58.4
P1_53_NODE_415_length_6059_cov_1.423635	1	6059	625	6059	100	12.999	36	59.8
P1_53_NODE_416_length_6058_cov_1.817737	1	6058	1124	6058	100	22.0259	36.1	55.9
P1_53_NODE_417_length_6017_cov_28.795085	1	6017	18259	6017	100	348.61	36	59.7
P1_53_NODE_418_length_6000_cov_1.507066	1	6000	823	6000	100	16.5335	36	59.1
P1_53_NODE_419_length_5992_cov_2.637511	1	5992	1231	5992	100	25.4484	35.9	59.5
P1_53_NODE_420_length_5992_cov_0.997442	1	5992	648	5992	100	12.2852	36	59.7
P1_53_NODE_421_length_5943_cov_3.947902	1	5943	1888	5943	100	39.6335	36	58.5
P1_53_NODE_422_length_5936_cov_2.074880	1	5936	1050	5936	100	21.6213	35.9	59.5
P1_53_NODE_423_length_5912_cov_1.329818	1	5912	654	5912	100	13.4374	36.1	59.3
P1_53_NODE_424_length_5862_cov_1.747515	1	5862	722	5862	100	15.7857	35.9	59.3
P1_53_NODE_425_length_5843_cov_1.629286	1	5843	834	5843	100	17.2617	36.1	59.6
P1_53_NODE_426_length_5731_cov_1.786046	1	5731	852	5731	100	18.0906	35.7	57.9
P1_53_NODE_427_length_5678_cov_1.117817	1	5678	717	5678	100	13.9768	36.3	59.3
P1_53_NODE_428_length_5672_cov_1.366997	1	5672	615	5672	100	13.2853	35.8	59.6
P1_53_NODE_429_length_5670_cov_1.417283	1	5670	754	5660	99.8236	15.3827	35.4	54.5
P1_53_NODE_430_length_5665_cov_2.760202	1	5665	1196	5665	100	26.3726	35.9	59.2
P1_53_NODE_431_length_5660_cov_4.248870	1	5660	2621532	5660	100	8363.55	35.1	29.3
P1_53_NODE_432_length_5611_cov_2.638403	1	5611	1252	5611	100	26.941	36.1	59.2
P1_53_NODE_433_length_5587_cov_1.672894	1	5587	678	5587	100	15.342	35.9	59.7
P1_53_NODE_434_length_5537_cov_4.673376	1	5537	2506	5537	100	53.4663	36.1	56
P1_53_NODE_435_length_5521_cov_1.803115	1	5521	855	5521	100	18.8384	36.1	59.7
P1_53_NODE_436_length_5507_cov_1.257249	1	5507	609	5507	100	13.1585	35.9	58.3
P1_53_NODE_437_length_5486_cov_1.381974	1	5486	536	5486	100	12.5308	36	59.4
P1_53_NODE_438_length_5481_cov_1.034554	1	5481	494	5481	100	10.9314	36	59.9
P1_53_NODE_439_length_5476_cov_1.552814	1	5476	748	5476	100	16.2215	35.9	58.3
P1_53_NODE_440_length_5473_cov_1.236438	1	5473	520	5473	100	11.991	36.1	59.8
P1_53_NODE_441_length_5445_cov_1.223204	1	5445	617	5445	100	13.5021	36	59.5
P1_53_NODE_442_length_5428_cov_1.662328	1	5428	565	5428	100	14.0416	35.9	59.5
P1_53_NODE_443_length_5380_cov_7.419829	1	5380	3390	5380	100	76.9766	36	59.9
P1_53_NODE_444_length_5362_cov_2.363897	1	5362	1027	5362	100	23.8275	36.1	59.8
P1_53_NODE_445_length_5347_cov_1.408429	1	5347	15557	5347	100	120.744	33.5	2.48
P1_53_NODE_446_length_5304_cov_1.054472	1	5304	378	5304	100	9.30468	35.9	59.9
P1_53_NODE_447_length_5275_cov_1.336441	1	5275	695	5275	100	15.2538	36.2	60
P1_53_NODE_448_length_5275_cov_0.987374	1	5275	417	5275	100	9.94104	36.1	59.6
P1_53_NODE_449_length_5247_cov_0.843750	1	5247	398	5247	100	9.04803	35.9	59.1
P1_53_NODE_450_length_5245_cov_27.363738	1	5245	10724	5245	100	260.02	35.9	59.9
P1_53_NODE_451_length_5241_cov_0.894799	1	5241	367	5241	100	8.63003	36	59.7
P1_53_NODE_452_length_5187_cov_1.717194	1	5187	877	5187	100	19.2707	36.1	56.9
P1_53_NODE_453_length_5186_cov_0.927654	1	5186	373	5186	100	9.05958	36.1	59.9
P1_53_NODE_454_length_5167_cov_14.092063	1	5167	6881	5167	100	158.005	36.1	59
P1_53_NODE_455_length_5056_cov_10.006560	1	5056	5019	5056	100	114.745	36.2	59.7
P1_53_NODE_456_length_5040_cov_1.010584	1	5040	445	5040	100	10.5909	35.8	57.2
P1_53_NODE_457_length_5012_cov_1.248925	1	5012	523	5012	100	12.7715	35.8	59.8
P1_53_NODE_458_length_4980_cov_0.972388	1	4980	462	4980	100	10.9853	36.2	59.9
P1_53_NODE_459_length_4943_cov_1.084718	1	4943	485	4943	100	11.5454	36	59
P1_53_NODE_460_length_4935_cov_0.995008	1	4935	488	4935	100	11.3238	35.9	57.3
P1_53_NODE_461_length_4909_cov_1.122334	1	4909	534	4909	100	12.8806	35.9	59.5
P1_53_NODE_462_length_4899_cov_0.635163	1	4899	277	4899	100	6.85875	36.2	59.8
P1_53_NODE_463_length_4881_cov_28.110854	1	4881	12955	4881	100	313.691	36.1	59.1
P1_53_NODE_464_length_4870_cov_1.342399	1	4870	669	4870	100	15.5175	36.1	59.3
P1_53_NODE_465_length_4868_cov_0.925965	1	4868	420	4868	100	10.3486	36.2	59.9
P1_53_NODE_466_length_4856_cov_11.217339	1	4856	5451	4856	100	130.074	36.2	59.8
P1_53_NODE_467_length_4811_cov_1.116567	1	4811	463	4811	100	11.9019	35.7	59.2
P1_53_NODE_468_length_4801_cov_1.498716	1	4801	489	4801	100	13.2379	35.8	59.9
P1_53_NODE_469_length_4797_cov_1.740043	1	4797	738	4797	100	18.6587	35.9	59.4
P1_53_NODE_470_length_4786_cov_0.996137	1	4786	341	4786	100	9.09465	36	59.1
P1_53_NODE_471_length_4778_cov_1.500753	1	4778	532	4778	100	14.1379	36	56.8
P1_53_NODE_472_length_4769_cov_1.190651	1	4769	456	4769	100	11.9044	36	59.3
P1_53_NODE_473_length_4762_cov_1.023085	1	4762	387	4762	100	10.3028	35.7	59.3
P1_53_NODE_474_length_4745_cov_1.217194	1	4745	443	4745	100	11.8575	35.9	59.5
P1_53_NODE_475_length_4727_cov_1.018478	1	4727	497	4727	100	12.0283	36.1	59.4
P1_53_NODE_476_length_4719_cov_1.121516	1	4719	727	4707	99.7457	17.3098	36.1	54.1
P1_53_NODE_477_length_4710_cov_2.216234	1	4710	746	4710	100	20.1389	36	59.4
P1_53_NODE_478_length_4703_cov_1.244755	1	4703	454	4703	100	12.1174	36	58.8
P1_53_NODE_479_length_4693_cov_0.754052	1	4693	287	4693	100	7.4967	36.1	59.7
P1_53_NODE_480_length_4666_cov_1.736506	1	4666	603	4666	100	16.311	36	59.1
P1_53_NODE_481_length_4645_cov_2.494024	1	4645	968	4645	100	25.1184	35.8	58.5
P1_53_NODE_482_length_4633_cov_0.913449	1	4633	382	4621	99.741	9.22102	36	51.3
P1_53_NODE_483_length_4612_cov_3.753112	1	4612	1485	4612	100	38.8918	36	59.8
P1_53_NODE_484_length_4609_cov_1.825802	1	4609	761	4609	100	19.6223	36	59.8
P1_53_NODE_485_length_4605_cov_1.441268	1	4605	477	4605	100	13.2007	35.9	59.5
P1_53_NODE_486_length_4562_cov_3.329425	1	4562	1293	4555	99.8466	34.6094	36.1	59.5
P1_53_NODE_487_length_4557_cov_1.286230	1	4557	456	4557	100	12.6645	36.1	59.3
P1_53_NODE_488_length_4557_cov_0.901806	1	4557	349	4557	100	8.85605	36	53.9
P1_53_NODE_489_length_4552_cov_1.577853	1	4552	600	4552	100	16.4402	35.9	59.4
P1_53_NODE_490_length_4550_cov_1.938277	1	4550	607	4504	98.989	17.2356	36	59.6
P1_53_NODE_491_length_4500_cov_1.736565	1	4500	622	4500	100	16.8956	36	58.6
P1_53_NODE_492_length_4496_cov_1.337835	1	4496	4581	4496	100	42.5483	32.7	12.3
P1_53_NODE_493_length_4488_cov_10.352113	1	4488	4313	4488	100	114.751	36.1	59.6
P1_53_NODE_494_length_4486_cov_1.020647	1	4486	394	4486	100	10.5187	36.2	59.2
P1_53_NODE_495_length_4444_cov_0.834607	1	4444	436	4444	100	11.1346	36.3	59
P1_53_NODE_496_length_4430_cov_4.401348	1	4430	1903	4430	100	49.8002	36.2	59.1
P1_53_NODE_497_length_4423_cov_1.472300	1	4423	626	4423	100	16.1368	36	55.2
P1_53_NODE_498_length_4421_cov_2.731719	1	4421	1070	4421	100	29.1687	36.1	58.8
P1_53_NODE_499_length_4412_cov_1.110852	1	4412	411	4412	100	11.5131	35.9	59.1
P1_53_NODE_500_length_4411_cov_1.651727	1	4411	604	4411	100	16.8268	36	59.8
P1_53_NODE_501_length_4380_cov_1.262638	1	4380	582	4380	100	14.6342	36.2	55.1
P1_53_NODE_502_length_4360_cov_1.560359	1	4360	553	4354	99.8624	15.62	36	58
P1_53_NODE_503_length_4358_cov_2.628540	1	4358	958	4358	100	26.9224	36.1	59.8
P1_53_NODE_504_length_4323_cov_2.843184	1	4323	1438	4323	100	36.5313	36.2	56.3
P1_53_NODE_505_length_4269_cov_10.274988	1	4269	3091	4269	100	93.9806	35.9	59
P1_53_NODE_506_length_4262_cov_1.134462	1	4262	387	4262	100	11.0235	35.9	59.2
P1_53_NODE_507_length_4208_cov_0.901985	1	4208	287	4208	100	8.48622	35.8	57.7
P1_53_NODE_508_length_4202_cov_1.193374	1	4202	463	4202	100	13.0526	35.9	58.4
P1_53_NODE_509_length_4196_cov_1.299091	1	4196	572	4196	100	15.7641	36	59.6
P1_53_NODE_510_length_4162_cov_0.942751	1	4162	355	4162	100	10.1725	36	59.7
P1_53_NODE_511_length_4151_cov_0.986581	1	4151	403	4151	100	11.7781	36	59.1
P1_53_NODE_512_length_4140_cov_0.769250	1	4140	243	4140	100	7.39952	36.2	60
P1_53_NODE_513_length_4130_cov_2.827130	1	4130	882	4125	99.8789	26.1809	36	53.7
P1_53_NODE_514_length_4125_cov_1.294147	1	4125	587	4125	100	16.3719	36.1	59.5
P1_53_NODE_515_length_4124_cov_1.233925	1	4124	411	4124	100	12.3831	36	58.7
P1_53_NODE_516_length_4122_cov_1.673091	1	4122	587	4122	100	17.37	36.2	59.5
P1_53_NODE_517_length_4106_cov_0.669264	1	4106	241	4106	100	7.16926	36	60
P1_53_NODE_518_length_4095_cov_1.502268	1	4095	595	4095	100	17.0681	36.1	59
P1_53_NODE_519_length_4077_cov_1.384810	1	4077	423	4077	100	13.1001	35.9	59.8
P1_53_NODE_520_length_4053_cov_1.059348	1	4053	463	4053	100	13.4476	35.9	57.1
P1_53_NODE_521_length_4034_cov_0.723829	1	4034	286	4034	100	8.15369	36.2	59.1
P1_53_NODE_522_length_4018_cov_2.204575	1	4018	815	4018	100	25.4331	36	58.6
P1_53_NODE_523_length_3969_cov_18.475534	1	3969	7195	3969	100	211.099	36.1	57.4
P1_53_NODE_524_length_3955_cov_1.159613	1	3955	266	3955	100	9.13704	36.1	60
P1_53_NODE_525_length_3939_cov_1.217996	1	3939	364	3939	100	11.4976	35.9	59.5
P1_53_NODE_526_length_3934_cov_1.389283	1	3934	570	3934	100	16.5907	35.8	58.4
P1_53_NODE_527_length_3925_cov_0.943655	1	3925	283	3925	100	9.05401	35.9	60
P1_53_NODE_528_length_3923_cov_1.295047	1	3923	561	3923	100	16.0806	36.2	59.3
P1_53_NODE_529_length_3900_cov_1.420620	1	3900	406	3900	100	13.2685	35.8	59.1
P1_53_NODE_530_length_3883_cov_15.603242	1	3883	5936	3883	100	178.968	36	59.7
P1_53_NODE_531_length_3882_cov_1.969374	1	3882	809	3882	100	23.2282	36.1	50.4
P1_53_NODE_532_length_3840_cov_2.068947	1	3840	631	3840	100	19.8307	35.9	52.1
P1_53_NODE_533_length_3839_cov_3.141972	1	3839	896	3839	100	29.0662	36	57.9
P1_53_NODE_534_length_3834_cov_2.706231	1	3834	1011	3824	99.7392	32.0232	36	51.4
P1_53_NODE_535_length_3824_cov_0.639437	1	3824	193	3824	100	6.34519	36	59.9
P1_53_NODE_536_length_3811_cov_0.929696	1	3811	330	3811	100	10.2944	36	59.2
P1_53_NODE_537_length_3800_cov_1.187313	1	3800	358	3800	100	11.9039	36.1	60
P1_53_NODE_538_length_3771_cov_1.021131	1	3771	359	3771	100	11.206	35.9	55.2
P1_53_NODE_539_length_3770_cov_1.087016	1	3770	361	3770	100	11.4154	36.1	60
P1_53_NODE_540_length_3767_cov_1.060714	1	3767	454	3767	100	13.4646	36.2	59.2
P1_53_NODE_541_length_3764_cov_1.041243	1	3764	331	3764	100	10.4299	36.1	58.1
P1_53_NODE_542_length_3740_cov_0.938278	1	3740	283	3740	100	9.43262	35.8	59.5
P1_53_NODE_543_length_3731_cov_1.254440	1	3731	347	3731	100	11.7483	36	59.5
P1_53_NODE_544_length_3713_cov_0.730061	1	3713	213	3713	100	7.05467	35.9	59.7
P1_53_NODE_545_length_3693_cov_1.053001	1	3693	324	3693	100	10.9686	36	59.6
P1_53_NODE_546_length_3680_cov_0.655221	1	3680	233	3680	100	7.43179	36.1	56.9
P1_53_NODE_547_length_3669_cov_0.761434	1	3669	388	3669	100	11.3132	36.2	59.9
P1_53_NODE_548_length_3659_cov_0.784258	1	3659	285	3659	100	8.99399	36.2	56.6
P1_53_NODE_549_length_3642_cov_0.896444	1	3642	345	3642	100	11.1645	36.2	59.7
P1_53_NODE_550_length_3641_cov_1.062607	1	3641	309	3641	100	10.2302	36.1	57.1
P1_53_NODE_551_length_3632_cov_0.957775	1	3632	246	3632	100	8.79047	35.7	59.7
P1_53_NODE_552_length_3632_cov_0.558631	1	3632	291	3632	100	8.62968	36.3	59.9
P1_53_NODE_553_length_3616_cov_1.486099	1	3616	519	3616	100	16.0022	35.9	54.5
P1_53_NODE_554_length_3615_cov_1.120413	1	3615	409	3615	100	14.1444	35.9	54
P1_53_NODE_555_length_3602_cov_0.963165	1	3602	363	3602	100	11.6427	36	59.7
P1_53_NODE_556_length_3589_cov_9.238159	1	3589	3287	3589	100	105.809	36.2	59.5
P1_53_NODE_557_length_3583_cov_1.669560	1	3583	509	3583	100	16.6977	36	55.2
P1_53_NODE_558_length_3567_cov_1.785756	1	3567	509	3567	100	17.4701	35.8	56.8
P1_53_NODE_559_length_3557_cov_1.835860	1	3557	468	3557	100	16.7827	35.9	59.7
P1_53_NODE_560_length_3548_cov_0.726980	1	3548	189	3548	100	6.78326	36.1	59.9
P1_53_NODE_561_length_3518_cov_0.955765	1	3518	264	3518	100	9.69215	36.1	60
P1_53_NODE_562_length_3508_cov_2.803576	1	3508	746	3508	100	26.3384	35.9	59.5
P1_53_NODE_563_length_3507_cov_0.854734	1	3507	280	3507	100	9.31366	36.2	58.5
P1_53_NODE_564_length_3502_cov_0.993481	1	3502	279	3502	100	9.82895	36.2	60
P1_53_NODE_565_length_3486_cov_1.630843	1	3486	734	3486	100	22.4191	36	52.9
P1_53_NODE_566_length_3483_cov_0.981228	1	3483	290	3483	100	10.2027	36	59.9
P1_53_NODE_567_length_3470_cov_15.546567	1	3470	4932	3470	100	169.785	36.2	59.9
P1_53_NODE_568_length_3470_cov_1.976369	1	3470	453	3470	100	17.1703	35.8	59.8
