#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
P3_86_NODE_1110_length_5606_cov_3.949261	1	5606	1212	5606	100	29.7886	35.9	59.7
P3_86_NODE_1111_length_5599_cov_4.688962	1	5599	1857	5599	100	44.0943	35.5	56.5
P3_86_NODE_1112_length_5594_cov_1.671666	1	5594	558	5585	99.8391	13.7317	35.7	59.6
P3_86_NODE_1113_length_5592_cov_0.838609	1	5592	264	5592	100	6.61981	36.2	59.6
P3_86_NODE_1114_length_5584_cov_1.256734	1	5584	395	5575	99.8388	9.66332	35.8	59.4
P3_86_NODE_1115_length_5568_cov_20.412608	1	5568	6418	5568	100	160.987	35.8	58.3
P3_86_NODE_1116_length_5568_cov_10.421614	1	5568	3437	5568	100	84.3723	35.4	53.7
P3_86_NODE_1117_length_5567_cov_1.246507	1	5567	372	5567	100	9.448	35.8	60
P3_86_NODE_1118_length_5560_cov_2.038285	1	5560	666	5560	100	16.5282	36	57.2
P3_86_NODE_1119_length_5556_cov_1.088046	1	5556	320	5556	100	8.10475	35.7	60
P3_86_NODE_1120_length_5555_cov_15.031135	1	5555	4901	5555	100	120.633	35.8	54.5
P3_86_NODE_1121_length_5555_cov_9.605380	1	5555	2891	5555	100	72.2751	35.7	57.8
P3_86_NODE_1122_length_5545_cov_9.777962	1	5545	3756	5545	100	90.9971	35.1	54.3
P3_86_NODE_1123_length_5545_cov_6.378922	1	5545	3942	5545	100	93.6209	35.9	39.7
P3_86_NODE_1124_length_5544_cov_4.145837	1	5544	1679	5544	100	36.3281	35.7	45.1
P3_86_NODE_1125_length_5542_cov_0.829732	1	5542	248	5542	100	6.32389	35.8	60
P3_86_NODE_1126_length_5532_cov_2.119149	1	5532	1185	5530	99.9638	28.9168	36	59
P3_86_NODE_1127_length_5530_cov_1.322228	1	5530	419	5530	100	10.4593	36	59.3
P3_86_NODE_1128_length_5529_cov_16.499260	1	5529	5107	5529	100	127.699	35.7	59.1
P3_86_NODE_1129_length_5528_cov_4.546751	1	5528	1757	5528	100	42.3591	35.6	46.3
P3_86_NODE_1130_length_5527_cov_1.036111	1	5527	379	5527	100	8.8956	35.9	56.5
P3_86_NODE_1131_length_5511_cov_1.859955	1	5511	639	5511	100	15.307	35.6	54.5
P3_86_NODE_1132_length_5501_cov_5.793822	1	5501	1685	5501	100	43.1622	35.9	59.4
P3_86_NODE_1133_length_5501_cov_1.632490	1	5501	497	5501	100	12.381	35.9	55.9
P3_86_NODE_1134_length_5500_cov_12.359517	1	5500	3769	5500	100	94.1267	35.8	59.8
P3_86_NODE_1135_length_5500_cov_1.166574	1	5500	351	5500	100	8.73709	35.9	59.1
P3_86_NODE_1136_length_5499_cov_1.195086	1	5499	345	5499	100	8.74141	35.7	58.4
P3_86_NODE_1137_length_5497_cov_3.315270	1	5497	980	5497	100	24.7731	35.9	56.7
P3_86_NODE_1138_length_5496_cov_2.015273	1	5496	614	5494	99.9636	15.6388	35.9	59.2
P3_86_NODE_1139_length_5493_cov_5.735184	1	5493	1755	5493	100	43.8869	35.9	59.8
P3_86_NODE_1140_length_5492_cov_0.665610	1	5492	196	5492	100	5.13765	35.7	59.8
P3_86_NODE_1141_length_5475_cov_5.668100	1	5475	1728	5475	100	43.6433	35.8	57.5
P3_86_NODE_1142_length_5463_cov_3.487069	1	5463	1008	5463	100	25.8091	35.7	59.4
P3_86_NODE_1143_length_5459_cov_28.545386	1	5459	8793	5459	100	222.922	35.7	59.6
P3_86_NODE_1144_length_5442_cov_3.004516	1	5442	962	5442	100	24.2143	35.6	57.1
P3_86_NODE_1145_length_5436_cov_53.128348	1	5436	15487	5436	100	397.674	35.8	60
P3_86_NODE_1146_length_5433_cov_2.077648	1	5433	617	5433	100	15.8073	35.8	58.9
P3_86_NODE_1147_length_5432_cov_1.202828	1	5432	390	5432	100	9.69827	36.1	57.8
P3_86_NODE_1148_length_5420_cov_5.425657	1	5420	815	5420	100	20.5649	35.7	0
P3_86_NODE_1149_length_5420_cov_1.310410	1	5420	443	5420	100	11.348	36	60
P3_86_NODE_1150_length_5414_cov_3.493475	1	5414	1048	5413	99.9815	26.8253	35.6	58.5
P3_86_NODE_1151_length_5403_cov_8.680629	1	5403	2484	5403	100	64.3246	36	58.9
P3_86_NODE_1152_length_5403_cov_1.353108	1	5403	405	5403	100	10.4235	36.1	60
P3_86_NODE_1153_length_5399_cov_0.971737	1	5399	307	5399	100	7.79552	35.8	59.3
P3_86_NODE_1154_length_5388_cov_26.197824	1	5388	7627	5388	100	199.327	35.9	59.7
P3_86_NODE_1155_length_5380_cov_1.969541	1	5380	550	5380	100	14.5519	35.8	59.8
P3_86_NODE_1156_length_5376_cov_1.052010	1	5376	283	5366	99.814	7.46745	35.5	58
P3_86_NODE_1157_length_5372_cov_3.425929	1	5372	998	5372	100	26.0981	35.8	59.1
P3_86_NODE_1158_length_5350_cov_1.035612	1	5350	281	5350	100	7.41589	35.5	59.9
P3_86_NODE_1159_length_5347_cov_1.341762	1	5347	433	5347	100	10.7307	35.8	56.6
P3_86_NODE_1160_length_5345_cov_5.362974	1	5345	1663	5345	100	42.7072	35.4	58.2
P3_86_NODE_1161_length_5344_cov_1.957447	1	5344	526	5344	100	14.1293	36.1	60
P3_86_NODE_1162_length_5338_cov_1.894838	1	5338	513	5338	100	13.7973	35.6	59.9
P3_86_NODE_1163_length_5325_cov_2.528472	1	5325	788	5325	100	20.0511	35.8	56.7
P3_86_NODE_1164_length_5316_cov_1.335517	1	5316	395	5316	100	10.0687	35.8	59.8
P3_86_NODE_1165_length_5314_cov_1.455755	1	5314	660	5304	99.8118	16.9123	36	58.8
P3_86_NODE_1166_length_5307_cov_4.123552	1	5307	1267	5307	100	32.6424	35.8	56.9
P3_86_NODE_1167_length_5306_cov_2.436764	1	5306	801	5306	100	20.6478	36	58.5
P3_86_NODE_1168_length_5297_cov_7.521857	1	5297	2621	5297	100	68.0999	35.6	58.4
P3_86_NODE_1169_length_5291_cov_59.237026	1	5291	37892	5291	100	1016.73	36.1	40.6
P3_86_NODE_1170_length_5270_cov_7.574949	1	5270	2188	5270	100	58.0602	35.8	59.5
P3_86_NODE_1171_length_5269_cov_0.875535	1	5269	248	5269	100	6.45436	35.8	58.8
P3_86_NODE_1172_length_5267_cov_38.064008	1	5267	18760	5267	100	497.478	36	44.5
P3_86_NODE_1173_length_5253_cov_50.348615	1	5253	15566	5253	100	407.383	35.7	58.2
P3_86_NODE_1174_length_5243_cov_5.423964	1	5243	1592	5243	100	42.0519	35.8	58.9
P3_86_NODE_1175_length_5239_cov_4.713028	1	5239	1345	5239	100	35.7692	35.6	59.8
P3_86_NODE_1176_length_5226_cov_0.827221	1	5226	243	5226	100	6.38404	36	59.7
P3_86_NODE_1177_length_5221_cov_1.339812	1	5221	444	5200	99.5978	11.0295	36	53.1
P3_86_NODE_1178_length_5220_cov_1.330650	1	5220	370	5220	100	9.89598	36	57.1
P3_86_NODE_1179_length_5216_cov_1.106308	1	5216	324	5216	100	8.45533	35.4	58
P3_86_NODE_1180_length_5206_cov_1.333530	1	5206	381	5206	100	10.0273	35.5	58
P3_86_NODE_1181_length_5198_cov_1.172550	1	5198	340	5198	100	8.97057	35.6	59.5
P3_86_NODE_1182_length_5190_cov_8.089473	1	5190	2354	5190	100	63.2723	35.9	59.6
P3_86_NODE_1183_length_5183_cov_1.320214	1	5183	358	5183	100	9.55393	36	59.8
P3_86_NODE_1184_length_5177_cov_1.750891	1	5177	557	5177	100	14.1578	35.8	53.8
P3_86_NODE_1185_length_5170_cov_1.641880	1	5170	453	5170	100	12.1609	35.6	59.4
P3_86_NODE_1186_length_5165_cov_1.114530	1	5165	295	5165	100	8.06292	35.8	59.9
P3_86_NODE_1187_length_5164_cov_2.213024	1	5164	689	5164	100	17.8943	35.9	59.1
P3_86_NODE_1188_length_5162_cov_1.555710	1	5162	490	5162	100	13.1664	35.9	59.7
P3_86_NODE_1189_length_5158_cov_3.346452	1	5158	925	5158	100	24.8788	35.8	59.7
P3_86_NODE_1190_length_5155_cov_0.932975	1	5155	274	5155	100	7.13928	35.8	58.2
P3_86_NODE_1191_length_5154_cov_1.202904	1	5154	349	5154	100	9.32072	35.8	56.3
P3_86_NODE_1192_length_5142_cov_1.327218	1	5142	358	5142	100	9.8098	36	59.7
P3_86_NODE_1193_length_5132_cov_1.205994	1	5132	349	5132	100	8.92128	36.1	56.4
P3_86_NODE_1194_length_5123_cov_4.089472	1	5123	1169	5123	100	31.731	35.8	58.5
P3_86_NODE_1195_length_5120_cov_4.021630	1	5120	1116	5120	100	30.7443	35.9	58.9
P3_86_NODE_1196_length_5114_cov_1.140766	1	5114	804	5110	99.9218	16.7476	31.9	30.5
P3_86_NODE_1197_length_5113_cov_3.191336	1	5113	908	5113	100	24.795	35.5	57.5
P3_86_NODE_1198_length_5099_cov_2.031376	1	5099	614	5099	100	16.2804	35.6	56.8
P3_86_NODE_1199_length_5096_cov_2.392634	1	5096	786	5096	100	19.6313	35.8	51.5
P3_86_NODE_1200_length_5089_cov_2.046957	1	5089	740	5089	100	18.1786	35.7	58.6
P3_86_NODE_1201_length_5082_cov_1.664379	1	5082	485	5082	100	13.1131	35.6	59.3
P3_86_NODE_1202_length_5081_cov_4.355470	1	5081	1345	5081	100	36.8858	35.7	59.4
P3_86_NODE_1203_length_5080_cov_0.917222	1	5080	257	5071	99.8228	6.71791	36	54.8
P3_86_NODE_1204_length_5061_cov_1.462708	1	5061	460	5061	100	12.3517	35.9	58.5
P3_86_NODE_1205_length_5055_cov_40.459668	1	5055	11191	5055	100	307.62	35.8	60
P3_86_NODE_1206_length_5054_cov_0.726406	1	5054	205	5054	100	5.65572	35.8	59.8
P3_86_NODE_1207_length_5053_cov_0.905400	1	5053	265	5045	99.8417	7.06828	35.8	57.9
P3_86_NODE_1208_length_5045_cov_1.156364	1	5045	305	5035	99.8018	8.57027	35.2	59.8
P3_86_NODE_1209_length_5022_cov_42.542594	1	5022	11577	5022	100	321.962	36	59.6
P3_86_NODE_1210_length_5022_cov_0.956282	1	5022	265	5022	100	7.4329	36	60
P3_86_NODE_1211_length_5019_cov_5.984873	1	5019	1588	5019	100	44.4047	35.9	59.8
P3_86_NODE_1212_length_5011_cov_1.116298	1	5011	259	5011	100	7.53842	35.6	59.9
P3_86_NODE_1213_length_5008_cov_1.111453	1	5008	306	5008	100	8.42093	35.5	59.6
P3_86_NODE_1214_length_5005_cov_8.043665	1	5005	4260	5005	100	117.046	35.8	57.2
P3_86_NODE_1215_length_5004_cov_1.058643	1	5004	282	5004	100	7.90128	35.7	59.8
P3_86_NODE_1216_length_5002_cov_12.583179	1	5002	3644	5002	100	101.494	35.8	56.9
P3_86_NODE_1217_length_4995_cov_1.772186	1	4995	547	4992	99.9399	14.7237	36.1	55.2
P3_86_NODE_1218_length_4992_cov_1.489209	1	4992	383	4992	100	10.8674	35.9	58.7
P3_86_NODE_1219_length_4989_cov_2.281366	1	4989	703	4977	99.7595	18.5458	35.8	54.9
P3_86_NODE_1220_length_4983_cov_2.036038	1	4983	607	4983	100	16.1258	35.8	57
P3_86_NODE_1221_length_4982_cov_2.291452	1	4982	599	4982	100	16.8758	35.9	59.4
P3_86_NODE_1222_length_4968_cov_1.722165	1	4968	478	4968	100	13.2977	35.7	58.9
P3_86_NODE_1223_length_4939_cov_4.321280	1	4939	1545	4939	100	42.6754	35.2	52.1
P3_86_NODE_1224_length_4926_cov_7.316941	1	4926	2369	4926	100	66.1411	35.9	59.4
P3_86_NODE_1225_length_4908_cov_1.235934	1	4908	333	4908	100	9.40607	35.8	56.5
P3_86_NODE_1226_length_4900_cov_1.035408	1	4900	294	4900	100	8.24694	36.1	58.4
P3_86_NODE_1227_length_4882_cov_23.985826	1	4882	6420	4882	100	182.141	35.8	60
P3_86_NODE_1228_length_4879_cov_1.674242	1	4879	685	4877	99.959	14.3782	35.9	48.8
P3_86_NODE_1229_length_4877_cov_1.204421	1	4877	313	4877	100	8.96125	36	59.5
P3_86_NODE_1230_length_4874_cov_4.099780	1	4874	1080	4874	100	30.8835	35.7	59.9
P3_86_NODE_1231_length_4874_cov_1.329682	1	4874	385	4874	100	10.5164	35.6	55.3
P3_86_NODE_1232_length_4868_cov_2.176123	1	4868	973	4868	100	23.6664	35.9	59.4
P3_86_NODE_1233_length_4868_cov_1.304155	1	4868	317	4868	100	9.25185	35.8	60
P3_86_NODE_1234_length_4859_cov_1.148140	1	4859	316	4859	100	8.94958	36	59.4
P3_86_NODE_1235_length_4857_cov_1.983298	1	4857	786	4857	100	21.8666	35.9	46.3
P3_86_NODE_1236_length_4853_cov_2.159331	1	4853	585	4853	100	16.7165	36	58.7
P3_86_NODE_1237_length_4852_cov_2.884021	1	4852	742	4834	99.629	21.535	35.9	58.7
P3_86_NODE_1238_length_4847_cov_4.854845	1	4847	1366	4847	100	38.6862	35.7	58.9
P3_86_NODE_1239_length_4843_cov_4.901824	1	4843	1309	4843	100	37.9818	36	59.9
P3_86_NODE_1240_length_4833_cov_1.179983	1	4833	306	4825	99.8345	8.91393	35.8	60
P3_86_NODE_1241_length_4831_cov_0.943240	1	4831	249	4821	99.793	7.11902	35.6	59
P3_86_NODE_1242_length_4830_cov_0.566872	1	4830	157	4821	99.8137	4.59462	35.2	60
P3_86_NODE_1243_length_4829_cov_9.997448	1	4829	5645	4829	100	162.291	36.1	34.9
P3_86_NODE_1244_length_4824_cov_28.619757	1	4824	7627	4824	100	220.215	35.3	59.4
P3_86_NODE_1245_length_4818_cov_5.408868	1	4818	1531	4812	99.8755	42.6995	35.7	56.3
P3_86_NODE_1246_length_4811_cov_1.735909	1	4811	493	4811	100	14.0229	35.7	53.4
P3_86_NODE_1247_length_4803_cov_4.623182	1	4803	1178	4803	100	34.1126	36	59.6
P3_86_NODE_1248_length_4803_cov_1.445252	1	4803	464	4793	99.7918	12.9694	35.7	54.8
P3_86_NODE_1249_length_4799_cov_1.365582	1	4799	373	4799	100	10.651	36	59.1
P3_86_NODE_1250_length_4796_cov_7.146284	1	4796	2020	4796	100	57.5605	35.3	56.9
P3_86_NODE_1251_length_4796_cov_0.844935	1	4796	219	4786	99.7915	6.25917	35.8	58.4
P3_86_NODE_1252_length_4795_cov_1.131748	1	4795	287	4795	100	8.43816	36	60
P3_86_NODE_1253_length_4794_cov_0.728948	1	4794	215	4794	100	6.10096	36	60
P3_86_NODE_1254_length_4775_cov_2.639630	1	4775	734	4775	100	20.8955	36	56.9
P3_86_NODE_1255_length_4766_cov_1.824316	1	4766	509	4766	100	14.4454	35.5	55.4
P3_86_NODE_1256_length_4750_cov_1.003894	1	4750	275	4750	100	7.75116	36	58.5
P3_86_NODE_1257_length_4749_cov_2.421679	1	4749	758	4749	100	21.7328	36	57.4
P3_86_NODE_1258_length_4749_cov_1.026395	1	4749	251	4749	100	7.47336	35.8	60
P3_86_NODE_1259_length_4745_cov_15.866825	1	4745	4173	4745	100	121.757	35.8	58.3
P3_86_NODE_1260_length_4732_cov_0.757655	1	4732	188	4712	99.5773	5.50486	35.8	59.8
P3_86_NODE_1261_length_4731_cov_1.245004	1	4731	372	4731	100	10.4855	35.6	57.4
P3_86_NODE_1262_length_4728_cov_5.472723	1	4728	1409	4728	100	41.915	35.8	59.4
P3_86_NODE_1263_length_4713_cov_16.111644	1	4713	4109	4713	100	121.792	35.6	59.6
P3_86_NODE_1264_length_4712_cov_3.900806	1	4712	1002	4712	100	29.6517	36	59.2
P3_86_NODE_1265_length_4706_cov_1.782267	1	4706	481	4706	100	13.9377	35.7	55.7
P3_86_NODE_1266_length_4699_cov_4.931828	1	4699	1245	4699	100	36.7855	35.9	60
P3_86_NODE_1267_length_4699_cov_1.731409	1	4699	480	4689	99.7872	13.9587	35.5	59.7
P3_86_NODE_1268_length_4694_cov_2.266039	1	4694	703	4686	99.8296	19.5292	35.7	52.9
P3_86_NODE_1269_length_4682_cov_0.795609	1	4682	206	4682	100	6.173	35.9	60
P3_86_NODE_1270_length_4679_cov_1.495167	1	4679	412	4679	100	12.1956	35.7	59.7
P3_86_NODE_1271_length_4677_cov_1.343956	1	4677	423	4677	100	11.9429	35.6	49.4
P3_86_NODE_1272_length_4674_cov_1.482736	1	4674	458	4674	100	12.8504	35.8	50.9
P3_86_NODE_1273_length_4674_cov_1.405982	1	4674	382	4671	99.9358	11	35.8	53.4
P3_86_NODE_1274_length_4665_cov_5.435654	1	4665	1417	4665	100	42.1408	35.7	58.3
P3_86_NODE_1275_length_4660_cov_14.955879	1	4660	4437	4660	100	130.621	35.8	58.1
P3_86_NODE_1276_length_4657_cov_3.934437	1	4657	1044	4657	100	30.3481	35.9	59.7
P3_86_NODE_1277_length_4654_cov_7.962448	1	4654	2436	4654	100	71.5258	35.2	52.7
P3_86_NODE_1278_length_4652_cov_11.628066	1	4652	3377	4652	100	99.4753	35.5	57.7
P3_86_NODE_1279_length_4651_cov_1.087754	1	4651	237	4641	99.785	7.45926	35.5	60
P3_86_NODE_1280_length_4648_cov_10.927892	1	4648	2741	4648	100	82.8481	35.9	59.7
P3_86_NODE_1281_length_4642_cov_4.937303	1	4642	1303	4642	100	38.1887	35.9	58.9
P3_86_NODE_1282_length_4637_cov_4.440576	1	4637	1149	4637	100	34.2014	35.8	56.8
P3_86_NODE_1283_length_4636_cov_1.066312	1	4636	257	4636	100	7.79206	35.6	59.8
P3_86_NODE_1284_length_4633_cov_1.070351	1	4633	386	4633	100	10.602	35.5	56.2
P3_86_NODE_1285_length_4632_cov_33.928767	1	4632	8586	4632	100	258.294	35.8	60
P3_86_NODE_1286_length_4624_cov_1.338225	1	4624	348	4624	100	10.3609	35.9	59.5
P3_86_NODE_1287_length_4612_cov_4.898997	1	4612	1229	4612	100	36.9087	35.9	59
P3_86_NODE_1288_length_4608_cov_1.169159	1	4608	278	4608	100	8.46419	35.8	59.9
P3_86_NODE_1289_length_4604_cov_6.961135	1	4604	2296	4604	100	66.0964	35.3	55.3
P3_86_NODE_1290_length_4601_cov_2.812249	1	4601	824	4601	100	23.3517	35.4	52
P3_86_NODE_1291_length_4594_cov_6.221563	1	4594	1598	4594	100	47.7384	35.8	60
P3_86_NODE_1292_length_4593_cov_1.797806	1	4593	535	4593	100	16.339	35.9	58.3
P3_86_NODE_1293_length_4587_cov_0.945067	1	4587	229	4587	100	6.96468	35.8	59.4
P3_86_NODE_1294_length_4576_cov_0.652281	1	4576	153	4566	99.7815	4.67461	35.9	59.8
P3_86_NODE_1295_length_4573_cov_8.216596	1	4573	2185	4573	100	65.5318	36	59.7
P3_86_NODE_1296_length_4558_cov_1.048070	1	4558	258	4558	100	7.97389	35.7	58.8
P3_86_NODE_1297_length_4544_cov_2.376047	1	4544	658	4544	100	20.1384	35.7	59.6
P3_86_NODE_1298_length_4541_cov_1.021749	1	4541	249	4541	100	7.62938	35.7	60
P3_86_NODE_1299_length_4535_cov_2.455762	1	4535	580	4535	100	18.1407	35.5	59.4
P3_86_NODE_1300_length_4530_cov_1.027027	1	4530	226	4530	100	7.21015	35.9	60
P3_86_NODE_1301_length_4526_cov_1.092748	1	4526	274	4526	100	8.27707	35.9	59.9
P3_86_NODE_1302_length_4521_cov_1.372553	1	4521	315	4521	100	9.89847	35.5	59.9
P3_86_NODE_1303_length_4518_cov_3.137352	1	4518	801	4518	100	24.5139	35.8	59.7
P3_86_NODE_1304_length_4516_cov_1.245842	1	4516	320	4516	100	9.69398	35.4	57.4
P3_86_NODE_1305_length_4514_cov_1.417142	1	4514	400	4514	100	11.7588	35.6	56.9
P3_86_NODE_1306_length_4514_cov_0.961249	1	4514	250	4514	100	7.50731	35.7	57
P3_86_NODE_1307_length_4513_cov_24.203602	1	4513	6009	4513	100	185.182	35.8	58.5
P3_86_NODE_1308_length_4504_cov_29.261283	1	4504	7889	4504	100	237.807	35.9	59.9
P3_86_NODE_1309_length_4504_cov_0.940599	1	4504	225	4460	99.0231	6.96492	35.6	59.3
P3_86_NODE_1310_length_4503_cov_1.268967	1	4503	320	4503	100	9.96491	36	59.8
P3_86_NODE_1311_length_4494_cov_1.157316	1	4494	270	4494	100	8.48999	35.7	59.9
P3_86_NODE_1312_length_4486_cov_1.510668	1	4486	368	4486	100	11.0704	35.5	56.6
P3_86_NODE_1313_length_4479_cov_0.791131	1	4479	186	4479	100	5.85376	35.7	59.8
P3_86_NODE_1314_length_4477_cov_2.462759	1	4477	621	4477	100	19.004	35.9	58.8
P3_86_NODE_1315_length_4477_cov_1.227126	1	4477	375	4477	100	11.1633	35.8	57.5
P3_86_NODE_1316_length_4476_cov_5.040239	1	4476	2134	4467	99.7989	61.7022	35.7	53
P3_86_NODE_1317_length_4460_cov_0.754212	1	4460	180	4450	99.7758	5.59955	35.9	58.5
P3_86_NODE_1318_length_4455_cov_2.126617	1	4455	470	4455	100	15.0034	35.9	59.4
P3_86_NODE_1319_length_4453_cov_1.127601	1	4453	272	4453	100	8.8071	35.8	59.6
P3_86_NODE_1320_length_4452_cov_2.135954	1	4452	511	4452	100	15.8841	35.9	56.4
P3_86_NODE_1321_length_4450_cov_1.257691	1	4450	325	4450	100	9.74382	35.6	54.9
P3_86_NODE_1322_length_4448_cov_0.750289	1	4448	205	4438	99.7752	6.08116	35.8	57
P3_86_NODE_1323_length_4417_cov_15.325484	1	4417	3754	4417	100	116.587	35.9	59.9
P3_86_NODE_1324_length_4408_cov_95.202756	1	4408	22975	4408	100	723.888	35.9	59.8
P3_86_NODE_1325_length_4400_cov_28.576320	1	4400	6852	4400	100	217.232	35.9	59.8
P3_86_NODE_1326_length_4399_cov_2.586376	1	4399	750	4399	100	22.4228	35.9	51.8
P3_86_NODE_1327_length_4393_cov_6.532743	1	4393	1585	4393	100	49.6875	35.8	60
P3_86_NODE_1328_length_4387_cov_2.255164	1	4387	779	4387	100	24.6804	35.5	40.6
P3_86_NODE_1329_length_4386_cov_3.599906	1	4386	975	4386	100	30.3226	35.9	59.8
P3_86_NODE_1330_length_4384_cov_0.701668	1	4384	178	4384	100	5.46214	35.7	59.3
P3_86_NODE_1331_length_4378_cov_0.849682	1	4378	190	4378	100	6.20123	35.6	60
P3_86_NODE_1332_length_4373_cov_0.632124	1	4373	157	4327	98.9481	4.94329	35.7	59.5
P3_86_NODE_1333_length_4372_cov_1.135925	1	4372	260	4372	100	8.42795	35.3	60
P3_86_NODE_1334_length_4371_cov_0.833176	1	4371	213	4371	100	6.45527	35.9	55.6
P3_86_NODE_1335_length_4367_cov_0.999057	1	4367	249	4365	99.9542	7.78818	35.8	57.4
P3_86_NODE_1336_length_4363_cov_1.019594	1	4363	241	4363	100	7.67981	36.1	58.6
P3_86_NODE_1337_length_4361_cov_1.336561	1	4361	313	4361	100	9.90277	35.7	60
P3_86_NODE_1338_length_4350_cov_2.239166	1	4350	563	4350	100	17.2517	35.7	55.7
P3_86_NODE_1339_length_4348_cov_1.251125	1	4348	272	4348	100	8.86845	35.7	60
P3_86_NODE_1340_length_4345_cov_16.823345	1	4345	4150	4345	100	130.068	35.8	60
P3_86_NODE_1341_length_4340_cov_15.944932	1	4340	3889	4340	100	124.236	35.8	59.2
P3_86_NODE_1342_length_4340_cov_10.990743	1	4340	2526	4340	100	81.4839	35.8	58.7
P3_86_NODE_1343_length_4337_cov_0.837767	1	4337	207	4337	100	6.42472	36.1	59
P3_86_NODE_1344_length_4330_cov_1.016179	1	4330	226	4330	100	7.3836	35.8	59.2
P3_86_NODE_1345_length_4326_cov_0.693737	1	4326	146	4326	100	4.85113	35.6	59.7
P3_86_NODE_1346_length_4325_cov_3.428776	1	4325	1277	4325	100	40.3094	35.2	41.8
P3_86_NODE_1347_length_4322_cov_6.221216	1	4322	1492	4322	100	47.7624	35.8	58.6
P3_86_NODE_1348_length_4318_cov_5.663326	1	4318	1579	4318	100	50.7698	35.7	54.6
P3_86_NODE_1349_length_4313_cov_1.675585	1	4313	347	4313	100	11.5363	35.7	59.5
P3_86_NODE_1350_length_4304_cov_1.666268	1	4304	520	4304	100	16.4071	35.8	55.6
P3_86_NODE_1351_length_4301_cov_0.913033	1	4301	224	4301	100	6.99977	35.8	58.4
P3_86_NODE_1352_length_4294_cov_0.952724	1	4294	235	4294	100	7.57708	35.6	59.9
P3_86_NODE_1353_length_4292_cov_0.982713	1	4292	235	4292	100	7.50652	35.8	59.3
P3_86_NODE_1354_length_4290_cov_0.736728	1	4290	173	4290	100	5.68228	35.8	59.5
P3_86_NODE_1355_length_4284_cov_1.115227	1	4284	292	4284	100	9.60714	36.1	59.9
P3_86_NODE_1356_length_4276_cov_2.079778	1	4276	542	4276	100	17.9051	35.4	59.4
P3_86_NODE_1357_length_4268_cov_1.136923	1	4268	250	4268	100	8.26734	35.8	59.1
P3_86_NODE_1358_length_4268_cov_0.737503	1	4268	171	4268	100	5.51148	35.5	59.1
P3_86_NODE_1359_length_4264_cov_1.367416	1	4264	356	4264	100	10.8532	35.8	53.3
P3_86_NODE_1360_length_4263_cov_1.495164	1	4263	311	4263	100	10.5902	36	60
P3_86_NODE_1361_length_4262_cov_1.210883	1	4262	268	4262	100	8.81652	36.2	59.6
P3_86_NODE_1362_length_4261_cov_2.155056	1	4261	537	4261	100	17.3574	35.7	57.1
P3_86_NODE_1363_length_4256_cov_1.065391	1	4256	286	4256	100	8.7601	36.2	57.5
P3_86_NODE_1364_length_4250_cov_3.137764	1	4250	959	4250	100	30.4652	35.6	52.1
P3_86_NODE_1365_length_4240_cov_1.145393	1	4240	308	4240	100	9.27854	36.1	54.2
P3_86_NODE_1366_length_4236_cov_1.294476	1	4236	306	4236	100	10.3633	36.2	60
P3_86_NODE_1367_length_4236_cov_0.767340	1	4236	176	4226	99.7639	5.87016	36.2	60
P3_86_NODE_1368_length_4235_cov_2.408958	1	4235	549	4235	100	18.0215	35.8	57.9
P3_86_NODE_1369_length_4227_cov_1.385122	1	4227	311	4227	100	10.1526	35.8	59.7
P3_86_NODE_1370_length_4219_cov_1.319404	1	4219	309	4215	99.9052	10.0201	35.8	59.9
P3_86_NODE_1371_length_4215_cov_4.558464	1	4215	1056	4215	100	34.8093	35.8	58.4
P3_86_NODE_1372_length_4212_cov_1.687025	1	4212	405	4212	100	12.8839	35.8	60
P3_86_NODE_1373_length_4206_cov_1.511400	1	4206	327	4206	100	10.9824	35.6	59.4
P3_86_NODE_1374_length_4198_cov_1.055515	1	4198	278	4198	100	8.95927	35.6	59.1
P3_86_NODE_1375_length_4195_cov_0.806047	1	4195	173	4175	99.5232	5.76996	36	59.2
P3_86_NODE_1376_length_4190_cov_27.261987	1	4190	6438	4190	100	212.169	35.8	60
P3_86_NODE_1377_length_4189_cov_0.692516	1	4189	166	4189	100	5.53951	35.3	60
P3_86_NODE_1378_length_4186_cov_0.831978	1	4186	179	4186	100	6.02484	36	59.9
P3_86_NODE_1379_length_4173_cov_3.996977	1	4173	906	4173	100	29.9926	35.9	59.9
P3_86_NODE_1380_length_4172_cov_1.084796	1	4172	298	4172	100	9.51726	35.5	58.5
P3_86_NODE_1381_length_4170_cov_0.805590	1	4170	186	4170	100	6.1295	35.7	60
P3_86_NODE_1382_length_4167_cov_1.101238	1	4167	315	4157	99.76	9.73362	35.9	58.3
P3_86_NODE_1383_length_4162_cov_0.644857	1	4162	135	4162	100	4.54133	35.6	59.1
P3_86_NODE_1384_length_4161_cov_1.807883	1	4161	388	4152	99.7837	12.9911	35.8	58.2
P3_86_NODE_1385_length_4159_cov_0.816220	1	4159	196	4159	100	6.13417	35.7	58.7
P3_86_NODE_1386_length_4158_cov_9.999504	1	4158	3365	4158	100	105.931	35.8	51.9
P3_86_NODE_1387_length_4156_cov_1.471581	1	4156	401	4156	100	12.2514	35.9	50.1
P3_86_NODE_1388_length_4153_cov_0.741182	1	4153	163	4153	100	5.5791	35.6	60
