#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
P4_41_NODE_286_length_3658_cov_1.086095	1	3658	219	3658	100	8.34199	35.9	59.8
P4_41_NODE_287_length_3653_cov_1.301475	1	3653	295	3653	100	10.6581	35.7	59.6
P4_41_NODE_288_length_3644_cov_2.922093	1	3644	699	3644	100	25.2484	35.9	57.9
P4_41_NODE_289_length_3614_cov_3.338400	1	3614	813	3593	99.4189	29.5008	35.9	57.7
P4_41_NODE_290_length_3613_cov_1.465863	1	3613	345	3607	99.8339	12.3573	35.6	57.6
P4_41_NODE_291_length_3601_cov_1.134427	1	3601	294	3601	100	10.541	35.8	59.4
P4_41_NODE_292_length_3575_cov_0.720128	1	3575	184	3575	100	6.51944	35.5	57.7
P4_41_NODE_293_length_3560_cov_0.963297	1	3560	204	3560	100	7.70787	35.9	56.8
P4_41_NODE_294_length_3553_cov_2.191477	1	3553	419	3536	99.5215	16.4619	35.9	59.3
P4_41_NODE_295_length_3497_cov_1.421662	1	3497	351	3487	99.714	12.9643	35.9	54.1
P4_41_NODE_296_length_3482_cov_1.069747	1	3482	220	3482	100	8.48219	35.8	58.9
P4_41_NODE_297_length_3477_cov_1.320896	1	3477	272	3477	100	10.6776	35.9	58.9
P4_41_NODE_298_length_3467_cov_1.010479	1	3467	176	3467	100	7.227	35.9	60
P4_41_NODE_299_length_3465_cov_1.173757	1	3465	246	3465	100	9.45224	36	59.3
P4_41_NODE_300_length_3422_cov_0.794537	1	3422	163	3422	100	6.33811	35.5	57.3
P4_41_NODE_301_length_3381_cov_1.149355	1	3381	214	3381	100	8.8462	36.2	59.3
P4_41_NODE_302_length_3359_cov_0.926980	1	3359	189	3359	100	7.68175	35.9	60
P4_41_NODE_303_length_3346_cov_0.852749	1	3346	175	3346	100	6.93903	36.1	58.5
P4_41_NODE_304_length_3345_cov_0.662213	1	3345	130	3345	100	5.04753	36.2	58
P4_41_NODE_305_length_3331_cov_1.254682	1	3331	284	3331	100	11.3224	36.1	58.3
P4_41_NODE_306_length_3322_cov_0.681064	1	3322	121	3322	100	5.19416	36	60
P4_41_NODE_307_length_3304_cov_1.114259	1	3304	208	3304	100	8.51392	35.9	58.2
P4_41_NODE_308_length_3303_cov_0.727645	1	3303	159	3303	100	6.15895	36.3	58.8
P4_41_NODE_309_length_3300_cov_1.224393	1	3300	234	3300	100	9.6097	35.6	58.4
P4_41_NODE_310_length_3261_cov_1.197511	1	3261	239	3261	100	9.72432	35.8	60
P4_41_NODE_311_length_3238_cov_0.924140	1	3238	229	3238	100	8.71402	36.1	58.8
P4_41_NODE_312_length_3221_cov_0.824499	1	3221	156	3221	100	6.4747	36	57.5
P4_41_NODE_313_length_3179_cov_0.905963	1	3179	160	3179	100	6.97892	36.2	60
P4_41_NODE_314_length_3127_cov_0.959000	1	3127	171	3127	100	7.45283	36.3	59.7
P4_41_NODE_315_length_3116_cov_0.879224	1	3116	254	3116	100	8.57349	33.1	41.3
P4_41_NODE_316_length_3110_cov_8.459269	1	3110	1432	3110	100	61.0855	36	49.9
P4_41_NODE_317_length_3105_cov_0.855944	1	3105	165	3105	100	6.99291	36.2	58.9
P4_41_NODE_318_length_3087_cov_0.934797	1	3087	198	3087	100	8.47522	35.8	57.3
P4_41_NODE_319_length_3066_cov_6.571876	1	3066	1212	3066	100	53.1138	35.9	58.5
P4_41_NODE_320_length_3061_cov_2.361963	1	3061	444	3061	100	19.4057	36	59.2
P4_41_NODE_321_length_3060_cov_0.935561	1	3060	165	3060	100	7.26765	36	59.2
P4_41_NODE_322_length_3056_cov_0.771253	1	3056	119	3056	100	5.4519	36.5	60
P4_41_NODE_323_length_3033_cov_0.938747	1	3033	153	3033	100	6.9334	35.6	59.9
P4_41_NODE_324_length_3028_cov_0.783868	1	3028	114	3028	100	5.48316	35.8	60
P4_41_NODE_325_length_3026_cov_24.962892	1	3026	4688	3026	100	205.714	35.9	58.3
P4_41_NODE_326_length_3018_cov_1.663438	1	3018	295	3018	100	12.7177	35.8	51.8
P4_41_NODE_327_length_3000_cov_0.693352	1	3000	113	2931	97.7	5.218	36.2	58.9
P4_41_NODE_328_length_2995_cov_0.797071	1	2995	150	2995	100	6.67947	36.1	59.7
P4_41_NODE_329_length_2968_cov_0.929602	1	2968	150	2958	99.6631	7.00337	35.8	59.4
P4_41_NODE_330_length_2967_cov_1.269718	1	2967	212	2967	100	9.77856	35.9	59.7
P4_41_NODE_331_length_2956_cov_1.376458	1	2956	223	2956	100	10.5815	35.7	59.6
P4_41_NODE_332_length_2949_cov_0.814670	1	2949	147	2949	100	6.51645	35.8	58.4
P4_41_NODE_333_length_2915_cov_0.815638	1	2915	132	2915	100	6.094	35.6	59
P4_41_NODE_334_length_2898_cov_0.716709	1	2898	130	2898	100	5.97999	36.1	59.5
P4_41_NODE_335_length_2877_cov_0.904364	1	2877	149	2877	100	7.01946	36.1	59.9
P4_41_NODE_336_length_2871_cov_0.689869	1	2871	115	2871	100	5.45698	36.2	59.7
P4_41_NODE_337_length_2865_cov_1.263696	1	2865	225	2857	99.7208	10.6883	36	56.1
P4_41_NODE_338_length_2857_cov_0.719414	1	2857	261	2857	100	10.6465	35.8	49.5
P4_41_NODE_339_length_2848_cov_0.732084	1	2848	123	2848	100	5.71419	35.9	59.1
P4_41_NODE_340_length_2837_cov_0.681550	1	2837	101	2837	100	5.06556	35.8	59.4
P4_41_NODE_341_length_2834_cov_0.997784	1	2834	189	2834	100	8.29358	35.8	56
P4_41_NODE_342_length_2834_cov_0.683044	1	2834	103	2834	100	5.11044	36.3	60
P4_41_NODE_343_length_2821_cov_0.906830	1	2821	149	2821	100	7.1223	35.8	59.7
P4_41_NODE_344_length_2818_cov_1.207729	1	2818	211	2817	99.9645	10.0156	35.9	58.6
P4_41_NODE_345_length_2802_cov_2.881188	1	2802	501	2802	100	23.5532	36	59.5
P4_41_NODE_346_length_2793_cov_1.005626	1	2793	137	2793	100	7.09488	35.9	59.4
P4_41_NODE_347_length_2772_cov_2.148582	1	2772	411	2772	100	19.7175	36	56.4
P4_41_NODE_348_length_2758_cov_0.852147	1	2758	145	2758	100	7.07034	36.1	58.7
P4_41_NODE_349_length_2756_cov_1.140738	1	2756	168	2756	100	8.4971	36.2	59.8
P4_41_NODE_350_length_2745_cov_0.774255	1	2745	118	2745	100	5.84044	36.2	60
P4_41_NODE_351_length_2735_cov_0.970092	1	2735	172	2735	100	8.17112	36.1	58.7
P4_41_NODE_352_length_2720_cov_3.726957	1	2720	554	2720	100	27.9471	35.9	59.3
P4_41_NODE_353_length_2703_cov_0.741460	1	2703	111	2703	100	5.63744	35.9	59.7
P4_41_NODE_354_length_2685_cov_0.764660	1	2685	113	2685	100	5.87076	35.7	60
P4_41_NODE_355_length_2682_cov_3.509980	1	2682	715	2682	100	35.107	35.8	51.9
P4_41_NODE_356_length_2682_cov_1.246967	1	2682	206	2682	100	10.3259	36.1	59.9
P4_41_NODE_357_length_2665_cov_0.840426	1	2665	125	2665	100	6.33621	35.9	58.8
P4_41_NODE_358_length_2662_cov_1.950296	1	2662	374	2662	100	18.728	36.3	56
P4_41_NODE_359_length_2652_cov_0.681980	1	2652	108	2652	100	5.35181	35.9	57.4
P4_41_NODE_360_length_2642_cov_1.811133	1	2642	349	2642	100	17.2142	35.9	55.6
P4_41_NODE_361_length_2633_cov_0.756983	1	2633	165	2633	100	8.00418	36.2	50.1
P4_41_NODE_362_length_2609_cov_0.846898	1	2609	153	2609	100	7.33461	35.9	57.4
P4_41_NODE_363_length_2604_cov_1.016552	1	2604	154	2604	100	8.00077	35.7	59.3
P4_41_NODE_364_length_2599_cov_1.351133	1	2599	232	2582	99.3459	11.6048	36.1	53.7
P4_41_NODE_365_length_2594_cov_0.721119	1	2594	819	2594	100	21.6646	28.2	8.61
P4_41_NODE_366_length_2592_cov_0.905477	1	2592	128	2592	100	6.68904	36.2	59.7
P4_41_NODE_367_length_2585_cov_0.936941	1	2585	127	2585	100	6.87002	36	59
P4_41_NODE_368_length_2578_cov_1.512444	1	2578	269	2578	100	13.3941	36.1	55.3
P4_41_NODE_369_length_2575_cov_1.098448	1	2575	173	2575	100	8.61864	36	58.6
P4_41_NODE_370_length_2573_cov_1.563778	1	2573	278	2573	100	13.9666	36.3	52.1
P4_41_NODE_371_length_2563_cov_0.860427	1	2563	118	2563	100	6.35934	36	58.2
P4_41_NODE_372_length_2559_cov_2.021382	1	2559	317	2559	100	16.3646	35.8	58.9
P4_41_NODE_373_length_2559_cov_1.925987	1	2559	343	2559	100	17.519	36.2	55.5
P4_41_NODE_374_length_2533_cov_1.458437	1	2533	213	2512	99.1709	11.2771	35.8	57.5
P4_41_NODE_375_length_2508_cov_1.009240	1	2508	148	2508	100	8.09211	36.1	59.7
P4_41_NODE_376_length_2506_cov_0.565364	1	2506	75	2497	99.6409	4.21149	35.8	60
P4_41_NODE_377_length_2483_cov_0.921902	1	2483	153	2483	100	7.74144	35.6	58.5
P4_41_NODE_378_length_2482_cov_0.797028	1	2482	105	2482	100	5.73932	35.8	59.6
P4_41_NODE_379_length_2482_cov_0.667941	1	2482	92	2482	100	5.09911	36.7	60
P4_41_NODE_380_length_2478_cov_10.572948	1	2478	1885	2478	100	103.222	36.3	52.9
P4_41_NODE_381_length_2476_cov_0.693487	1	2476	96	2476	100	5.34289	36	59.6
P4_41_NODE_382_length_2475_cov_0.567291	1	2475	90	2475	100	4.56848	36.4	56.9
P4_41_NODE_383_length_2445_cov_2.936583	1	2445	547	2445	100	25.3575	35.6	47.3
P4_41_NODE_384_length_2441_cov_0.627053	1	2441	112	2441	100	5.7288	35.6	58.7
P4_41_NODE_385_length_2440_cov_0.661911	1	2440	82	2440	100	4.75902	36.2	59.6
P4_41_NODE_386_length_2426_cov_0.657677	1	2426	86	2426	100	4.9798	36.2	60
P4_41_NODE_387_length_2425_cov_0.771105	1	2425	126	2425	100	6.96247	35.8	59.4
P4_41_NODE_388_length_2425_cov_0.621410	1	2425	144	2425	100	6.81814	36.2	57
P4_41_NODE_389_length_2423_cov_0.909843	1	2423	121	2423	100	6.94635	36.4	60
P4_41_NODE_390_length_2420_cov_0.813345	1	2420	109	2420	100	6.20413	36.1	60
P4_41_NODE_391_length_2391_cov_4.521048	1	2391	654	2391	100	35.9887	35.9	59.8
P4_41_NODE_392_length_2391_cov_1.524293	1	2391	198	2391	100	11.591	36.1	59.9
P4_41_NODE_393_length_2382_cov_0.720177	1	2382	106	2372	99.5802	5.70739	35.9	58.1
P4_41_NODE_394_length_2364_cov_3.014752	1	2364	857	2364	100	40.6392	36.3	45
P4_41_NODE_395_length_2359_cov_0.488351	1	2359	83	2359	100	4.33362	35.8	58.9
P4_41_NODE_396_length_2356_cov_0.761328	1	2356	104	2356	100	6.11927	35.9	59.5
P4_41_NODE_397_length_2347_cov_1.187838	1	2347	170	2347	100	9.6438	35.9	59
P4_41_NODE_398_length_2342_cov_9.026185	1	2342	1482	2342	100	79.7805	36.1	59.7
P4_41_NODE_399_length_2336_cov_1.054776	1	2336	146	2336	100	7.98801	35.7	57.2
P4_41_NODE_400_length_2320_cov_0.594619	1	2320	81	2320	100	4.68578	36	59.5
P4_41_NODE_401_length_2319_cov_0.959398	1	2319	121	2319	100	7.02113	36	59
P4_41_NODE_402_length_2314_cov_0.544124	1	2314	76	2314	100	4.33319	35.9	57.3
P4_41_NODE_403_length_2304_cov_0.802940	1	2304	101	2304	100	6.02127	36.2	60
P4_41_NODE_404_length_2300_cov_4.972849	1	2300	703	2300	100	41.2448	35.7	55
P4_41_NODE_405_length_2299_cov_0.615562	1	2299	91	2299	100	5.01609	35.6	57.6
P4_41_NODE_406_length_2296_cov_0.500231	1	2296	68	2296	100	4.027	36.4	60
P4_41_NODE_407_length_2277_cov_1.040465	1	2277	126	2277	100	7.63636	36.2	59.8
P4_41_NODE_408_length_2275_cov_0.843575	1	2275	102	2275	100	6.29319	36	60
P4_41_NODE_409_length_2269_cov_0.676471	1	2269	106	2269	100	6.18687	35.5	57.7
P4_41_NODE_410_length_2266_cov_0.835437	1	2266	87	2266	100	5.64828	35.9	59.9
P4_41_NODE_411_length_2256_cov_2.934711	1	2256	699	2255	99.9557	36.973	36.1	37.7
P4_41_NODE_412_length_2251_cov_0.812147	1	2251	91	2251	100	5.67881	36.1	59.6
P4_41_NODE_413_length_2249_cov_1.029218	1	2249	139	2249	100	8.13962	35.9	59.2
P4_41_NODE_414_length_2236_cov_0.837364	1	2236	110	2236	100	6.58721	36	59.5
P4_41_NODE_415_length_2236_cov_0.588431	1	2236	81	2236	100	4.64848	36.2	57.6
P4_41_NODE_416_length_2235_cov_1.324478	1	2235	153	2235	100	9.60179	35.8	59.2
P4_41_NODE_417_length_2231_cov_0.682510	1	2231	83	2231	100	5.02958	36	59.9
P4_41_NODE_418_length_2221_cov_0.972779	1	2221	135	2221	100	7.94957	36.2	59.6
P4_41_NODE_419_length_2218_cov_0.787661	1	2218	108	2218	100	6.39134	36.2	58.5
P4_41_NODE_420_length_2214_cov_1.084332	1	2214	128	2214	100	8.17751	35.1	58.9
P4_41_NODE_421_length_2203_cov_0.835742	1	2203	107	2203	100	6.45529	35.8	58.8
P4_41_NODE_422_length_2195_cov_1.098646	1	2195	108	2195	100	7.14761	36.4	59.9
P4_41_NODE_423_length_2193_cov_1.093901	1	2193	124	2184	99.5896	7.81441	36.5	59.8
P4_41_NODE_424_length_2183_cov_0.772374	1	2183	87	2174	99.5877	5.36555	36	59.1
P4_41_NODE_425_length_2181_cov_0.930867	1	2181	137	2181	100	7.79092	35.8	57.4
P4_41_NODE_426_length_2179_cov_0.552632	1	2179	73	2179	100	4.24553	36	56.8
P4_41_NODE_427_length_2177_cov_0.605366	1	2177	68	2177	100	4.40377	36.4	59.4
P4_41_NODE_428_length_2168_cov_1.300343	1	2168	151	2168	100	9.82288	36.1	60
P4_41_NODE_429_length_2154_cov_0.586581	1	2154	81	2154	100	5.00975	35.7	59.7
P4_41_NODE_430_length_2148_cov_1.085106	1	2148	160	2148	100	9.83147	36	59.3
P4_41_NODE_431_length_2146_cov_0.658247	1	2146	92	2146	100	5.3616	35.9	56.4
P4_41_NODE_432_length_2137_cov_0.982090	1	2137	104	2137	100	6.86008	36	60
P4_41_NODE_433_length_2124_cov_0.569354	1	2124	60	2124	100	4.06544	36.7	60
P4_41_NODE_434_length_2121_cov_0.600301	1	2121	65	2121	100	4.3984	35.9	60
P4_41_NODE_435_length_2114_cov_0.546553	1	2114	70	2114	100	4.36377	36.4	59
P4_41_NODE_436_length_2102_cov_0.671392	1	2102	89	2102	100	5.36537	35.8	57.8
P4_41_NODE_437_length_2098_cov_0.548960	1	2098	85	2098	100	5.00763	36	58.4
P4_41_NODE_438_length_2093_cov_0.480163	1	2093	69	2065	98.6622	4.04348	36.2	59.1
P4_41_NODE_439_length_2073_cov_0.966084	1	2073	111	2064	99.5658	7.2547	35.8	58.9
P4_41_NODE_440_length_2066_cov_0.667354	1	2066	69	2066	100	4.69313	35.7	58.3
P4_41_NODE_441_length_2061_cov_0.970527	1	2061	129	2057	99.8059	8.3246	36.2	59.6
P4_41_NODE_442_length_2050_cov_0.871035	1	2050	94	2050	100	6.39463	35.7	60
P4_41_NODE_443_length_2049_cov_1.021852	1	2049	111	2049	100	7.41484	36.4	59.9
P4_41_NODE_444_length_2047_cov_0.736979	1	2047	85	2047	100	5.47875	35.8	58.1
P4_41_NODE_445_length_2037_cov_0.644503	1	2037	89	2037	100	5.58616	36	59.4
P4_41_NODE_446_length_2033_cov_1.604167	1	2033	215	2033	100	13.4737	35.7	58.7
P4_41_NODE_447_length_2018_cov_0.703860	1	2018	71	2018	100	4.87265	36.3	58.9
P4_41_NODE_448_length_2011_cov_1.276539	1	2011	202	2011	100	11.0184	36	44
P4_41_NODE_449_length_2000_cov_2.008542	1	2000	231	2000	100	15.49	35.9	57.6
P4_41_NODE_450_length_1998_cov_1.451630	1	1998	287	1998	100	13.5771	34.1	42.6
P4_41_NODE_451_length_1998_cov_1.138963	1	1998	138	1998	100	9.12262	35.9	59.1
P4_41_NODE_452_length_1995_cov_0.717345	1	1995	131	1995	100	7.10426	35.8	55.3
P4_41_NODE_453_length_1987_cov_0.674194	1	1987	84	1987	100	5.51485	35.8	59.8
P4_41_NODE_454_length_1987_cov_0.594086	1	1987	91	1987	100	5.54655	35.9	57.8
P4_41_NODE_455_length_1985_cov_0.934338	1	1985	108	1985	100	7.54156	36	60
P4_41_NODE_456_length_1975_cov_0.746753	1	1975	73	1975	100	5.10127	36.2	58.9
P4_41_NODE_457_length_1971_cov_2.806959	1	1971	394	1971	100	23.9569	36	51.2
P4_41_NODE_458_length_1953_cov_0.623768	1	1953	58	1953	100	4.27803	36.1	60
P4_41_NODE_459_length_1952_cov_0.919452	1	1952	111	1952	100	7.28996	35.8	59.6
P4_41_NODE_460_length_1950_cov_0.667581	1	1950	66	1950	100	4.7159	35.9	58.4
P4_41_NODE_461_length_1949_cov_1.141603	1	1949	131	1949	100	8.34992	36.1	54.3
P4_41_NODE_462_length_1942_cov_1.469972	1	1942	177	1942	100	11.7621	35.8	52.8
P4_41_NODE_463_length_1942_cov_0.755372	1	1942	103	1942	100	6.76468	35.8	55.4
P4_41_NODE_464_length_1931_cov_0.756098	1	1931	83	1931	100	5.54169	36	59.4
P4_41_NODE_465_length_1929_cov_0.849612	1	1929	99	1929	100	6.90358	35.5	59.6
P4_41_NODE_466_length_1927_cov_1.280556	1	1927	118	1927	100	8.85625	35.9	59.8
P4_41_NODE_467_length_1926_cov_0.365203	1	1926	53	1917	99.5327	3.31308	36	55.9
P4_41_NODE_468_length_1920_cov_0.702175	1	1920	90	1920	100	6.16927	35.8	58.7
P4_41_NODE_469_length_1916_cov_0.680268	1	1916	82	1916	100	5.69154	36.2	57.6
P4_41_NODE_470_length_1909_cov_1.116723	1	1909	108	1909	100	7.7098	36.3	58.9
P4_41_NODE_471_length_1892_cov_0.964306	1	1892	122	1892	100	8.44715	36.4	58.9
P4_41_NODE_472_length_1890_cov_0.710153	1	1890	75	1890	100	5.32698	36.3	59.2
P4_41_NODE_473_length_1889_cov_0.698070	1	1889	77	1889	100	5.46268	35.8	60
P4_41_NODE_474_length_1888_cov_0.941511	1	1888	102	1888	100	7.15201	35.6	57.8
P4_41_NODE_475_length_1888_cov_0.852357	1	1888	135	1888	100	8.08792	33.8	45.9
P4_41_NODE_476_length_1887_cov_0.663068	1	1887	73	1887	100	4.97615	36.1	58.2
P4_41_NODE_477_length_1876_cov_0.770154	1	1876	150	1876	100	7.88273	34.5	44
P4_41_NODE_478_length_1873_cov_1.681558	1	1873	410	1871	99.8932	25.646	35.9	54.4
P4_41_NODE_479_length_1871_cov_0.576835	1	1871	77	1871	100	5.15714	35.7	59.3
P4_41_NODE_480_length_1866_cov_0.884991	1	1866	4381	1857	99.5177	89.4416	32.8	55.6
P4_41_NODE_481_length_1865_cov_1.247411	1	1865	141	1865	100	9.83003	35.6	58.9
P4_41_NODE_482_length_1859_cov_0.519053	1	1859	53	1859	100	3.97095	35.5	59.9
P4_41_NODE_483_length_1857_cov_0.865318	1	1857	88	1857	100	6.78137	35.7	60
P4_41_NODE_484_length_1853_cov_0.666280	1	1853	95	1853	100	5.69023	36.5	57
P4_41_NODE_485_length_1848_cov_0.618245	1	1848	67	1848	100	4.73214	36	60
P4_41_NODE_486_length_1844_cov_0.520676	1	1844	74	1844	100	4.59328	36.3	57.5
P4_41_NODE_487_length_1842_cov_0.795918	1	1842	126	1841	99.9457	8.18512	35.7	58.1
P4_41_NODE_488_length_1840_cov_0.485114	1	1840	87	1833	99.6196	5.07065	32.9	42.9
P4_41_NODE_489_length_1833_cov_1.084994	1	1833	105	1833	100	8.02837	36.3	60
P4_41_NODE_490_length_1827_cov_0.538824	1	1827	66	1827	100	4.60974	36	57.9
P4_41_NODE_491_length_1824_cov_0.454331	1	1824	56	1824	100	3.95395	35.8	60
P4_41_NODE_492_length_1822_cov_0.777581	1	1822	82	1822	100	5.83864	36.4	59.1
P4_41_NODE_493_length_1818_cov_0.678888	1	1818	84	1818	100	5.89274	35.1	57.2
P4_41_NODE_494_length_1815_cov_0.950237	1	1815	100	1815	100	7.48705	35.8	58.8
P4_41_NODE_495_length_1815_cov_0.489336	1	1815	60	1815	100	4.39835	35.8	59.5
P4_41_NODE_496_length_1811_cov_0.524347	1	1811	59	1811	100	4.11817	36.3	58.3
P4_41_NODE_497_length_1792_cov_0.838438	1	1792	92	1792	100	6.58482	36	59.1
P4_41_NODE_498_length_1789_cov_0.821300	1	1789	84	1789	100	6.12297	36.3	59
P4_41_NODE_499_length_1787_cov_0.537349	1	1787	67	1787	100	4.36598	36.2	55.1
P4_41_NODE_500_length_1784_cov_0.590223	1	1784	46	1784	100	3.73487	35.6	59.9
P4_41_NODE_501_length_1783_cov_1.021739	1	1783	103	1783	100	8.0516	36.1	60
P4_41_NODE_502_length_1779_cov_0.806901	1	1779	80	1779	100	6.0579	35.7	60
P4_41_NODE_503_length_1776_cov_0.687690	1	1776	78	1776	100	5.68018	36.1	59.6
P4_41_NODE_504_length_1768_cov_0.597197	1	1768	68	1768	100	5.09389	35.5	59.1
P4_41_NODE_505_length_1764_cov_0.463653	1	1764	45	1764	100	3.48186	36.3	60
P4_41_NODE_506_length_1760_cov_0.971219	1	1760	89	1760	100	7.07727	35.7	59.1
P4_41_NODE_507_length_1756_cov_0.632904	1	1756	68	1756	100	5.08827	35.7	59
P4_41_NODE_508_length_1753_cov_0.654367	1	1753	64	1753	100	4.89846	35.9	59.4
P4_41_NODE_509_length_1751_cov_0.674261	1	1751	69	1751	100	5.19303	36.4	59.6
P4_41_NODE_510_length_1748_cov_0.636027	1	1748	62	1748	100	4.66991	36.2	60
P4_41_NODE_511_length_1745_cov_31.479701	1	1745	3386	1745	100	258.017	36.2	59.9
P4_41_NODE_512_length_1744_cov_0.735312	1	1744	71	1744	100	5.37156	36.1	57.2
P4_41_NODE_513_length_1743_cov_0.490099	1	1743	50	1743	100	3.70338	36.2	59.6
P4_41_NODE_514_length_1742_cov_0.769040	1	1742	71	1742	100	5.53904	36.2	58.7
P4_41_NODE_515_length_1740_cov_0.705518	1	1740	62	1740	100	4.98563	36	59.8
P4_41_NODE_516_length_1740_cov_0.599504	1	1740	64	1740	100	5.05115	36.3	60
P4_41_NODE_517_length_1738_cov_0.749224	1	1738	66	1738	100	5.45282	35.9	60
P4_41_NODE_518_length_1738_cov_0.746120	1	1738	63	1738	100	5.09379	36.2	58.1
P4_41_NODE_519_length_1737_cov_0.586957	1	1737	58	1737	100	4.6114	36	60
P4_41_NODE_520_length_1733_cov_1.130760	1	1733	112	1721	99.3076	8.56492	36.4	59.5
P4_41_NODE_521_length_1728_cov_1.422236	1	1728	167	1728	100	12.3999	35.4	50.6
P4_41_NODE_522_length_1727_cov_0.736250	1	1727	75	1727	100	5.67921	36.1	60
P4_41_NODE_523_length_1724_cov_0.993738	1	1724	110	1724	100	8.32483	35.3	59.3
P4_41_NODE_524_length_1723_cov_2.710526	1	1723	262	1723	100	20.6198	35.9	56.2
P4_41_NODE_525_length_1723_cov_0.745614	1	1723	67	1723	100	5.34417	36.1	60
P4_41_NODE_526_length_1719_cov_0.780151	1	1719	62	1719	100	5.2548	35.7	60
P4_41_NODE_527_length_1718_cov_0.891263	1	1718	86	1708	99.4179	6.58498	36.1	59.5
P4_41_NODE_528_length_1717_cov_0.864780	1	1717	93	1717	100	6.90798	36.3	57.1
P4_41_NODE_529_length_1716_cov_0.702958	1	1716	62	1706	99.4172	4.7366	36.3	58.8
P4_41_NODE_530_length_1712_cov_0.640379	1	1712	72	1712	100	5.50292	35.4	57.3
P4_41_NODE_531_length_1707_cov_0.762025	1	1707	92	1707	100	6.12888	35	47.1
P4_41_NODE_532_length_1706_cov_1.786574	1	1706	232	1706	100	18.9027	35.7	52
P4_41_NODE_533_length_1703_cov_0.605964	1	1703	56	1703	100	4.32061	36.1	60
P4_41_NODE_534_length_1693_cov_0.909323	1	1693	158	1693	100	8.58181	34.1	32.6
P4_41_NODE_535_length_1690_cov_0.607806	1	1690	72	1690	100	5.56509	35.8	59.9
P4_41_NODE_536_length_1688_cov_0.631646	1	1688	67	1688	100	5.37974	35.6	59.7
P4_41_NODE_537_length_1684_cov_0.671162	1	1684	66	1684	100	5.43409	36.1	59.8
P4_41_NODE_538_length_1680_cov_1.929169	1	1680	175	1680	100	14.7262	36.2	58.2
P4_41_NODE_539_length_1680_cov_1.155827	1	1680	95	1680	100	7.84821	36.2	59.7
P4_41_NODE_540_length_1679_cov_1.059923	1	1679	85	1679	100	7.10482	36.2	60
P4_41_NODE_541_length_1679_cov_0.545103	1	1679	61	1679	100	4.89279	35.7	59.7
P4_41_NODE_542_length_1671_cov_4.262953	1	1671	571	1671	100	42.6679	35.7	45.8
P4_41_NODE_543_length_1667_cov_0.753247	1	1667	163	1667	100	8.78464	32.6	35.3
P4_41_NODE_544_length_1667_cov_0.546753	1	1667	48	1667	100	3.95201	35.9	59.2
P4_41_NODE_545_length_1666_cov_0.805068	1	1666	80	1666	100	6.42617	36.4	59
P4_41_NODE_546_length_1662_cov_0.715309	1	1662	89	1662	100	6.46631	36.1	58.6
P4_41_NODE_547_length_1655_cov_1.814791	1	1655	210	1655	100	15.6175	35.5	54.8
P4_41_NODE_548_length_1655_cov_0.744110	1	1655	66	1655	100	5.65317	35.8	60
P4_41_NODE_549_length_1651_cov_0.573491	1	1651	51	1651	100	4.26529	36	60
P4_41_NODE_550_length_1641_cov_0.951123	1	1641	94	1641	100	7.46313	36.4	59.6
P4_41_NODE_551_length_1638_cov_1.158173	1	1638	180	1638	100	10.7833	35.9	40.6
P4_41_NODE_552_length_1638_cov_0.415619	1	1638	114	1638	100	5.87912	35.5	44.4
P4_41_NODE_553_length_1637_cov_0.729139	1	1637	73	1637	100	5.64142	35.9	59.6
P4_41_NODE_554_length_1635_cov_0.514589	1	1635	50	1635	100	4.16453	36.4	60
P4_41_NODE_555_length_1631_cov_0.892952	1	1631	67	1631	100	5.91294	35.7	60
P4_41_NODE_556_length_1630_cov_0.499002	1	1630	52	1630	100	3.97914	35.3	58.5
P4_41_NODE_557_length_1629_cov_2.503329	1	1629	290	1629	100	22.9398	35.9	55.3
P4_41_NODE_558_length_1627_cov_0.690667	1	1627	64	1627	100	4.54333	36.1	49.4
P4_41_NODE_559_length_1626_cov_0.877252	1	1626	80	1626	100	6.39114	35.9	58.8
P4_41_NODE_560_length_1626_cov_0.649099	1	1626	52	1626	100	4.57565	35.8	60
P4_41_NODE_561_length_1625_cov_2.801941	1	1625	446	1625	100	36.6369	35.8	56.2
P4_41_NODE_562_length_1621_cov_0.877510	1	1621	72	1621	100	6.32511	36.1	60
P4_41_NODE_563_length_1619_cov_1.050938	1	1619	89	1612	99.5676	7.38604	36	59.5
P4_41_NODE_564_length_1619_cov_0.623324	1	1619	48	1619	100	4.14145	36.1	60
P4_41_NODE_565_length_1618_cov_0.782696	1	1618	65	1618	100	5.57231	35.5	60
P4_41_NODE_566_length_1615_cov_0.991263	1	1615	103	1615	100	8.09721	36.1	58.8
P4_41_NODE_567_length_1612_cov_0.660606	1	1612	87	1612	100	6.02916	35.4	51.3
P4_41_NODE_568_length_1603_cov_0.553523	1	1603	51	1603	100	4.25951	35.9	60
P4_41_NODE_569_length_1601_cov_2.218453	1	1601	177	1601	100	15.6071	35.4	58.6
P4_41_NODE_570_length_1597_cov_1.379592	1	1597	118	1597	100	10.2755	35.5	57.3
P4_41_NODE_571_length_1587_cov_0.673973	1	1587	65	1587	100	5.45306	36.2	59.2
P4_41_NODE_572_length_1584_cov_0.500343	1	1584	45	1584	100	3.72727	36.1	60
