#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
P4_54_NODE_280_length_8516_cov_2.292764	1	8516	1289	8516	100	18.9484	35.4	53.9
P4_54_NODE_281_length_8442_cov_1.058449	1	8442	525	8442	100	8.18787	35.7	57.4
P4_54_NODE_282_length_8440_cov_4.370504	1	8440	25638	8440	100	129.988	34	12.9
P4_54_NODE_283_length_8409_cov_3.790389	1	8409	1976	8409	100	31.3078	35.6	57.9
P4_54_NODE_284_length_8381_cov_4.997092	1	8381	2591	8375	99.9284	41.1431	35.6	57.9
P4_54_NODE_285_length_8377_cov_2.512485	1	8377	1161	8377	100	19.1649	35.8	59.5
P4_54_NODE_286_length_8340_cov_1.851455	1	8340	878	8340	100	14.3748	35.9	59.5
P4_54_NODE_287_length_8337_cov_2.895859	1	8337	1343	8337	100	22.1528	35.9	59.4
P4_54_NODE_288_length_8336_cov_4.492143	1	8336	2180	8336	100	35.6094	35.7	59.4
P4_54_NODE_289_length_8316_cov_3.985957	1	8316	2052	8316	100	32.9732	35.5	58.4
P4_54_NODE_290_length_8283_cov_13.102869	1	8283	6010	8283	100	100.848	35.8	59.4
P4_54_NODE_291_length_8164_cov_2.000373	1	8164	922	8164	100	15.4775	35.6	58.6
P4_54_NODE_292_length_8164_cov_1.923230	1	8164	915	8154	99.8775	15.3382	35.6	58.2
P4_54_NODE_293_length_8159_cov_1.684761	1	8159	883	8152	99.9142	14.1579	35.8	56.2
P4_54_NODE_294_length_8126_cov_2.332542	1	8126	1271	8126	100	19.1839	35.3	51
P4_54_NODE_295_length_8064_cov_5.968628	1	8064	2633	8054	99.876	45.2529	35.8	58.4
P4_54_NODE_296_length_7971_cov_1.633223	1	7971	745	7971	100	12.7531	35.7	59.1
P4_54_NODE_297_length_7951_cov_1.623338	1	7951	820	7949	99.9748	12.9555	35.4	55.1
P4_54_NODE_298_length_7899_cov_6.768528	1	7899	3811	7899	100	64.0341	35.7	55
P4_54_NODE_299_length_7869_cov_2.630845	1	7869	1236	7869	100	21.1943	35.8	59.1
P4_54_NODE_300_length_7787_cov_1.385770	1	7787	664	7787	100	11.2362	35.5	57.9
P4_54_NODE_301_length_7728_cov_1.951059	1	7728	873	7728	100	15.615	35.8	59.5
P4_54_NODE_302_length_7690_cov_8.958808	1	7690	4073	7690	100	72.5187	35.8	58.3
P4_54_NODE_303_length_7685_cov_3.339772	1	7685	1435	7680	99.9349	25.8617	35.8	58
P4_54_NODE_304_length_7661_cov_1.581763	1	7661	872	7621	99.4779	15.0334	35.8	56.7
P4_54_NODE_305_length_7655_cov_2.552604	1	7655	1189	7655	100	20.3116	35.5	56.5
P4_54_NODE_306_length_7641_cov_4.154222	1	7641	1831	7641	100	32.6562	35.7	59.1
P4_54_NODE_307_length_7635_cov_1.242009	1	7635	603	7635	100	10.3686	35.5	57.8
P4_54_NODE_308_length_7628_cov_14.953449	1	7628	6376	7628	100	115.534	35.9	59.9
P4_54_NODE_309_length_7612_cov_1.686840	1	7612	772	7612	100	13.555	36	58.4
P4_54_NODE_310_length_7581_cov_2.302120	1	7581	1318	7572	99.8813	19.7929	34.9	48.3
P4_54_NODE_311_length_7542_cov_1.425759	1	7542	691	7542	100	11.5802	35.4	54.8
P4_54_NODE_312_length_7500_cov_1.663909	1	7500	919	7500	100	15.5764	35.7	53.5
P4_54_NODE_313_length_7451_cov_2.325915	1	7451	1067	7451	100	18.8022	35.3	56.3
P4_54_NODE_314_length_7422_cov_1.837149	1	7422	879	7422	100	14.8472	34.9	53.1
P4_54_NODE_315_length_7420_cov_7.543946	1	7420	3112	7420	100	57.5643	35.8	58
P4_54_NODE_316_length_7392_cov_1.241019	1	7392	517	7392	100	9.27476	35.8	57.9
P4_54_NODE_317_length_7380_cov_1.250379	1	7380	607	7374	99.9187	10.3873	35.8	54.3
P4_54_NODE_318_length_7352_cov_2.377301	1	7352	1029	7352	100	18.7943	35.7	57.9
P4_54_NODE_319_length_7343_cov_2.268293	1	7343	980	7343	100	17.7915	35.7	58.3
P4_54_NODE_320_length_7313_cov_1.686474	1	7313	664	7313	100	12.6395	35.9	59.5
P4_54_NODE_321_length_7301_cov_1.644271	1	7301	939	7301	100	17.0318	35.9	51.3
P4_54_NODE_322_length_7164_cov_1.454455	1	7164	731	7164	100	12.6445	35.4	54
P4_54_NODE_323_length_7145_cov_0.923197	1	7145	422	7145	100	7.45822	35.6	56.5
P4_54_NODE_324_length_7117_cov_1.581688	1	7117	710	7117	100	12.9126	35.6	57.5
P4_54_NODE_325_length_7114_cov_1.927866	1	7114	836	7114	100	15.2269	35.6	56.5
P4_54_NODE_326_length_7043_cov_2.434066	1	7043	1087	7043	100	19.9635	35.3	57
P4_54_NODE_327_length_7026_cov_7.155240	1	7026	2789	7026	100	54.9125	35.8	59.7
P4_54_NODE_328_length_7024_cov_1.571263	1	7024	688	7024	100	12.9022	35.7	58.2
P4_54_NODE_329_length_7019_cov_4.354614	1	7019	1837	7019	100	35.3027	35.8	58.7
P4_54_NODE_330_length_7015_cov_2.695993	1	7015	1132	7015	100	21.7239	35.6	58.9
P4_54_NODE_331_length_7004_cov_17.347971	1	7004	6635	7004	100	131.405	36	59.1
P4_54_NODE_332_length_6998_cov_3.292632	1	6998	1401	6998	100	26.071	35.7	57.6
P4_54_NODE_333_length_6981_cov_1.637438	1	6981	780	6981	100	14.2182	35.6	56.6
P4_54_NODE_334_length_6969_cov_5.100994	1	6969	1995	6969	100	39.5031	35.9	58.1
P4_54_NODE_335_length_6959_cov_4.171838	1	6959	1641	6959	100	32.5042	35.8	59.4
P4_54_NODE_336_length_6943_cov_3.271567	1	6943	4657	6943	100	56.5155	29.2	20.1
P4_54_NODE_337_length_6910_cov_1.425181	1	6910	574	6910	100	11.142	35.8	59.4
P4_54_NODE_338_length_6899_cov_0.979474	1	6899	421	6899	100	7.9655	35.7	56.1
P4_54_NODE_339_length_6856_cov_2.036410	1	6856	809	6856	100	15.9177	35.7	58.9
P4_54_NODE_340_length_6814_cov_0.922387	1	6814	391	6814	100	7.24318	35.9	54.7
P4_54_NODE_341_length_6799_cov_1.367056	1	6799	634	6799	100	11.2955	35.1	51.3
P4_54_NODE_342_length_6781_cov_2.113315	1	6781	935	6772	99.8673	17.9913	35.8	58.6
P4_54_NODE_343_length_6743_cov_1.003023	1	6743	384	6743	100	7.65653	35.6	56.6
P4_54_NODE_344_length_6737_cov_1.506203	1	6737	535	6737	100	11.1392	35.6	59.2
P4_54_NODE_345_length_6726_cov_1.710562	1	6726	807	6726	100	14.6359	35.3	54.6
P4_54_NODE_346_length_6645_cov_2.313440	1	6645	980	6645	100	19.3279	35.4	58
P4_54_NODE_347_length_6636_cov_2.637118	1	6636	932	6636	100	19.5931	35.8	59.1
P4_54_NODE_348_length_6622_cov_8.148268	1	6622	3000	6622	100	62.503	35.9	59.1
P4_54_NODE_349_length_6591_cov_1.893874	1	6591	731	6591	100	14.9739	35.7	59.1
P4_54_NODE_350_length_6585_cov_2.148808	1	6585	785	6585	100	16.474	36	59.3
P4_54_NODE_351_length_6577_cov_3.766512	1	6577	18270	6577	100	155.462	31.1	13.5
P4_54_NODE_352_length_6559_cov_7.237362	1	6559	2963	6559	100	60.56	35.4	58.7
P4_54_NODE_353_length_6557_cov_1.634059	1	6557	690	6557	100	13.1926	35.6	54.2
P4_54_NODE_354_length_6537_cov_2.235101	1	6537	939	6537	100	18.4204	35.6	56.5
P4_54_NODE_355_length_6524_cov_1.365171	1	6524	564	6524	100	11.4531	35.6	55
P4_54_NODE_356_length_6512_cov_1.252937	1	6512	458	6512	100	9.709	35.7	59.5
P4_54_NODE_357_length_6472_cov_1.265091	1	6472	625	6454	99.7219	11.4107	35.2	53.4
P4_54_NODE_358_length_6452_cov_2.859605	1	6452	1086	6452	100	22.1832	35.7	56.8
P4_54_NODE_359_length_6427_cov_1.500794	1	6427	567	6427	100	11.9572	35.5	57.9
P4_54_NODE_360_length_6418_cov_1.468765	1	6418	505	6418	100	11.0145	35.8	59.4
P4_54_NODE_361_length_6393_cov_3.852857	1	6393	1471	6393	100	30.2903	35.8	56.4
P4_54_NODE_362_length_6390_cov_1.088616	1	6390	380	6380	99.8435	8.18028	35.8	59.5
P4_54_NODE_363_length_6373_cov_2.318764	1	6373	801	6373	100	17.4037	36	59.5
P4_54_NODE_364_length_6353_cov_1.853357	1	6353	713	6353	100	14.7899	35.6	57.8
P4_54_NODE_365_length_6306_cov_1.117333	1	6306	459	6306	100	9.41579	35.4	58.6
P4_54_NODE_366_length_6305_cov_8.713985	1	6305	3083	6305	100	67.7259	35.7	58.5
P4_54_NODE_367_length_6174_cov_1.607078	1	6174	594	6174	100	12.8712	36	58.4
P4_54_NODE_368_length_6126_cov_1.327555	1	6126	637	6126	100	13.3469	35.6	51
P4_54_NODE_369_length_6091_cov_1.053823	1	6091	383	6091	100	8.40913	35.7	56.8
P4_54_NODE_370_length_6074_cov_1.954095	1	6074	645	6074	100	14.6077	35.9	58.5
P4_54_NODE_371_length_6054_cov_4.178843	1	6054	1477	6054	100	32.8452	35.7	58.8
P4_54_NODE_372_length_6042_cov_1.777853	1	6042	702	6042	100	15.102	35.2	58.1
P4_54_NODE_373_length_6042_cov_0.893998	1	6042	306	6042	100	6.6708	35.7	56.5
P4_54_NODE_374_length_6030_cov_5.618499	1	6030	2149	6020	99.8342	49.6161	36	46.1
P4_54_NODE_375_length_6017_cov_3.254329	1	6017	1142	6017	100	25.8556	35.8	57.1
P4_54_NODE_376_length_6006_cov_2.174690	1	6006	736	6006	100	16.8974	35.9	58.2
P4_54_NODE_377_length_6003_cov_1.714772	1	6003	590	5998	99.9167	13.0615	35.8	57.9
P4_54_NODE_378_length_5952_cov_1.186609	1	5952	430	5952	100	9.41549	35.7	57.5
P4_54_NODE_379_length_5895_cov_4.096741	1	5895	1430	5895	100	32.5104	35.5	57.7
P4_54_NODE_380_length_5876_cov_1.773700	1	5876	643	5876	100	14.3593	35.5	55.8
P4_54_NODE_381_length_5872_cov_13.332289	1	5872	4268	5872	100	101.003	36	59.5
P4_54_NODE_382_length_5852_cov_0.935546	1	5852	367	5852	100	7.83459	35.5	55.1
P4_54_NODE_383_length_5843_cov_0.916200	1	5843	402	5843	100	7.97433	34.8	51
P4_54_NODE_384_length_5837_cov_2.573730	1	5837	844	5837	100	19.3483	35.6	57.1
P4_54_NODE_385_length_5817_cov_18.617429	1	5817	6089	5817	100	144.26	35.8	59.7
P4_54_NODE_386_length_5793_cov_1.508119	1	5793	521	5793	100	11.9751	35.9	58.1
P4_54_NODE_387_length_5787_cov_14.338688	1	5787	4745	5787	100	111.956	35.8	59.8
P4_54_NODE_388_length_5781_cov_1.348780	1	5781	467	5781	100	10.4849	35.5	55.5
P4_54_NODE_389_length_5757_cov_1.146892	1	5757	396	5757	100	9.06479	36.1	56.6
P4_54_NODE_390_length_5751_cov_2.947724	1	5751	939	5751	100	22.3161	36	57
P4_54_NODE_391_length_5751_cov_1.828947	1	5751	798	5751	100	17.5569	35.2	55.9
P4_54_NODE_392_length_5730_cov_5.804034	1	5730	1992	5730	100	45.0696	35.5	55.1
P4_54_NODE_393_length_5728_cov_1.076772	1	5728	460	5728	100	10.0442	35.2	56.4
P4_54_NODE_394_length_5693_cov_213.244330	1	5693	69682	5693	100	1692.97	35.8	59.9
P4_54_NODE_395_length_5680_cov_1.545471	1	5680	457	5680	100	11.4771	35.7	60
P4_54_NODE_396_length_5664_cov_25.674553	1	5664	8425	5664	100	203.61	35.9	59
P4_54_NODE_397_length_5638_cov_2.063509	1	5638	757	5633	99.9113	17.404	35.2	57
P4_54_NODE_398_length_5629_cov_2.519811	1	5629	942	5629	100	20.9867	35.4	55.8
P4_54_NODE_399_length_5614_cov_2.175323	1	5614	716	5614	100	17.2207	35.8	58.9
P4_54_NODE_400_length_5575_cov_0.847100	1	5575	443	5575	100	8.36969	36	46.8
P4_54_NODE_401_length_5556_cov_1.523117	1	5556	475	5556	100	11.7286	36.2	58.7
P4_54_NODE_402_length_5551_cov_2.129978	1	5551	629	5551	100	15.7988	36	59.5
P4_54_NODE_403_length_5527_cov_1.432222	1	5527	546	5514	99.7648	12.3155	35.3	55.4
P4_54_NODE_404_length_5522_cov_1.428174	1	5522	428	5522	100	10.6583	35.9	59
P4_54_NODE_405_length_5508_cov_1.727746	1	5508	573	5508	100	13.7729	35.7	57.6
P4_54_NODE_406_length_5487_cov_1.286754	1	5487	378	5487	100	9.70476	35.9	59.9
P4_54_NODE_407_length_5463_cov_0.955210	1	5463	283	5463	100	7.08274	36	58.7
P4_54_NODE_408_length_5437_cov_0.726742	1	5437	202	5437	100	5.16443	35.6	58.2
P4_54_NODE_409_length_5435_cov_2.994537	1	5435	1074	5435	100	25.3459	35.4	55.9
P4_54_NODE_410_length_5430_cov_12.263813	1	5430	3660	5430	100	93.5705	35.9	59.7
P4_54_NODE_411_length_5421_cov_1.853230	1	5421	609	5421	100	14.5169	35.5	56.9
P4_54_NODE_412_length_5416_cov_1.505578	1	5416	465	5416	100	11.5401	35.8	58.1
P4_54_NODE_413_length_5415_cov_2.824508	1	5415	929	5415	100	22.8519	35.6	58.3
P4_54_NODE_414_length_5410_cov_1.382926	1	5410	429	5322	98.3734	10.6649	35.6	58
P4_54_NODE_415_length_5407_cov_18.069508	1	5407	5420	5407	100	138.479	35.9	59.6
P4_54_NODE_416_length_5389_cov_8.652414	1	5389	2577	5389	100	65.9564	35.8	59
P4_54_NODE_417_length_5383_cov_1.009323	1	5383	59589	5383	100	897.088	35.8	59.2
P4_54_NODE_418_length_5382_cov_1.365937	1	5382	440	5382	100	10.7748	35.4	57.1
P4_54_NODE_419_length_5379_cov_4.473343	1	5379	1374	5379	100	34.7685	35.8	58.4
P4_54_NODE_420_length_5355_cov_4.254017	1	5355	1485	5355	100	36.8226	35.4	58.3
P4_54_NODE_421_length_5348_cov_1.685309	1	5348	499	5338	99.813	12.9056	35.9	59.7
P4_54_NODE_422_length_5338_cov_1.729802	1	5338	542	5338	100	13.5558	35.9	58.3
P4_54_NODE_423_length_5308_cov_1.182397	1	5308	378	5292	99.6986	9.36624	35.6	56.3
P4_54_NODE_424_length_5306_cov_2.248504	1	5306	704	5306	100	17.7891	35.9	58.8
P4_54_NODE_425_length_5294_cov_3.679117	1	5294	1070	5294	100	27.5661	35.7	58.5
P4_54_NODE_426_length_5280_cov_1.054337	1	5280	333	5280	100	8.2642	35.8	58.5
P4_54_NODE_427_length_5272_cov_1.810496	1	5272	774	5272	100	15.2462	34.2	41.8
P4_54_NODE_428_length_5270_cov_4.040249	1	5270	1191	5270	100	30.7685	35.8	59.3
P4_54_NODE_429_length_5240_cov_161.685299	1	5240	48845	5240	100	1278.27	35.8	59.8
P4_54_NODE_430_length_5239_cov_1.519757	1	5239	523	5239	100	12.499	35.6	55.9
P4_54_NODE_431_length_5231_cov_1.252743	1	5231	412	5231	100	10.408	35.9	55.9
P4_54_NODE_432_length_5224_cov_2.022799	1	5224	614	5224	100	15.9074	36	59.6
P4_54_NODE_433_length_5224_cov_1.628213	1	5224	613	5224	100	15.2521	36	57.8
P4_54_NODE_434_length_5222_cov_1.389794	1	5222	464	5222	100	11.5854	35.4	57
P4_54_NODE_435_length_5207_cov_1.921072	1	5207	562	5207	100	14.5919	36.1	59.3
P4_54_NODE_436_length_5195_cov_4.052612	1	5195	1187	5195	100	31.3594	35.9	59.4
P4_54_NODE_437_length_5176_cov_1.467023	1	5176	438	5163	99.7488	11.2498	35.7	58
P4_54_NODE_438_length_5169_cov_4.576557	1	5169	1310	5169	100	34.6454	35.7	58.3
P4_54_NODE_439_length_5161_cov_687.276122	1	5161	218130	5161	100	5703.61	35.9	58.5
P4_54_NODE_440_length_5137_cov_4.000200	1	5137	2497	5137	100	41.6574	33.1	48.2
P4_54_NODE_441_length_5118_cov_1.298537	1	5118	375	5118	100	10.0504	35.8	58.9
P4_54_NODE_442_length_5117_cov_1.056313	1	5117	316	5117	100	7.84659	35.9	54.4
P4_54_NODE_443_length_5112_cov_1.668004	1	5112	586	5109	99.9413	13.9705	35.6	55
P4_54_NODE_444_length_5096_cov_1.514188	1	5096	491	5096	100	12.6203	35.6	58.5
P4_54_NODE_445_length_5091_cov_2.671031	1	5091	1013	5091	100	25.8165	35.3	55.2
P4_54_NODE_446_length_5082_cov_2.135419	1	5082	713	5082	100	17.7131	35.3	54.8
P4_54_NODE_447_length_5052_cov_0.835330	1	5052	245	5052	100	6.46477	36.1	57.9
P4_54_NODE_448_length_5045_cov_0.938593	1	5045	311	5038	99.8612	7.289	35.6	53.1
P4_54_NODE_449_length_5044_cov_1.126703	1	5044	335	5044	100	8.85309	35.7	58.5
P4_54_NODE_450_length_5030_cov_1.055884	1	5030	327	5030	100	8.19006	36	55.8
P4_54_NODE_451_length_5019_cov_1.606909	1	5019	425	5019	100	11.7928	35.8	58.8
P4_54_NODE_452_length_5010_cov_2.184518	1	5010	848	5010	100	20.4611	35.2	54.8
P4_54_NODE_453_length_5004_cov_0.999795	1	5004	269	5004	100	7.46443	35.5	59.3
P4_54_NODE_454_length_5001_cov_2.295650	1	5001	641	5001	100	17.6289	35.6	58.9
P4_54_NODE_455_length_4999_cov_1.918514	1	4999	654	4999	100	16.8546	35.2	57
P4_54_NODE_456_length_4994_cov_3.976958	1	4994	1139	4994	100	31.1193	35.3	58.9
P4_54_NODE_457_length_4972_cov_1.727761	1	4972	457	4972	100	12.7848	36	59.4
P4_54_NODE_458_length_4964_cov_3.655365	1	4964	1193	4963	99.9799	29.4216	34.8	50.3
P4_54_NODE_459_length_4959_cov_1.564570	1	4959	438	4959	100	11.8699	35.8	58.1
P4_54_NODE_460_length_4956_cov_1.023193	1	4956	300	4956	100	8.17554	35.9	58.5
P4_54_NODE_461_length_4927_cov_1.240833	1	4927	357	4927	100	9.70895	35.9	59.2
P4_54_NODE_462_length_4888_cov_9.907582	1	4888	10220	4888	100	186.842	35.8	16.1
P4_54_NODE_463_length_4878_cov_1.113029	1	4878	333	4866	99.754	8.83743	35.5	56.4
P4_54_NODE_464_length_4857_cov_3.245243	1	4857	893	4857	100	24.993	35.8	58.8
P4_54_NODE_465_length_4857_cov_1.125159	1	4857	309	4857	100	8.61725	36	57.3
P4_54_NODE_466_length_4851_cov_1.806732	1	4851	687	4851	100	15.1864	35.2	43.2
P4_54_NODE_467_length_4812_cov_1.051014	1	4812	457	4796	99.6675	10.0721	35.1	47.9
P4_54_NODE_468_length_4781_cov_1.102492	1	4781	292	4781	100	8.46831	35.8	59.2
P4_54_NODE_469_length_4755_cov_0.840536	1	4755	225	4755	100	6.46456	35.9	59.4
P4_54_NODE_470_length_4753_cov_3.507782	1	4753	910	4753	100	26.482	35.8	57.7
P4_54_NODE_471_length_4739_cov_2.843235	1	4739	836	4739	100	23.4066	35.7	58.5
P4_54_NODE_472_length_4731_cov_2.695265	1	4731	823	4731	100	22.6903	35.6	58.1
P4_54_NODE_473_length_4724_cov_1.476180	1	4724	467	4724	100	11.7041	35.4	49.7
P4_54_NODE_474_length_4705_cov_10.726300	1	4705	4461	4703	99.9575	103.486	33.2	38.5
P4_54_NODE_475_length_4697_cov_1.272648	1	4697	346	4697	100	9.68597	35.8	57.4
P4_54_NODE_476_length_4692_cov_1.461993	1	4692	392	4692	100	11.4968	35.7	58.7
P4_54_NODE_477_length_4675_cov_3.925462	1	4675	1045	4675	100	30.5651	35.8	58.7
P4_54_NODE_478_length_4657_cov_3.150552	1	4657	1221	4657	100	33.7919	36	49.6
P4_54_NODE_479_length_4655_cov_1.505080	1	4655	449	4655	100	12.4922	35.2	56.3
P4_54_NODE_480_length_4651_cov_1.091733	1	4651	317	4651	100	8.87014	35.4	56
P4_54_NODE_481_length_4594_cov_1.063801	1	4594	289	4584	99.7823	8.56552	35.8	59.6
P4_54_NODE_482_length_4582_cov_22.069809	1	4582	5777	4582	100	171.987	35.9	59.5
P4_54_NODE_483_length_4568_cov_0.974555	1	4568	247	4568	100	7.38069	36.1	59.8
P4_54_NODE_484_length_4556_cov_1.403251	1	4556	403	4556	100	11.246	35.3	55.4
P4_54_NODE_485_length_4553_cov_1.477180	1	4553	494	4553	100	12.5647	34.8	48.3
P4_54_NODE_486_length_4540_cov_8.128937	1	4540	2054	4540	100	62.4229	35.7	59.3
P4_54_NODE_487_length_4523_cov_6.134839	1	4523	1902	4523	100	53.2041	34.9	57.8
P4_54_NODE_488_length_4513_cov_2.361149	1	4513	603	4513	100	18.0281	35.7	57.8
P4_54_NODE_489_length_4510_cov_1.252339	1	4510	327	4510	100	9.60111	35.7	57.5
P4_54_NODE_490_length_4507_cov_5.814384	1	4507	2764	4507	100	81.5968	35.8	39.8
P4_54_NODE_491_length_4507_cov_2.338369	1	4507	670	4507	100	18.8993	35.4	56
P4_54_NODE_492_length_4505_cov_0.888990	1	4505	255	4505	100	7.49856	35.6	59
P4_54_NODE_493_length_4496_cov_1.320211	1	4496	365	4478	99.5996	10.6784	35.2	57.8
P4_54_NODE_494_length_4494_cov_18.019909	1	4494	4820	4494	100	144.293	35.7	59.8
P4_54_NODE_495_length_4470_cov_12.189500	1	4470	3563	4470	100	109.161	35.6	56
P4_54_NODE_496_length_4462_cov_0.779469	1	4462	275	4462	100	7.11542	35.3	51.8
P4_54_NODE_497_length_4440_cov_1.382746	1	4440	369	4440	100	10.707	35.8	58.6
P4_54_NODE_498_length_4434_cov_2.791932	1	4434	753	4434	100	22.6171	35.7	58.4
P4_54_NODE_499_length_4433_cov_2.254993	1	4433	627	4433	100	17.8795	35.6	55.7
P4_54_NODE_500_length_4421_cov_1.256171	1	4421	518	4421	100	12.0403	34	42.1
P4_54_NODE_501_length_4401_cov_994.787787	1	4401	163784	4401	100	5107.13	36.1	24.5
P4_54_NODE_502_length_4390_cov_1.354914	1	4390	324	4390	100	10.1333	35.8	59.4
P4_54_NODE_503_length_4368_cov_49.393993	1	4368	11943	4368	100	375.318	36	59.7
P4_54_NODE_504_length_4362_cov_1.558205	1	4362	419	4362	100	13.0692	35.6	58.5
P4_54_NODE_505_length_4350_cov_1.203647	1	4350	427	4350	100	10.7775	35.6	51
P4_54_NODE_506_length_4340_cov_1.511275	1	4340	389	4340	100	12.0751	35.5	59.6
P4_54_NODE_507_length_4339_cov_8.989700	1	4339	2254	4339	100	70.8076	35.9	59.9
P4_54_NODE_508_length_4315_cov_1.202961	1	4315	264	4315	100	8.67277	35.5	59.1
P4_54_NODE_509_length_4307_cov_1.151914	1	4307	266	4307	100	8.46854	35.8	59.3
P4_54_NODE_510_length_4292_cov_0.867947	1	4292	264	4292	100	7.26678	35.9	53.3
P4_54_NODE_511_length_4278_cov_2.242110	1	4278	656	4278	100	19.5813	35.1	55.6
P4_54_NODE_512_length_4276_cov_2.951555	1	4276	820	4276	100	24.9984	35.2	57.8
P4_54_NODE_513_length_4269_cov_2.319652	1	4269	528	4261	99.8126	17.1764	35.9	58.3
P4_54_NODE_514_length_4266_cov_1.520657	1	4266	441	4266	100	13.2398	35.2	56.4
P4_54_NODE_515_length_4256_cov_1.576411	1	4256	410	4256	100	12.5045	35.7	56.6
P4_54_NODE_516_length_4256_cov_1.097118	1	4256	327	4256	100	9.31673	35.5	53.6
P4_54_NODE_517_length_4245_cov_10.375801	1	4245	2460	4245	100	79.1854	35.9	59.4
P4_54_NODE_518_length_4238_cov_1.225493	1	4238	270	4238	100	8.91954	36	59.2
P4_54_NODE_519_length_4235_cov_4.939630	1	4235	1662	4235	100	45.0071	34.7	46.5
P4_54_NODE_520_length_4226_cov_1.413515	1	4226	380	4226	100	11.4309	35.4	55.6
P4_54_NODE_521_length_4211_cov_4.967679	1	4211	1152	4211	100	37.5583	35.8	56.8
P4_54_NODE_522_length_4187_cov_1.358621	1	4187	303	4187	100	9.94435	35.8	58.7
P4_54_NODE_523_length_4186_cov_0.888889	1	4186	242	4186	100	7.42475	35.8	54.8
P4_54_NODE_524_length_4182_cov_1.004439	1	4182	258	4182	100	7.66786	35.6	54.4
P4_54_NODE_525_length_4174_cov_0.912528	1	4174	204	4174	100	6.7633	35.8	58.9
P4_54_NODE_526_length_4173_cov_0.996540	1	4173	258	4173	100	7.70597	35.5	56.9
P4_54_NODE_527_length_4165_cov_2.324913	1	4165	572	4164	99.976	17.9421	35.7	57
P4_54_NODE_528_length_4149_cov_1.741671	1	4149	507	4149	100	15.3326	35.4	54.9
P4_54_NODE_529_length_4130_cov_0.771671	1	4130	260	4130	100	6.223	35.8	41.5
P4_54_NODE_530_length_4115_cov_1.393932	1	4115	334	4110	99.8785	10.9152	35.8	59.1
P4_54_NODE_531_length_4113_cov_0.813598	1	4113	238	4113	100	7.12351	35.4	54.7
P4_54_NODE_532_length_4099_cov_2.296324	1	4099	645	4099	100	19.7453	35.8	53.4
P4_54_NODE_533_length_4081_cov_1.246333	1	4081	341	4072	99.7795	10.2502	35.1	54.4
P4_54_NODE_534_length_4073_cov_0.874557	1	4073	238	4073	100	7.08593	35.5	53.9
P4_54_NODE_535_length_4060_cov_3.217900	1	4060	789	4060	100	25.7406	35.9	59.1
P4_54_NODE_536_length_4055_cov_165.624342	1	4055	38893	4055	100	1320.23	35.8	59.9
P4_54_NODE_537_length_4052_cov_1.049682	1	4052	301	4052	100	9.14511	35.4	55
P4_54_NODE_538_length_4047_cov_0.898469	1	4047	208	4047	100	6.8216	36	58
P4_54_NODE_539_length_4034_cov_3.077297	1	4034	1175	4034	100	29.937	33.4	35.7
P4_54_NODE_540_length_4014_cov_2.428351	1	4014	623	4014	100	20.2427	35.7	57.9
P4_54_NODE_541_length_4000_cov_2.648593	1	4000	535	4000	100	19.0267	35.6	59.4
P4_54_NODE_542_length_3999_cov_33.821861	1	3999	7318	3999	100	253.978	36	59.8
P4_54_NODE_543_length_3992_cov_102.121087	1	3992	23503	3992	100	820.094	36	51.1
P4_54_NODE_544_length_3980_cov_0.984168	1	3980	271	3980	100	8.18693	35.3	52.9
P4_54_NODE_545_length_3978_cov_1.227733	1	3978	278	3968	99.7486	9.42283	36	58.7
P4_54_NODE_546_length_3973_cov_0.902236	1	3973	267	3973	100	8.02718	35.1	54.7
P4_54_NODE_547_length_3970_cov_2.661704	1	3970	613	3970	100	20.3023	35.6	57.2
P4_54_NODE_548_length_3963_cov_1.674661	1	3963	404	3963	100	13.5481	35.8	59.3
P4_54_NODE_549_length_3961_cov_1.215702	1	3961	197826	3961	100	1820.13	35	0.108
P4_54_NODE_550_length_3956_cov_2.574040	1	3956	667	3956	100	22.2482	35.6	58.2
P4_54_NODE_551_length_3933_cov_1.666316	1	3933	361	3933	100	12.5032	35.6	59.2
P4_54_NODE_552_length_3923_cov_2.336934	1	3923	466	3923	100	16.5384	35.8	59.2
P4_54_NODE_553_length_3901_cov_1.659512	1	3901	427	3901	100	14.3484	35.6	56.9
P4_54_NODE_554_length_3894_cov_0.960711	1	3894	233	3894	100	7.64766	35.5	56.8
P4_54_NODE_555_length_3890_cov_0.925326	1	3890	190	3890	100	6.83702	35.9	59.6
P4_54_NODE_556_length_3882_cov_4.703667	1	3882	1324	3882	100	42.2589	35.3	57.6
P4_54_NODE_557_length_3871_cov_1.776175	1	3871	371	3871	100	13.3154	35.9	58.9
P4_54_NODE_558_length_3869_cov_1.708979	1	3869	424	3869	100	14.6363	35.6	58.2
P4_54_NODE_559_length_3864_cov_1.609847	1	3864	333	3864	100	11.8219	35.2	57.8
P4_54_NODE_560_length_3852_cov_1.075705	1	3852	231	3844	99.7923	8.07217	35.8	58.7
P4_54_NODE_561_length_3850_cov_2.918029	1	3850	663	3850	100	23.3086	35.6	59.8
P4_54_NODE_562_length_3832_cov_3.296626	1	3832	723	3832	100	25.2993	35.2	57.6
P4_54_NODE_563_length_3831_cov_2.467873	1	3831	533	3831	100	18.9551	35.7	58.8
